epoch,train_total,train_recon,train_sup,train_sup_wave,train_sup_diff,train_sup_diff2,train_sup_freq,train_sup_e1,train_sup_e2,train_sup_e3,train_sup_e4,val_recon,val_sup,val_sup_e1,val_sup_e2,val_sup_e3,val_sup_e4,S,argmax_k,lr,sec,rho_e0,rho_e1,rho_e2,rho_e3
11,0.06528859893264978,0.025811328674140183,0.0394772702585096,0.03292376685725606,0.00013107007164406875,0.000203991511269756,0.019035544853819454,0.0,0.0394772702585096,0.0,0.0,0.01197366468641493,0.01764309008916219,0.0,0.01764309008916219,0.0,0.0,,,0.001,3.3592545986175537,,,,
12,0.06274235199974931,0.023625013216034225,0.03911733837879222,0.03252442699411641,0.00013185823564012736,0.000205067412816393,0.018347171297215897,0.0,0.03911733837879222,0.0,0.0,0.010418447989004629,0.01671191970507304,0.0,0.01671191970507304,0.0,0.0,0.79561448097229,2.0,0.001,3.4067389965057373,0.24662862718105316,0.06649023294448853,0.79561448097229,0.4296252131462097
13,0.06235758733490239,0.02341047156116237,0.03894711528783259,0.03246054506820181,0.00012973140426607722,0.00020213049530233863,0.01850944101486517,0.0,0.03894711528783259,0.0,0.0,0.01022925550672743,0.016875837643941242,0.0,0.016875837643941242,0.0,0.0,,,0.001,3.362525224685669,,,,
14,0.059866824065861496,0.021297961068542107,0.038568862916334816,0.032060740515589714,0.00013016244686340266,0.00020263706835027298,0.018299230617349563,0.0,0.038568862916334816,0.0,0.0,0.009490390353732638,0.01659244457880656,0.0,0.01659244457880656,0.0,0.0,0.7912486791610718,2.0,0.001,3.4032890796661377,0.21825534105300903,0.06350883096456528,0.7912486791610718,0.40636810660362244
15,0.061191482226485794,0.02262954430087753,0.03856193776363912,0.03207183726455854,0.00012980200319915363,0.000201963703148067,0.018454916086857735,0.0,0.03856193776363912,0.0,0.0,0.011652135552300347,0.019044657548268635,0.0,0.019044657548268635,0.0,0.0,,,0.001,3.363107681274414,,,,
16,0.06474675189541734,0.024941565468907356,0.03980518634552541,0.03332337194486805,0.00012963628788660887,0.0002018265500816557,0.01879170431714991,0.0,0.03980518634552541,0.0,0.0,0.01966732335973669,0.018324627081553142,0.0,0.018324627081553142,0.0,0.0,0.7848733067512512,2.0,0.001,3.4128434658050537,0.20150168240070343,0.05911916121840477,0.7848733067512512,0.413047730922699
17,0.0652942697962989,0.02631727184938348,0.03897699843282285,0.03246078834585522,0.00013032419899346954,0.0002029124937151842,0.018637102097272873,0.0,0.03897699843282285,0.0,0.0,0.014041232864945023,0.01650386969248454,0.0,0.01650386969248454,0.0,0.0,,,0.001,3.3612914085388184,,,,
18,0.059983590536791344,0.02165077780575856,0.03833281265004822,0.03181303341103637,0.00013039557930112451,0.0002026898608006456,0.018217854039824528,0.0,0.03833281265004822,0.0,0.0,0.009614740442346644,0.017347110907236736,0.0,0.017347110907236736,0.0,0.0,0.7842691540718079,2.0,0.001,3.410654306411743,0.2149936705827713,0.0631035640835762,0.7842691540718079,0.4313841164112091
19,0.061743346407361656,0.022730732822547787,0.03901261382776758,0.03254140208920707,0.00012942423832693908,0.00020151609319525406,0.018725631880047527,0.0,0.03901261382776758,0.0,0.0,0.009022842746310765,0.01751890977223714,0.0,0.01751890977223714,0.0,0.0,,,0.001,3.3568997383117676,,,,
20,0.05857383540791014,0.020327655760490376,0.038246179728404335,0.031757164341600044,0.000129780308824316,0.00020193442722539538,0.01800184174562278,0.0,0.038246179728404335,0.0,0.0,0.007734716344762731,0.016971786419550577,0.0,0.016971786419550577,0.0,0.0,0.7919375896453857,2.0,0.001,3.407987356185913,0.22962971031665802,0.058461833745241165,0.7919375896453857,0.46084174513816833
21,0.05744774348062018,0.019757153628313023,0.037690589933291725,0.031235096733207287,0.00012910986634264901,0.00020096672929155275,0.01800205048335635,0.0,0.037690589933291725,0.0,0.0,0.0073986770064742476,0.016373879512151083,0.0,0.016373879512151083,0.0,0.0,,,0.001,3.36025333404541,,,,
22,0.05524086045182269,0.017843295698580536,0.037397564915211304,0.03092576903493508,0.0001294359244639054,0.00020150775051898444,0.017845330800375214,0.0,0.037397564915211304,0.0,0.0,0.007557557960792824,0.01635157267252604,0.0,0.01635157267252604,0.0,0.0,0.7866206169128418,2.0,0.001,3.411187171936035,0.20912206172943115,0.060671452432870865,0.7866206169128418,0.45528745651245117
23,0.05445482776216839,0.01709751602586197,0.03735731185778328,0.03086476837811263,0.00012985087137760433,0.00020208424868305093,0.017665884781466877,0.0,0.03735731185778328,0.0,0.0,0.00632804859302662,0.01658323685328166,0.0,0.01658323685328166,0.0,0.0,,,0.001,3.356231927871704,,,,
24,0.05607640208757442,0.018682368707073772,0.03739403317803922,0.030972796532770863,0.0001284247359169809,0.00020002393537889355,0.017996748787877354,0.0,0.03739403317803922,0.0,0.0,0.007309933697735822,0.0162822953859965,0.0,0.0162822953859965,0.0,0.0,0.781378984451294,2.0,0.001,3.4174482822418213,0.1921404004096985,0.05674338340759277,0.781378984451294,0.4847974479198456
25,0.05617752104349758,0.018551818743024185,0.0376257020170274,0.031134588724893074,0.00012982225883245954,0.00020195903071789476,0.01814506024770115,0.0,0.0376257020170274,0.0,0.0,0.007028079562717014,0.016098105112711588,0.0,0.016098105112711588,0.0,0.0,,,0.001,3.3577208518981934,,,,
26,0.05491022263532099,0.01789430055119421,0.03701592188166535,0.030525180956591732,0.00012981481869128007,0.00020218723132173815,0.017443239526904148,0.0,0.03701592188166535,0.0,0.0,0.007674988245081019,0.01623374144236247,0.0,0.01623374144236247,0.0,0.0,0.7737138271331787,2.0,0.001,3.4102933406829834,0.18757160007953644,0.0609259195625782,0.7737138271331787,0.4575487971305847
27,0.0555911130555298,0.018274528824764748,0.03731658390682677,0.030848834339691246,0.00012935498924217308,0.00020115704872928885,0.01717131791393394,0.0,0.03731658390682677,0.0,0.0,0.01269859619140625,0.017071926196416218,0.0,0.017071926196416218,0.0,0.0,,,0.001,3.3666560649871826,,,,
28,0.055022617559070175,0.01817349214916644,0.03684912573384202,0.030318720266222954,0.0001306081100230348,0.00020302175645433042,0.017373948843906754,0.0,0.03684912573384202,0.0,0.0,0.007152666106047454,0.016565949122111002,0.0,0.016565949122111002,0.0,0.0,0.7667977809906006,2.0,0.001,3.4086081981658936,0.17595094442367554,0.06057802587747574,0.7667977809906006,0.4708966016769409
29,0.054489425990892494,0.017747768079457077,0.036741658073404564,0.030242908179112103,0.00012997498909143084,0.00020243909523781875,0.01729670401824557,0.0,0.036741658073404564,0.0,0.0,0.005775665961371528,0.016810245116551718,0.0,0.016810245116551718,0.0,0.0,,,0.001,3.371396541595459,,,,
30,0.05223530628111051,0.015718365857458633,0.036516940302175026,0.030038100626805554,0.00012957679554465753,0.0002014072784020201,0.01750510351975327,0.0,0.036516940302175026,0.0,0.0,0.00537750244140625,0.016841516494750977,0.0,0.016841516494750977,0.0,0.0,0.7588756084442139,2.0,0.001,3.432713031768799,0.18695123493671417,0.057637255638837814,0.7588756084442139,0.4781858026981354
31,0.05221336837048116,0.01573343327997819,0.03647993537394897,0.029931413981577625,0.00013097042930261839,0.0002036224765976405,0.017205399420598278,0.0,0.03647993537394897,0.0,0.0,0.006265309312608507,0.01647461454073588,0.0,0.01647461454073588,0.0,0.0,,,0.001,3.3853886127471924,,,,
32,0.05514429315276768,0.018489346232103264,0.03665494708263356,0.030171552268059357,0.00012966790508590233,0.00020173504320985597,0.017037909558933716,0.0,0.03665494708263356,0.0,0.0,0.006476943856698496,0.016165812015533448,0.0,0.016165812015533448,0.0,0.0,0.7475252747535706,2.0,0.001,3.4373035430908203,0.17293941974639893,0.06363855302333832,0.7475252747535706,0.46466150879859924
33,0.052911106173111046,0.01678293109264063,0.03612817499948585,0.029605666094500084,0.00013045017966879126,0.00020234822232336938,0.016777432726129242,0.0,0.03612817499948585,0.0,0.0,0.009943998661747685,0.016766268014907836,0.0,0.016766268014907836,0.0,0.0,,,0.001,3.3860437870025635,,,,
34,0.05291078855162081,0.01695580675226191,0.03595498204231262,0.029424392253808353,0.00013061179513739341,0.0002027652757849706,0.016538870682858902,0.0,0.03595498204231262,0.0,0.0,0.00671633379900897,0.016486920515696207,0.0,0.016486920515696207,0.0,0.0,0.7325954437255859,2.0,0.001,3.4354758262634277,0.16831205785274506,0.05533995106816292,0.7325954437255859,0.46079862117767334
35,0.05278236111221106,0.01675804910938377,0.03602431180036586,0.029545465646230656,0.0001295769280936245,0.00020119614719473958,0.016744182404616604,0.0,0.03602431180036586,0.0,0.0,0.005963491369176794,0.016408352851867675,0.0,0.016408352851867675,0.0,0.0,,,0.001,3.369697093963623,,,,
36,0.052746840307246086,0.016893116473827675,0.03585372411686441,0.029348972941870274,0.0001300950249930358,0.00020245879853103796,0.01672914239537457,0.0,0.03585372411686441,0.0,0.0,0.006210211068612558,0.016049957275390624,0.0,0.016049957275390624,0.0,0.0,0.7317804098129272,2.0,0.001,3.408475875854492,0.16510403156280518,0.060600172728300095,0.7317804098129272,0.49915340542793274
37,0.05182719068682712,0.016003840278996075,0.035823350043400475,0.02933642924155878,0.000129738423667099,0.00020164310231136724,0.01688680903095266,0.0,0.035823350043400475,0.0,0.0,0.005668130041051794,0.01599798520406087,0.0,0.01599798520406087,0.0,0.0,,,0.001,3.3593640327453613,,,,
38,0.050090298380540764,0.014591452949073004,0.03549884535048319,0.02898113372857156,0.00013035423161573303,0.0002021945395466426,0.01667708636302015,0.0,0.03549884535048319,0.0,0.0,0.005175761357060185,0.01623121658960978,0.0,0.01623121658960978,0.0,0.0,0.7120025753974915,2.0,0.001,3.41186785697937,0.1479337513446808,0.062625452876091,0.7120025753974915,0.4839235842227936
39,0.04995509528595468,0.014809934179420057,0.03514516078259634,0.028634562116602192,0.00013021197715399626,0.00020186126019562715,0.016390290921149048,0.0,0.03514516078259634,0.0,0.0,0.006303287534360533,0.017010068496068318,0.0,0.017010068496068318,0.0,0.0,,,0.001,3.3594295978546143,,,,
40,0.05045336938422659,0.015123771787013697,0.0353295978806589,0.028855805730690128,0.00012947584289814466,0.00020089588487399337,0.01652627276337665,0.0,0.0353295978806589,0.0,0.0,0.00477693187572338,0.016653505166371662,0.0,0.016653505166371662,0.0,0.0,0.7099061012268066,2.0,0.001,3.4076642990112305,0.15572096407413483,0.05951736867427826,0.7099061012268066,0.49553027749061584
41,0.049401232081910836,0.014018201633639957,0.035383030286301735,0.02883362227483936,0.00013098815954594022,0.0002028405844770453,0.016642806930062565,0.0,0.035383030286301735,0.0,0.0,0.004872833930121528,0.016316882769266763,0.0,0.016316882769266763,0.0,0.0,,,0.001,3.355468273162842,,,,
42,0.04908416193464528,0.01407879603135845,0.03500536586279455,0.02852192618276762,0.00012966879844695896,0.00020117913916929746,0.016383048065978546,0.0,0.03500536586279455,0.0,0.0,0.005118923158998843,0.01687013864517212,0.0,0.01687013864517212,0.0,0.0,0.6824269890785217,2.0,0.001,3.4130375385284424,0.146646186709404,0.06085609644651413,0.6824269890785217,0.5028014779090881
43,0.04891505400123804,0.014283085039452366,0.034631969002277954,0.028139118753049686,0.0001298570107041008,0.00020134874363935998,0.016082939165441887,0.0,0.034631969002277954,0.0,0.0,0.006782531286168981,0.017380254268646242,0.0,0.017380254268646242,0.0,0.0,,,0.001,3.357219934463501,,,,
44,0.051509750764007156,0.01597082444831081,0.0355389267206192,0.029042048136825146,0.0001299375669433452,0.00020145242666805407,0.017167515526323215,0.0,0.0355389267206192,0.0,0.0,0.006643197405779803,0.016562009652455648,0.0,0.016562009652455648,0.0,0.0,0.6864790916442871,2.0,0.001,3.4100401401519775,0.1517026424407959,0.06247599795460701,0.6864790916442871,0.48291999101638794
45,0.052636594066153404,0.017474824805622517,0.03516176877462346,0.028640807484802994,0.00013041922331625676,0.0002019998380843469,0.01668242438007956,0.0,0.03516176877462346,0.0,0.0,0.005732969495985243,0.016453702847162882,0.0,0.016453702847162882,0.0,0.0,,,0.001,3.3565902709960938,,,,
46,0.04848910592820333,0.013998812833881897,0.03449029362072115,0.027980388101676235,0.0001301981129749354,0.00020182198204565793,0.016027130105573197,0.0,0.03449029362072115,0.0,0.0,0.005184701425057871,0.01630155881245931,0.0,0.01630155881245931,0.0,0.0,0.6672092080116272,2.0,0.001,3.4108123779296875,0.14731428027153015,0.05808676406741142,0.6672092080116272,0.4920993149280548
47,0.04882122057935466,0.014206948001747545,0.03461427217268426,0.027994403777563053,0.00013239736891473117,0.0002049684540986124,0.016010240327728832,0.0,0.03461427217268426,0.0,0.0,0.005032576384367766,0.01694891373316447,0.0,0.01694891373316447,0.0,0.0,,,0.001,3.362544536590576,,,,
48,0.04740198458666387,0.013193581577228464,0.03420840325238912,0.027699839728681938,0.00013017127070191276,0.00020142357907784373,0.0161399199505863,0.0,0.03420840325238912,0.0,0.0,0.005263359465422454,0.017657081683476766,0.0,0.017657081683476766,0.0,0.0,0.658132791519165,2.0,0.001,3.4128270149230957,0.14629562199115753,0.06487058103084564,0.658132791519165,0.4948185682296753
49,0.047245804220438004,0.013300886823107367,0.03394491759979207,0.027432455802741257,0.00013024923100601882,0.00020147845498286188,0.015553786824254887,0.0,0.03394491759979207,0.0,0.0,0.00559776848687066,0.016948308149973553,0.0,0.016948308149973553,0.0,0.0,,,0.001,3.359419107437134,,,,
50,0.04782476875445117,0.014118767060015512,0.03370600161345109,0.027224082418757935,0.00012963837671913612,0.0002006373441595908,0.01566952503407779,0.0,0.03370600161345109,0.0,0.0,0.004936773003472222,0.017281742095947267,0.0,0.017281742095947267,0.0,0.0,0.6509656310081482,2.0,0.0001,3.416771411895752,0.15347716212272644,0.0657932385802269,0.6509656310081482,0.4961712062358856
51,0.04704940270470536,0.013731685912479525,0.03331771687321041,0.02677126382680043,0.0001309290626364679,0.00020232988880825755,0.015156966917540716,0.0,0.03331771687321041,0.0,0.0,0.004865744357638889,0.01630877097447713,0.0,0.01630877097447713,0.0,0.0,,,0.0001,3.3552536964416504,,,,
52,0.04481157854847286,0.012089153751730919,0.032722424877726516,0.026203475406636364,0.00013037898916872624,0.00020118449300871757,0.014969999537519787,0.0,0.032722424877726516,0.0,0.0,0.004243333152488426,0.016577853361765545,0.0,0.016577853361765545,0.0,0.0,0.6429627537727356,2.0,0.0001,3.4104602336883545,0.1478843241930008,0.06344687193632126,0.6429627537727356,0.49072983860969543
53,0.04482696399740551,0.012108877949092699,0.03271808604831281,0.026146704007102096,0.0001314276428867901,0.00020284651027000308,0.015090496238806973,0.0,0.03271808604831281,0.0,0.0,0.004429302300347222,0.01646958033243815,0.0,0.01646958033243815,0.0,0.0,,,0.0001,3.3583807945251465,,,,
54,0.04467046277030655,0.012020451948046684,0.03265001122718272,0.026061680815790012,0.00013176660950589195,0.0002032783111486503,0.014842170979017797,0.0,0.03265001122718272,0.0,0.0,0.005048232693142361,0.016703464587529502,0.0,0.016703464587529502,0.0,0.0,0.6381160020828247,2.0,0.0001,3.422572374343872,0.13504749536514282,0.0605945885181427,0.6381160020828247,0.49561062455177307
55,0.045290783047676086,0.012716694492036882,0.03257408851514692,0.026041192933917046,0.00013065791458559588,0.00020150219864697883,0.015120438583519148,0.0,0.03257408851514692,0.0,0.0,0.005390801549840857,0.01690160353978475,0.0,0.01690160353978475,0.0,0.0,,,0.0001,3.359285354614258,,,,
56,0.0447041317820549,0.012267881437488224,0.03243625026358211,0.02589136289189691,0.00013089775134374023,0.00020156122121514508,0.014750634644018568,0.0,0.03243625026358211,0.0,0.0,0.00448452894422743,0.01658615509668986,0.0,0.01658615509668986,0.0,0.0,0.6442024111747742,2.0,0.0001,3.407031297683716,0.14530247449874878,0.059101402759552,0.6442024111747742,0.4999958574771881
57,0.04418411348824915,0.01183057292971922,0.032353540477545364,0.025805490658335064,0.00013096099333463076,0.0002017079899340625,0.014763131899678188,0.0,0.032353540477545364,0.0,0.0,0.005190545993381077,0.01646624525388082,0.0,0.01646624525388082,0.0,0.0,,,0.0001,3.36027455329895,,,,
58,0.04457041491632876,0.012142000436458899,0.03242841443937758,0.025892784090145775,0.00013071260606090578,0.00020129935001023114,0.014720951530920423,0.0,0.03242841443937758,0.0,0.0,0.004623831628870081,0.0168619974454244,0.0,0.0168619974454244,0.0,0.0,0.6367589235305786,2.0,0.0001,3.412241220474243,0.13626660406589508,0.061767712235450745,0.6367589235305786,0.49411892890930176
59,0.04439108300468196,0.011918785333957361,0.0324722979541706,0.025968839211956314,0.00013006917193390268,0.00020048994844293466,0.014949827212030474,0.0,0.0324722979541706,0.0,0.0,0.004575436740451389,0.01680761456489563,0.0,0.01680761456489563,0.0,0.0,,,0.0001,3.3597846031188965,,,,
60,0.04466245274828828,0.012072156790805899,0.03259029579551324,0.025948294235960297,0.00013284003469617227,0.00020447338845216385,0.014958991709610691,0.0,0.03259029579551324,0.0,0.0,0.005631257685908565,0.01625398317972819,0.0,0.01625398317972819,0.0,0.0,0.6358845829963684,2.0,0.0001,3.4114837646484375,0.15060517191886902,0.05938144400715828,0.6358845829963684,0.5018488764762878
61,0.0445814137549504,0.012200066131418165,0.032381347745009094,0.02579717985961748,0.0001316833630604062,0.0002029866838078622,0.014872640776245491,0.0,0.032381347745009094,0.0,0.0,0.004173882152416088,0.016620355447133382,0.0,0.016620355447133382,0.0,0.0,,,0.0001,3.3612709045410156,,,,
62,0.044228625362334045,0.011903472001785818,0.03232515327956365,0.025751977106151375,0.0001314635228482075,0.00020273501665898314,0.014684660238740236,0.0,0.03232515327956365,0.0,0.0,0.004637948947482639,0.01683263063430786,0.0,0.01683263063430786,0.0,0.0,0.6395087838172913,2.0,0.0001,3.4102556705474854,0.14124637842178345,0.06118254363536835,0.6395087838172913,0.5072713494300842
63,0.04445572310815687,0.012052767707601837,0.03240295540055503,0.02580794789220976,0.0001319001505338668,0.00020308843965682647,0.014720426184003767,0.0,0.03240295540055503,0.0,0.0,0.006287525996455439,0.016894683440526328,0.0,0.016894683440526328,0.0,0.0,,,0.0001,3.3653225898742676,,,,
64,0.04412624142740084,0.011875665868106096,0.032250575073387314,0.025644100635595943,0.00013212949061594173,0.0002032806324954752,0.01479041928668385,0.0,0.032250575073387314,0.0,0.0,0.0054385617856626154,0.01651323159535726,0.0,0.01651323159535726,0.0,0.0,0.6341631412506104,2.0,0.0001,3.4225282669067383,0.14944668114185333,0.0596175380051136,0.6341631412506104,0.4987264573574066
65,0.044139900933141296,0.011973931859044926,0.03216596903360408,0.02564047406549039,0.00013050989566735276,0.00020088711829410622,0.01467953456322784,0.0,0.03216596903360408,0.0,0.0,0.004674284758391204,0.01686477740605672,0.0,0.01686477740605672,0.0,0.0,,,0.0001,3.3566884994506836,,,,
66,0.044125541558732155,0.01189048114516165,0.03223506045406279,0.025619917670669762,0.00013230285612339884,0.00020325494267086944,0.01465947468481634,0.0,0.03223506045406279,0.0,0.0,0.004020430840386285,0.01660330096880595,0.0,0.01660330096880595,0.0,0.0,0.6331716775894165,2.0,0.0001,3.399852991104126,0.14750829339027405,0.060899727046489716,0.6331716775894165,0.5039299726486206
67,0.04408902626322663,0.011994437476539093,0.032094588827179825,0.025521885117758877,0.0001314540615725412,0.00020238321018911412,0.014645846115182276,0.0,0.032094588827179825,0.0,0.0,0.006432240238896123,0.016537197828292848,0.0,0.016537197828292848,0.0,0.0,,,0.0001,3.3537118434906006,,,,
68,0.04425761767703554,0.012015789868715017,0.03224182776782824,0.02559252399141374,0.00013298607803375015,0.00020413507287309545,0.01476797740906477,0.0,0.03224182776782824,0.0,0.0,0.004449947781032986,0.016697891155878702,0.0,0.016697891155878702,0.0,0.0,0.6314433813095093,2.0,0.0001,3.4069385528564453,0.14377053081989288,0.06007726117968559,0.6314433813095093,0.5010929703712463
69,0.04424022057134172,0.012002192721094774,0.032238027890739235,0.025672579670081967,0.00013130896094599333,0.00020222885739159486,0.014700682955267637,0.0,0.032238027890739235,0.0,0.0,0.004305862313729745,0.016551897525787354,0.0,0.016551897525787354,0.0,0.0,,,0.0001,3.354504108428955,,,,
70,0.044089891826329025,0.011956954901309116,0.032132937046496765,0.02555180794518927,0.0001316225781287674,0.00020231303326157934,0.01463653357780498,0.0,0.032132937046496765,0.0,0.0,0.005238566306785301,0.016602969169616698,0.0,0.016602969169616698,0.0,0.0,0.6235663294792175,2.0,0.0001,3.3991456031799316,0.13481071591377258,0.0632939487695694,0.6235663294792175,0.4886429011821747
71,0.043732480510421425,0.011720748901691126,0.03201173164922258,0.025391612849805668,0.00013240237540626168,0.00020318166745077494,0.014533199693845667,0.0,0.03201173164922258,0.0,0.0,0.004116375054253473,0.016540687878926597,0.0,0.016540687878926597,0.0,0.0,,,0.0001,3.3512630462646484,,,,
72,0.0436928136193234,0.01167370877026216,0.03201910464659981,0.02546217616485513,0.00013113857320327637,0.00020154700083050716,0.014546918561277182,0.0,0.03201910464659981,0.0,0.0,0.004525295568395544,0.017160192330678305,0.0,0.017160192330678305,0.0,0.0,0.626907467842102,2.0,0.0001,3.4090182781219482,0.13559967279434204,0.05960929021239281,0.626907467842102,0.5042229890823364
73,0.04380393870498823,0.011725844005527704,0.03207809518536796,0.025475721239395763,0.00013204748361401826,0.0002030937985577823,0.014683393802007904,0.0,0.03207809518536796,0.0,0.0,0.004074553652162905,0.016892265478769937,0.0,0.016892265478769937,0.0,0.0,,,0.0001,3.354889392852783,,,,
74,0.044258311552845916,0.012182356141831564,0.032075955491998924,0.0255356185624133,0.0001308067420841721,0.00020103536498145726,0.014540603627329287,0.0,0.032075955491998924,0.0,0.0,0.006405954883716725,0.016348973512649537,0.0,0.016348973512649537,0.0,0.0,0.6299281716346741,2.0,0.0001,3.406614065170288,0.14974792301654816,0.06099805608391762,0.6299281716346741,0.5037941932678223
75,0.04394854556607163,0.011944100098765415,0.03200444506238336,0.025442981039700302,0.0001312292768726247,0.00020176718649251953,0.014599234027707058,0.0,0.03200444506238336,0.0,0.0,0.0047827256944444445,0.01729295333226522,0.0,0.01729295333226522,0.0,0.0,,,0.0001,3.3532445430755615,,,,
76,0.04380229860544205,0.011852559390599314,0.031949738931396736,0.025356776526440746,0.00013185924699823573,0.00020281628784014964,0.014634327153148859,0.0,0.031949738931396736,0.0,0.0,0.004805652081524885,0.016811179320017498,0.0,0.016811179320017498,0.0,0.0,0.6265243887901306,2.0,0.0001,3.4046061038970947,0.1483924835920334,0.0634235367178917,0.6265243887901306,0.4977872371673584
77,0.04469920387086661,0.012585767949728863,0.03211343563769175,0.025577736532558567,0.00013071398849285248,0.00020092499313329387,0.014619819576973501,0.0,0.03211343563769175,0.0,0.0,0.005120149965639468,0.016569258371988933,0.0,0.016569258371988933,0.0,0.0,,,0.0001,3.3518309593200684,,,,
78,0.04461775088439817,0.012507160315695017,0.032110590325749436,0.025504067054261333,0.00013213046875772187,0.00020292930180996495,0.014540533373213333,0.0,0.032110590325749436,0.0,0.0,0.00687239515516493,0.017326507568359375,0.0,0.017326507568359375,0.0,0.0,0.6272168159484863,2.0,0.0001,3.4102284908294678,0.14699262380599976,0.06294845044612885,0.6272168159484863,0.49760347604751587
79,0.04358052251779515,0.011666564635284569,0.03191395792300287,0.025305860392425373,0.00013216194233593896,0.00020305118738653383,0.014628732253027998,0.0,0.03191395792300287,0.0,0.0,0.004208069977936922,0.0169612721602122,0.0,0.0169612721602122,0.0,0.0,,,0.0001,3.352367877960205,,,,
80,0.04335754121775213,0.011610944067006525,0.03174659739369932,0.025196149378367092,0.0001310089536001096,0.0002011810302855852,0.014502844854217508,0.0,0.03174659739369932,0.0,0.0,0.004030249588577835,0.01679359992345174,0.0,0.01679359992345174,0.0,0.0,0.6215019822120667,2.0,0.0001,3.4083030223846436,0.13981783390045166,0.05967748165130615,0.6215019822120667,0.4988507330417633
81,0.044207560951295105,0.012161321492622728,0.03204623933719552,0.025462216495171837,0.00013168045552447438,0.0002025501598836854,0.014626015220647272,0.0,0.03204623933719552,0.0,0.0,0.0042387707745587385,0.016719791889190674,0.0,0.016719791889190674,0.0,0.0,,,0.0001,3.3601810932159424,,,,
