epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e4_x_clean,corr_e5_x_clean,corr_e6_x_clean,corr_e7_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e4_bw,corr_e5_bw,corr_e6_bw,corr_e7_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e4_ma,corr_e5_ma,corr_e6_ma,corr_e7_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em,corr_e4_em,corr_e5_em,corr_e6_em,corr_e7_em
11,0.15056013866611148,0.12381137875111206,2.5753660202026367,0.007983553952173046,0.9152625565943511,0.09010707713939525,0.0831913471221924,0.3831913471221924,2,6444,0.17484797537326813,0.7813642621040344,0.013016494922339916,0,0.001,4.5204784870147705,0.16960300505161285,0.10745520889759064,0.15555809438228607,0.08462542295455933,0.1258786916732788,0.12777386605739594,0.17484797537326813,0.09411744773387909,0.2247038036584854,0.4506533741950989,0.2913999557495117,0.32058364152908325,0.5930470824241638,0.5064509510993958,0.0525721050798893,0.19780275225639343,0.24400699138641357,0.37001892924308777,0.2816063165664673,0.27948397397994995,0.48992645740509033,0.43257901072502136,0.06026502698659897,0.17316699028015137,0.20264242589473724,0.23806874454021454,0.270729660987854,0.16551733016967773,0.27494385838508606,0.2677547037601471,0.21120905876159668,0.1625996083021164
12,0.14342707525128903,0.1173438983766929,2.507423971010291,0.00978665442570396,0.91107337889464,0.08738027275933159,0.23846960663795472,0.3884696066379547,1,6445,0.19177278876304626,0.7847004532814026,0.013431265018880367,0,0.001,4.484305143356323,0.1773362159729004,0.10321342200040817,0.16918611526489258,0.08493918180465698,0.12689585983753204,0.13200168311595917,0.19177278876304626,0.10455531626939774,0.206748366355896,0.4177246689796448,0.260416179895401,0.3011856973171234,0.5911512970924377,0.5047862529754639,0.0487113855779171,0.15086598694324493,0.22400373220443726,0.3402654826641083,0.24704532325267792,0.260883629322052,0.4891951382160187,0.4332771599292755,0.0558316595852375,0.1373322308063507,0.2017601728439331,0.2274695187807083,0.2558419704437256,0.15482774376869202,0.27638521790504456,0.28175923228263855,0.17837275564670563,0.15708008408546448
13,0.13311438262462616,0.10775259590667227,2.4415102523306143,0.0059556819336569825,0.8871261425640272,0.08088555908203125,0.250687038898468,0.400687038898468,1,6445,0.22899186611175537,0.7606186270713806,0.009447932243347168,1,0.001,4.512463569641113,0.19106505811214447,0.10536688566207886,0.19079594314098358,0.08037076890468597,0.12900154292583466,0.13119618594646454,0.22899186611175537,0.1143915057182312,0.167928546667099,0.39751532673835754,0.23504884541034698,0.26568716764450073,0.587469220161438,0.48171865940093994,0.038555849343538284,0.10538823157548904,0.1785779893398285,0.3237365186214447,0.22051012516021729,0.2342296987771988,0.4928959012031555,0.41468900442123413,0.04569205269217491,0.09894078224897385,0.1896054893732071,0.22811535000801086,0.2480282187461853,0.1378902643918991,0.2782238721847534,0.2933911681175232,0.1507013887166977,0.15044745802879333
14,0.12599432241657507,0.10128028593633485,2.378024028695148,0.005799717755745287,0.8758000757383264,0.08180379457826968,0.27012882232666013,0.42012882232666016,1,6445,0.29737070202827454,0.7255618572235107,0.016430407762527466,0,0.001,4.4264349937438965,0.20357374846935272,0.10610665380954742,0.18722829222679138,0.07754521071910858,0.1295672506093979,0.1297660619020462,0.29737070202827454,0.11399790644645691,0.14341561496257782,0.4038326144218445,0.19989101588726044,0.277775377035141,0.583829402923584,0.45754751563072205,0.03481410816311836,0.09711463749408722,0.1633908748626709,0.33089011907577515,0.19578184187412262,0.23782651126384735,0.4982012212276459,0.3998086154460907,0.037321507930755615,0.09175551682710648,0.18526315689086914,0.2359342724084854,0.24591325223445892,0.14749062061309814,0.2795039713382721,0.30111396312713623,0.12918758392333984,0.13889722526073456
15,0.12035012180390565,0.09612423602653586,2.327580337939055,0.006697918369394281,0.883104858191117,0.08124078708224826,0.2908118724822998,0.4408118724822998,1,6445,0.3590121567249298,0.7726791501045227,0.011522119864821434,0,0.001,4.516186714172363,0.21260450780391693,0.10319754481315613,0.18789006769657135,0.08151669055223465,0.12980981171131134,0.12852439284324646,0.3590121567249298,0.11173664778470993,0.2009134292602539,0.31557926535606384,0.20791731774806976,0.28636419773101807,0.5997614860534668,0.49547433853149414,0.03269589692354202,0.117104172706604,0.2025645673274994,0.2729535400867462,0.18819715082645416,0.24562519788742065,0.5011937618255615,0.42431581020355225,0.035735856741666794,0.10641597211360931,0.18873272836208344,0.2102634310722351,0.22614890336990356,0.14674095809459686,0.2820066213607788,0.30328014492988586,0.11087018251419067,0.1324794888496399
16,0.11814330485851868,0.09437004379604173,2.281061835910963,0.008201677655882162,0.8806269894475522,0.07465312025282118,0.29677987694740293,0.44677987694740295,1,6445,0.3783256709575653,0.7542468309402466,0.012035548686981201,0,0.001,4.44622540473938,0.2145533263683319,0.10199431329965591,0.1863030642271042,0.08357379585504532,0.13033729791641235,0.13031472265720367,0.3783256709575653,0.10924532264471054,0.19580839574337006,0.28905582427978516,0.19670157134532928,0.28476688265800476,0.6001840829849243,0.4854740500450134,0.02953902818262577,0.13951770961284637,0.19820010662078857,0.26034700870513916,0.18423761427402496,0.2478693276643753,0.5021017789840698,0.41474002599716187,0.03161546215415001,0.130262091755867,0.1894608736038208,0.212813600897789,0.230650395154953,0.1388574093580246,0.28307604789733887,0.30650797486305237,0.09626214951276779,0.13224999606609344
17,0.10898880822503049,0.08570241474586984,2.2354999521504277,0.004593734072683298,0.8854569844577623,0.06342373657226562,0.3165577411651611,0.46655774116516113,1,6445,0.4455842971801758,0.7613676190376282,0.010797712951898575,0,0.001,4.4599831104278564,0.22748881578445435,0.10341080278158188,0.20796003937721252,0.07491885125637054,0.1319415122270584,0.13170456886291504,0.4455842971801758,0.11825644969940186,0.16800439357757568,0.343534380197525,0.17896875739097595,0.25070950388908386,0.592475175857544,0.48665568232536316,0.029921581968665123,0.10676905512809753,0.17820236086845398,0.29151538014411926,0.17312917113304138,0.21817678213119507,0.5075533986091614,0.42070454359054565,0.029110312461853027,0.10236664116382599,0.19075235724449158,0.23956333100795746,0.2456001490354538,0.13653895258903503,0.2831450402736664,0.3206181526184082,0.08263853937387466,0.13101200759410858
18,0.1078963992388352,0.08500952662333199,2.1930509961169697,0.007062253521998291,0.8857391295225724,0.07119051219798901,0.3174065113067627,0.4674065113067627,1,6445,0.4655117094516754,0.7251168489456177,0.02162742242217064,0,0.001,4.476405382156372,0.2311464548110962,0.10170124471187592,0.20599591732025146,0.07675294578075409,0.1307959109544754,0.13046865165233612,0.4655117094516754,0.1081671491265297,0.15294422209262848,0.2714962363243103,0.1583677977323532,0.272978812456131,0.592657744884491,0.46328720450401306,0.035680752247571945,0.1164601594209671,0.15720295906066895,0.24712514877319336,0.15583477914333344,0.23840872943401337,0.5010332465171814,0.4017905294895172,0.03599926456809044,0.11057688295841217,0.18139204382896423,0.22047856450080872,0.23738378286361694,0.14126648008823395,0.28316277265548706,0.3104233145713806,0.06926091015338898,0.11800132691860199
19,0.10415387898683548,0.08157749959956044,2.1607644454292627,0.007638259507391764,0.8923525317855503,0.06789881275318287,0.32109800577163694,0.47109800577163696,1,6445,0.4507594406604767,0.7148556113243103,0.009805319830775261,1,0.001,4.529640436172485,0.22906652092933655,0.10099821537733078,0.20596909523010254,0.07416892051696777,0.13016921281814575,0.13396982848644257,0.4507594406604767,0.1143467053771019,0.12158668041229248,0.27529916167259216,0.12371663749217987,0.24876749515533447,0.6002413034439087,0.4489361345767975,0.03571558743715286,0.12819628417491913,0.13148434460163116,0.24297980964183807,0.12502285838127136,0.2258085161447525,0.5002047419548035,0.4037030339241028,0.03524330258369446,0.11999714374542236,0.17466804385185242,0.21221312880516052,0.22149474918842316,0.12726238369941711,0.28524506092071533,0.33318662643432617,0.06849611550569534,0.12113457918167114
20,0.1011859738956327,0.07896185666322708,2.1274699128192402,0.004699735345480883,0.902421412260636,0.0681031335901331,0.3403207719326019,0.49032077193260193,1,6445,0.5242318511009216,0.6855055689811707,0.010646607726812363,0,0.001,4.565455913543701,0.22275429964065552,0.09914196282625198,0.21498653292655945,0.0776267945766449,0.13223810493946075,0.1309354156255722,0.5242318511009216,0.11301126331090927,0.1391882300376892,0.27830439805984497,0.14938585460186005,0.25410184264183044,0.5933049321174622,0.4260064661502838,0.02390647865831852,0.12468688935041428,0.14047779142856598,0.235550656914711,0.14741070568561554,0.22492165863513947,0.5063415765762329,0.3883045017719269,0.02476513385772705,0.11746412515640259,0.18350687623023987,0.2327185422182083,0.23371945321559906,0.14093829691410065,0.28497594594955444,0.3374047577381134,0.059000056236982346,0.14114981889724731
21,0.09227658063173294,0.07038043342206789,2.0937729918438457,0.005747163779628666,0.9009470524995223,0.05263385461877894,0.34520441889762876,0.4952044188976288,1,6445,0.5471628308296204,0.6972231864929199,0.015318803489208221,0,0.001,4.507880449295044,0.21733157336711884,0.09740662574768066,0.22582335770130157,0.07679916173219681,0.13016334176063538,0.13040360808372498,0.5471628308296204,0.10767059028148651,0.12341487407684326,0.28288745880126953,0.14856600761413574,0.25119513273239136,0.5915560722351074,0.43715688586235046,0.026811666786670685,0.11949945986270905,0.12432023882865906,0.24301138520240784,0.14454779028892517,0.22803162038326263,0.5019786953926086,0.39530518651008606,0.026607541367411613,0.11092662066221237,0.1734943985939026,0.24182038009166718,0.24836203455924988,0.13433612883090973,0.2847563922405243,0.34012019634246826,0.05478945001959801,0.13855759799480438
22,0.08670365194911542,0.06519749209932658,2.0579441837642505,0.003939958051373454,0.8873195700023485,0.047666607892071756,0.356854772567749,0.506854772567749,1,6445,0.5840483903884888,0.6908252239227295,0.007731922902166843,2,0.001,4.579336404800415,0.23054693639278412,0.09701806306838989,0.23182417452335358,0.07992782443761826,0.13250410556793213,0.12765371799468994,0.5840483903884888,0.11435756832361221,0.11293086409568787,0.2520589530467987,0.12969468533992767,0.2670881152153015,0.5978708863258362,0.43369531631469727,0.023952294141054153,0.10375405848026276,0.11564844846725464,0.2146199345588684,0.12460572272539139,0.236323282122612,0.5053447484970093,0.3866161108016968,0.023839375004172325,0.1019824892282486,0.1657242774963379,0.21997341513633728,0.2361760139465332,0.1324223428964615,0.2860111892223358,0.3401550352573395,0.04406624659895897,0.14530856907367706
23,0.08822923574758612,0.06707181376607521,2.0242731363877007,0.0028216707489817686,0.8864733654519786,0.047272576226128474,0.35699615478515623,0.5069961547851562,1,6445,0.5647667050361633,0.6700230836868286,0.007754312828183174,2,0.001,4.521620273590088,0.21979190409183502,0.0984477549791336,0.24102619290351868,0.0803876593708992,0.13103444874286652,0.13189196586608887,0.5647667050361633,0.12125223875045776,0.10248466581106186,0.2399420440196991,0.10683108866214752,0.2775805592536926,0.593755304813385,0.41247081756591797,0.018927890807390213,0.11105901747941971,0.10806459188461304,0.20840507745742798,0.11011528968811035,0.23480713367462158,0.5065578818321228,0.378078818321228,0.01953822746872902,0.10535334050655365,0.17057496309280396,0.2386271208524704,0.2616272270679474,0.1443842053413391,0.2869802415370941,0.3629046678543091,0.046071045100688934,0.17279773950576782
24,0.08453203996886378,0.06368707152812378,1.9939005063927693,0.002489584234907575,0.8810680560443712,0.046943784360532405,0.35217330455780027,0.5021733045578003,1,6445,0.5437553524971008,0.6589314341545105,0.0049825310707092285,2,0.001,4.536816120147705,0.2283392995595932,0.1009475439786911,0.24090197682380676,0.07775697857141495,0.13178077340126038,0.1307515650987625,0.5437553524971008,0.11575312167406082,0.10123889148235321,0.26313066482543945,0.09708403050899506,0.218612939119339,0.5951285362243652,0.39949482679367065,0.028821157291531563,0.1107867956161499,0.0980386883020401,0.2239617556333542,0.10117994248867035,0.19548539817333221,0.5046747326850891,0.3717707097530365,0.028724966570734978,0.10306267440319061,0.1632089763879776,0.23659555613994598,0.2664973735809326,0.1296287178993225,0.28728044033050537,0.36513468623161316,0.044621702283620834,0.17075912654399872
25,0.08131173998117447,0.060763539179511696,1.9644603832908298,0.0030819017986726503,0.8727798150933307,0.04578209827564381,0.35769174098968504,0.5076917409896851,1,6445,0.5730239748954773,0.6574052572250366,0.01466951984912157,0,0.001,4.475878953933716,0.22505269944667816,0.09746094793081284,0.23454871773719788,0.08550354093313217,0.13325676321983337,0.12953701615333557,0.5730239748954773,0.12116312980651855,0.13910514116287231,0.2796506881713867,0.12467159330844879,0.2978523373603821,0.5932372808456421,0.41425156593322754,0.02227860316634178,0.13088741898536682,0.13069415092468262,0.2321951687335968,0.12384292483329773,0.2564733624458313,0.5100760459899902,0.3717135488986969,0.022912926971912384,0.1158781349658966,0.1681305319070816,0.244170144200325,0.27647513151168823,0.15939851105213165,0.2876266837120056,0.35442960262298584,0.03976402431726456,0.18230658769607544
26,0.07453586161136627,0.054265191859525184,1.9377618250639543,0.002349335072643083,0.8695584898409636,0.04432192484537761,0.3568548321723938,0.5068548321723938,1,6445,0.5692059993743896,0.6973638534545898,0.007549187634140253,1,0.001,4.531434535980225,0.2141900658607483,0.09889253228902817,0.23479753732681274,0.08349081873893738,0.1326536238193512,0.13253194093704224,0.5692059993743896,0.11875118315219879,0.11501569300889969,0.2718847692012787,0.1129823848605156,0.286421000957489,0.59510737657547,0.4346822202205658,0.02804209478199482,0.1287233531475067,0.11027208715677261,0.22445954382419586,0.11280101537704468,0.25017622113227844,0.505702793598175,0.3912169337272644,0.02808328904211521,0.10792893916368484,0.15774288773536682,0.24018919467926025,0.2806805968284607,0.1608155369758606,0.2881323993206024,0.3574031889438629,0.04155035316944122,0.18010273575782776
27,0.07453599539787872,0.054558402170305664,1.9075664851976477,0.003600801791712318,0.865921007550281,0.04261332589608652,0.35874626636505125,0.5087462663650513,1,6445,0.574552595615387,0.6569169163703918,0.012826254591345787,0,0.001,4.443958759307861,0.22241632640361786,0.10042455047369003,0.2388485074043274,0.08051837980747223,0.13200686872005463,0.13084416091442108,0.574552595615387,0.12125831842422485,0.10320320725440979,0.25850117206573486,0.12362831830978394,0.26719844341278076,0.5990198254585266,0.41205519437789917,0.02661995403468609,0.10589440166950226,0.10517527908086777,0.2188195437192917,0.12149713188409805,0.22915340960025787,0.5038800239562988,0.3724316358566284,0.0261810515075922,0.09443362057209015,0.16158172488212585,0.2405565083026886,0.2830241024494171,0.14682535827159882,0.28871282935142517,0.3575325608253479,0.03864414617419243,0.19608689844608307
28,0.07509937104971512,0.05533983574613281,1.8837303337843523,0.005577878905055316,0.8664540907611018,0.04889017571343316,0.3489397823810577,0.49893978238105774,1,6445,0.5354881286621094,0.6424744129180908,0.00964307226240635,1,0.001,4.457045316696167,0.21337997913360596,0.09762900322675705,0.24064351618289948,0.0759553611278534,0.13227182626724243,0.13005031645298004,0.5354881286621094,0.11611587554216385,0.10629671066999435,0.2527737021446228,0.10791285336017609,0.25664210319519043,0.5960608124732971,0.3946686089038849,0.022030934691429138,0.09123336523771286,0.10560239851474762,0.22349737584590912,0.10854016989469528,0.22505350410938263,0.5046547651290894,0.3610075116157532,0.022467637434601784,0.08682453632354736,0.15664486587047577,0.2285095602273941,0.27542054653167725,0.13480433821678162,0.28795284032821655,0.3595554828643799,0.03765222057700157,0.18276116251945496
29,0.07388331805882246,0.05437888221248337,1.8615755879360696,0.0028411586536094546,0.8602696112964464,0.044007321958188655,0.36001757383346555,0.5100175738334656,1,6445,0.5867401361465454,0.6539484262466431,0.007143321912735701,1,0.001,4.465517282485962,0.21531341969966888,0.099530890583992,0.23442226648330688,0.0794709101319313,0.13361307978630066,0.1316000074148178,0.5867401361465454,0.11908021569252014,0.12269894033670425,0.26828283071517944,0.12406910955905914,0.2445705384016037,0.5925668478012085,0.403839111328125,0.022621965035796165,0.12412858754396439,0.11373841017484665,0.2242383509874344,0.12224425375461578,0.21641099452972412,0.5069124102592468,0.37103167176246643,0.0225555207580328,0.10502356290817261,0.14636662602424622,0.23677748441696167,0.27897539734840393,0.13062693178653717,0.2882158160209656,0.3538508415222168,0.03727847710251808,0.18460412323474884
30,0.07054889234511749,0.05127544992643854,1.8376353408979333,0.004031451697380323,0.856773342775262,0.03947853710033276,0.3537514567375183,0.5037514567375183,1,6445,0.560684323310852,0.6744841933250427,0.008634382858872414,1,0.001,4.513529539108276,0.21398136019706726,0.09787733852863312,0.24051335453987122,0.08473503589630127,0.13235501945018768,0.1318560242652893,0.560684323310852,0.11707882583141327,0.1279526650905609,0.2413700670003891,0.13027311861515045,0.2855089008808136,0.594170868396759,0.42457982897758484,0.02368813380599022,0.09239549189805984,0.1268520951271057,0.19997084140777588,0.1276908665895462,0.24790401756763458,0.5062240362167358,0.3842288553714752,0.024363549426198006,0.07927439361810684,0.16607233881950378,0.23301923274993896,0.29528385400772095,0.14412763714790344,0.2890796959400177,0.3539265990257263,0.04041401669383049,0.19652345776557922
31,0.06712805236811223,0.04812048132652822,1.8133085914280103,0.002361515860842622,0.8508697514948638,0.039553294994212965,0.3562054395675659,0.5062054395675659,1,6445,0.5642048120498657,0.6472920775413513,0.006212999578565359,1,0.001,4.447864294052124,0.2216494083404541,0.09710385650396347,0.2454671561717987,0.08154227584600449,0.13278916478157043,0.1326683908700943,0.5642048120498657,0.11999115347862244,0.11121409386396408,0.2547861337661743,0.11938894540071487,0.2569846510887146,0.5941703915596008,0.39906251430511475,0.020626582205295563,0.0813009962439537,0.10615017265081406,0.20772674679756165,0.11812848597764969,0.21751216053962708,0.50785893201828,0.36246025562286377,0.022652653977274895,0.07620353996753693,0.15040406584739685,0.22861972451210022,0.28568005561828613,0.13918203115463257,0.2876439094543457,0.3585875332355499,0.03912634029984474,0.19060945510864258
32,0.0643129256432471,0.045563291758298874,1.789125489151996,0.0017146171657773464,0.8412340438884237,0.03742519859031394,0.36241904497146604,0.5124190449714661,1,6445,0.58844393491745,0.6767588257789612,0.0036922337021678686,2,0.001,4.494417428970337,0.2164965122938156,0.0992058664560318,0.2472693771123886,0.07993761450052261,0.132559671998024,0.1318865269422531,0.58844393491745,0.11926998198032379,0.11242812871932983,0.25031378865242004,0.09156693518161774,0.28147807717323303,0.5945954322814941,0.42316073179244995,0.02190408669412136,0.11014711856842041,0.11247498542070389,0.20648817718029022,0.09529636800289154,0.24370473623275757,0.5048036575317383,0.38129106163978577,0.02163168042898178,0.09026996791362762,0.14938856661319733,0.22787326574325562,0.2728270888328552,0.1538916379213333,0.28856736421585083,0.3618331551551819,0.03699866309762001,0.1818656176328659
