epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em
26,0.06651903494544652,0.054385827287383705,1.1429728165916775,0.0003980888843374408,0.6994986223137897,0.03891227157027633,0.17469517588615419,0.4746951758861542,2,3222,0.5519664287567139,0.5555996298789978,0.12529250979423523,0,0.001,3.2702653408050537,0.2390478402376175,0.10472270846366882,0.17432451248168945,0.5519664287567139,0.11805853247642517,0.49609193205833435,0.5000235438346863,0.03997863829135895,0.10389818251132965,0.39872074127197266,0.45628291368484497,0.039351943880319595,0.13972844183444977,0.24104423820972443,0.3905078172683716,0.06189391389489174
27,0.06656605264414912,0.05452145830444668,1.1336014892743982,0.0010719429005605532,0.6978603886521381,0.05152192970558449,0.18114073276519777,0.48114073276519775,2,3222,0.5728775858879089,0.5396466255187988,0.09562485665082932,0,0.001,3.215538740158081,0.19784049689769745,0.10440956801176071,0.17301686108112335,0.5728775858879089,0.10304763913154602,0.4841143786907196,0.5100185871124268,0.04071078449487686,0.08999393880367279,0.3955712914466858,0.4587284326553345,0.03999455273151398,0.15478599071502686,0.23779796063899994,0.38293832540512085,0.06173761188983917
28,0.0644930895903836,0.05251524127695872,1.126592402872832,0.0006402848287151479,0.7055228274801503,0.04262605850784867,0.18253855109214784,0.4825385510921478,2,3222,0.5937259197235107,0.5237616896629333,0.10430815070867538,0,0.001,3.2104694843292236,0.21840277314186096,0.10439595580101013,0.17528322339057922,0.5937259197235107,0.09281076490879059,0.4680633246898651,0.49454671144485474,0.028235770761966705,0.08696014434099197,0.392073392868042,0.4551379382610321,0.02798309549689293,0.15387222170829773,0.23138244450092316,0.3867436349391937,0.05667230859398842
29,0.06622778689083846,0.054319397748812386,1.1196655864300935,0.00046770819766527933,0.7070564834967904,0.036141428064416954,0.1794411361217499,0.4794411361217499,2,3222,0.5702982544898987,0.5495572090148926,0.10545897483825684,0,0.001,3.2389509677886963,0.21994858980178833,0.1047489270567894,0.17631959915161133,0.5702982544898987,0.07467032223939896,0.49038997292518616,0.509850800037384,0.0321345292031765,0.06976135820150375,0.39943835139274597,0.4604529142379761,0.03132693096995354,0.1409408450126648,0.2365686446428299,0.37716254591941833,0.05718112364411354
30,0.060704319373421044,0.04886650115899418,1.1125446454338406,0.0007238129676451259,0.7051345602325771,0.034386042277018226,0.1953885078430176,0.4953885078430176,2,3222,0.6275379061698914,0.5574669241905212,0.11688807606697083,0,0.001,3.2087249755859375,0.228905588388443,0.10305172950029373,0.1756281554698944,0.6275379061698914,0.09713952988386154,0.4931481182575226,0.5121842622756958,0.03316366672515869,0.08740513771772385,0.40636226534843445,0.4641343951225281,0.033063992857933044,0.1630597710609436,0.23884770274162292,0.3776974678039551,0.056226618587970734
31,0.057460895537034325,0.04571251214846321,1.1040989316028098,0.0003016407891940933,0.704378156558327,0.034889018871166085,0.19131202697753907,0.49131202697753906,2,3222,0.6176588535308838,0.5425463914871216,0.07221434265375137,0,0.001,3.212643623352051,0.2185153216123581,0.1046629473567009,0.17475302517414093,0.6176588535308838,0.09463285654783249,0.4877665340900421,0.5053638219833374,0.03217765688896179,0.08547310531139374,0.4005771279335022,0.45994696021080017,0.03125404193997383,0.16903497278690338,0.2358921766281128,0.3822784125804901,0.05366169288754463
32,0.05483000320584878,0.04318200845433318,1.0952173989752065,0.0003390326012816766,0.6924307061278302,0.03478100529423466,0.20507020950317384,0.5050702095031738,2,3222,0.6705231666564941,0.5658546686172485,0.09355749189853668,0,0.001,3.260897159576416,0.24120229482650757,0.1018192395567894,0.17956440150737762,0.6705231666564941,0.08152410387992859,0.4995049238204956,0.5024836659431458,0.029792405664920807,0.07582058012485504,0.40266984701156616,0.4647412896156311,0.030136482790112495,0.15134111046791077,0.23792147636413574,0.3825329542160034,0.053800832480192184
33,0.05841850797119348,0.046846108268136566,1.087180039157038,0.0010895242977193961,0.6897040683290233,0.03299492786548756,0.19935519695281984,0.4993551969528198,2,3222,0.6569411754608154,0.5453997254371643,0.10366876423358917,0,0.001,3.2662792205810547,0.21234586834907532,0.104079969227314,0.17335347831249237,0.6569411754608154,0.07668950408697128,0.5010918378829956,0.5095652341842651,0.03450175002217293,0.07234538346529007,0.40628811717033386,0.45940783619880676,0.032786775380373,0.15882210433483124,0.2390647828578949,0.37150657176971436,0.05438349023461342
34,0.05398009296344674,0.04247571398382601,1.0809838098028433,0.00044193964783082026,0.6901219720425813,0.03624044065122251,0.19470102787017823,0.4947010278701782,2,3222,0.6428269743919373,0.5333557724952698,0.0980370044708252,0,0.001,3.2444918155670166,0.2320536971092224,0.1023433655500412,0.17436225712299347,0.6428269743919373,0.07669693976640701,0.482342928647995,0.5065431594848633,0.02775358222424984,0.07257724553346634,0.3992082476615906,0.45770663022994995,0.028591539710760117,0.15730881690979004,0.23067782819271088,0.3717272877693176,0.052934255450963974
35,0.05321206524968147,0.041804085607114044,1.071961734605872,0.0004936200373618783,0.6834268258965533,0.030512528030960648,0.19668383598327638,0.49668383598327637,2,3222,0.6354670524597168,0.5768370628356934,0.11223302036523819,0,0.001,3.248833417892456,0.21913757920265198,0.10190392285585403,0.17512263357639313,0.6354670524597168,0.07679267227649689,0.5056388974189758,0.5083680152893066,0.03312716633081436,0.0724569633603096,0.41302016377449036,0.465422123670578,0.03250759840011597,0.16410472989082336,0.2405008226633072,0.37747809290885925,0.05378668010234833
36,0.052656043158925095,0.04134560020073601,1.0629122723703799,0.0002636803512122361,0.6786829492320186,0.03688994231047454,0.1950237274169922,0.4950237274169922,2,3222,0.6252288222312927,0.566962718963623,0.08078707009553909,0,0.001,3.2147293090820312,0.2334926277399063,0.10113497078418732,0.17707835137844086,0.6252288222312927,0.07071797549724579,0.499172180891037,0.5142455101013184,0.02984989807009697,0.06563706696033478,0.4053345024585724,0.4686923623085022,0.029198672622442245,0.1554984748363495,0.23709917068481445,0.37192827463150024,0.049574702978134155
37,0.056433247483294945,0.04518455801450688,1.0560306155163308,0.0004913324120697444,0.6834704487220101,0.04292459332501447,0.17042715549468995,0.47042715549468994,2,3222,0.5415682196617126,0.5494511723518372,0.09076106548309326,0,0.001,3.224454164505005,0.19748279452323914,0.10510656237602234,0.17533467710018158,0.5415682196617126,0.06928861141204834,0.4958381950855255,0.5065293312072754,0.031227221712470055,0.06556849181652069,0.40130260586738586,0.46222007274627686,0.030719084665179253,0.1709747314453125,0.2385796457529068,0.3713908791542053,0.05264781787991524
38,0.062203828893277954,0.05100996857104094,1.0503559268039206,0.00031038247739754456,0.6871976360030796,0.036397511800130206,0.18764395713806153,0.4876439571380615,2,3222,0.6011663675308228,0.5607665777206421,0.09779557585716248,0,0.001,3.26574969291687,0.22393058240413666,0.10585910081863403,0.17671413719654083,0.6011663675308228,0.07425764203071594,0.49715039134025574,0.5098557472229004,0.03231165185570717,0.07034239172935486,0.401990681886673,0.4656051993370056,0.03148595243692398,0.18034569919109344,0.23998208343982697,0.3739486038684845,0.054075200110673904
39,0.05396547589613044,0.04283476766684781,1.043859839439392,0.000425971026466552,0.6878499984741211,0.03228106745967159,0.20953501462936402,0.509535014629364,2,3222,0.6743567585945129,0.5796056985855103,0.07127895206212997,0,0.001,3.260756731033325,0.22251597046852112,0.1051645502448082,0.17569178342819214,0.6743567585945129,0.06491297483444214,0.4966708719730377,0.5171878933906555,0.028123779222369194,0.06141374260187149,0.40279823541641235,0.47232747077941895,0.02746632881462574,0.16878770291805267,0.23971611261367798,0.37426790595054626,0.04866980388760567
40,0.05086439766961595,0.03981249342146127,1.036458300507587,0.0003437571293666817,0.6838841334633206,0.03304633472583912,0.20173801183700563,0.5017380118370056,2,3222,0.6419563889503479,0.5725691318511963,0.07751037925481796,0,0.001,3.243145704269409,0.24532561004161835,0.10353954881429672,0.175019308924675,0.6419563889503479,0.06806110590696335,0.49236345291137695,0.5164969563484192,0.031718745827674866,0.06437326967716217,0.40380844473838806,0.47524747252464294,0.031225837767124176,0.17413941025733948,0.2357289344072342,0.37325119972229004,0.05260685458779335
41,0.04873630728410638,0.037763304522503975,1.0289378010708352,0.0003833015623019057,0.6797923056975655,0.031633923000759546,0.19896925687789918,0.49896925687789917,2,3222,0.6553481817245483,0.540941596031189,0.06698520481586456,0,0.001,3.241375684738159,0.21383003890514374,0.10438816994428635,0.1792510747909546,0.6553481817245483,0.05712008848786354,0.48050522804260254,0.5032688975334167,0.02644260600209236,0.0548173226416111,0.39613986015319824,0.4630157947540283,0.026486430317163467,0.1619659811258316,0.23389779031276703,0.37424424290657043,0.04883817210793495
42,0.04893101152518521,0.03805051128501478,1.0209611550621365,0.00016102076093058872,0.669279088144717,0.04482382597746672,0.19825817346572877,0.49825817346572876,2,3222,0.6311350464820862,0.5666322112083435,0.06905101239681244,0,0.001,3.2272372245788574,0.2289608269929886,0.10520751774311066,0.17007862031459808,0.6311350464820862,0.06784573197364807,0.48644742369651794,0.5300465226173401,0.03070290945470333,0.06493224948644638,0.3973788917064667,0.472940057516098,0.030120480805635452,0.1565403789281845,0.23388366401195526,0.35891106724739075,0.04983384907245636
43,0.0514713690980621,0.0406434108381686,1.0145176182622495,0.0008653265122911366,0.6741279234056887,0.029802750198929397,0.20622695684432985,0.5062269568443298,2,3222,0.6794576048851013,0.5616579651832581,0.09083663672208786,0,0.001,3.224717378616333,0.25195589661598206,0.10389592498540878,0.17625176906585693,0.6794576048851013,0.058793291449546814,0.4938959777355194,0.5085862278938293,0.02722904086112976,0.05848465487360954,0.404605507850647,0.46549153327941895,0.02690925821661949,0.16677743196487427,0.23756065964698792,0.37137240171432495,0.04992273822426796
44,0.04746392547436382,0.03670221907289132,1.0086901187896729,0.00015120318320164782,0.6732936112777047,0.028934359232584635,0.2031060576438904,0.5031060576438904,2,3222,0.6582607626914978,0.5656650066375732,0.07494274526834488,0,0.001,3.23449969291687,0.21680229902267456,0.10551398992538452,0.17713625729084015,0.6582607626914978,0.050984062254428864,0.4910030663013458,0.5138568878173828,0.030427344143390656,0.05346167832612991,0.401150643825531,0.47111833095550537,0.029122348874807358,0.16333386301994324,0.23677682876586914,0.3691881597042084,0.048865631222724915
45,0.04609662132418674,0.035420536670995796,1.001063302807186,0.00021094660627093853,0.663342208965965,0.028701824612087673,0.20548362731933595,0.5054836273193359,2,3222,0.6761147975921631,0.573440670967102,0.08186141401529312,0,0.001,3.2005748748779297,0.24473144114017487,0.10485657304525375,0.17814217507839203,0.6761147975921631,0.06570450961589813,0.5039132833480835,0.5095774531364441,0.023395923897624016,0.06253444403409958,0.4103621542453766,0.4677085280418396,0.02442740462720394,0.16134263575077057,0.24003513157367706,0.36853349208831787,0.04813006892800331
46,0.045618116369713906,0.0350224093898483,0.9931822160015935,0.00014560924730334511,0.6624294648999753,0.02749175234194155,0.20577056407928468,0.5057705640792847,2,3222,0.6700440645217896,0.5531799793243408,0.0745680034160614,0,0.001,3.209582567214966,0.2361154407262802,0.10625981539487839,0.17752563953399658,0.6700440645217896,0.060286521911621094,0.4843887686729431,0.5143839120864868,0.029725292697548866,0.059000879526138306,0.39699405431747437,0.46961334347724915,0.02867855131626129,0.1711258888244629,0.23619210720062256,0.36904090642929077,0.04876413196325302
47,0.0441486106618591,0.03364081227261087,0.985397616158361,0.00011479132982735199,0.6526746646217678,0.030388443558304397,0.1983193576335907,0.4983193576335907,2,3222,0.6487832069396973,0.5686811208724976,0.07184511423110962,0,0.001,3.21972918510437,0.2328171581029892,0.1020096093416214,0.18042385578155518,0.6487832069396973,0.06261485069990158,0.5039428472518921,0.5072703957557678,0.030152278020977974,0.059808872640132904,0.4108370840549469,0.46544694900512695,0.029439372941851616,0.18070946633815765,0.2415342479944229,0.3717769384384155,0.053366146981716156
48,0.046150528866311775,0.035717149953479355,0.9782824749531953,0.0004268407117152769,0.646285663480344,0.02781380349618417,0.20896388292312623,0.5089638829231262,2,3222,0.6813883185386658,0.5602629780769348,0.06020071357488632,0,0.001,3.2439796924591064,0.2222946137189865,0.10547753423452377,0.17479214072227478,0.6813883185386658,0.05107033997774124,0.4870741665363312,0.5195403099060059,0.02683405391871929,0.04963841661810875,0.39784061908721924,0.4681399464607239,0.026314901188015938,0.1592079997062683,0.23707139492034912,0.36678698658943176,0.04586105793714523
49,0.04534292140084764,0.03497441663690235,0.9720321815946827,0.00015643008958684968,0.6466187756994496,0.030035957053855613,0.20951802730560304,0.509518027305603,2,3222,0.691801905632019,0.5528411269187927,0.05056698992848396,0,0.001,3.2486908435821533,0.22207018733024597,0.10412245243787766,0.1729290783405304,0.691801905632019,0.056327346712350845,0.4813133478164673,0.5200321078300476,0.021828657016158104,0.05747067183256149,0.3935604393482208,0.4671351909637451,0.022504771128296852,0.15901875495910645,0.23475059866905212,0.35910284519195557,0.045796990394592285
50,0.045538663054290024,0.03523068008539469,0.9658580629721932,0.00030075750565510646,0.6463950431865194,0.030918822677047163,0.2087088942527771,0.5087088942527771,2,3222,0.6788725256919861,0.5676294565200806,0.06505503505468369,0,0.0001,3.253437042236328,0.22208750247955322,0.10290016978979111,0.17607438564300537,0.6788725256919861,0.06840188056230545,0.49944373965263367,0.516882061958313,0.03114432841539383,0.06232874095439911,0.40395480394363403,0.4694823622703552,0.02904263138771057,0.1740402728319168,0.236827552318573,0.36959871649742126,0.04842174053192139
51,0.04045155223297036,0.030186133297241253,0.9618852553160294,0.00016562877958083686,0.6449103692303533,0.025031470122160736,0.21057231426239015,0.5105723142623901,2,3222,0.6858871579170227,0.5737646222114563,0.057590194046497345,0,0.0001,3.2668840885162354,0.22577545046806335,0.10362750291824341,0.17834265530109406,0.6858871579170227,0.06816026568412781,0.5006381273269653,0.5166439414024353,0.027708878740668297,0.06505407392978668,0.40590882301330566,0.47089895606040955,0.02633567340672016,0.17945420742034912,0.2381938397884369,0.36885908246040344,0.04761571064591408
