epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em
15,0.11556613348100496,0.10231490757154382,1.2560415371604587,0.001619905904036663,0.6746117083922677,0.07535224745008681,0.2976521611213684,0.4476521611213684,1,2131,0.4907935857772827,0.6100321412086487,0.1348462849855423,0,0.001,3.362278461456299,0.1414041370153427,0.13496413826942444,0.4907935857772827,0.12600474059581757,0.33853229880332947,0.5268813967704773,0.02620110660791397,0.45931071043014526,0.31545621156692505,0.4252689480781555,0.02995735965669155,0.4354054033756256,0.2993695139884949,0.3375282883644104,0.1075935885310173,0.26084664463996887
16,0.10513559599285541,0.09198716930721117,1.2446885212608005,0.0017422160763880643,0.6841208468312803,0.06343726603190104,0.18283347487449647,0.48283347487449646,2,2111,0.6203258037567139,0.5952548384666443,0.1098509132862091,0,0.001,3.366581439971924,0.15013420581817627,0.13518176972866058,0.6203258037567139,0.11692826449871063,0.32477426528930664,0.5384009480476379,0.02320745214819908,0.4597424268722534,0.30753421783447266,0.4374759793281555,0.024472102522850037,0.4289970099925995,0.30677932500839233,0.3351312577724457,0.06575781852006912,0.2561187446117401
17,0.09797589221726292,0.08493468489335931,1.2330492994059687,0.0037336676335974557,0.673378542713497,0.0540446935583044,0.18874089121818544,0.4887408912181854,2,2111,0.6387335658073425,0.5323033332824707,0.07730855792760849,0,0.001,3.3451242446899414,0.13823403418064117,0.13896754384040833,0.6387335658073425,0.12022585421800613,0.3021898865699768,0.5350674986839294,0.026466721668839455,0.45496541261672974,0.27697181701660156,0.43730631470680237,0.02618557959794998,0.42803889513015747,0.2760147452354431,0.34385621547698975,0.058119501918554306,0.25900888442993164
18,0.09440742918978566,0.08153736332188481,1.2207988707915596,0.0008375556195539463,0.6537026244661083,0.06899706918221933,0.3137438058853149,0.46374380588531494,1,2131,0.5493605732917786,0.5877751111984253,0.11246244609355927,0,0.001,3.3396172523498535,0.1539604663848877,0.1384459137916565,0.5493605732917786,0.12089113891124725,0.34372788667678833,0.5313987731933594,0.03209443390369415,0.47041457891464233,0.31374475359916687,0.43355676531791687,0.03097323328256607,0.4372679591178894,0.30021652579307556,0.3369479477405548,0.06094963103532791,0.26745858788490295
19,0.09779151205135428,0.08501094255758368,1.2097324340239815,0.0018067814804532607,0.6651763138563737,0.05808397081163195,0.32613340616226194,0.47613340616226196,1,2131,0.6139248609542847,0.5296834707260132,0.10059424489736557,0,0.001,3.3610286712646484,0.12949596345424652,0.13939210772514343,0.6139248609542847,0.12000101059675217,0.321321040391922,0.5273547768592834,0.016442477703094482,0.4709596633911133,0.28165560960769653,0.4282507598400116,0.018017245456576347,0.4321909546852112,0.25391271710395813,0.33106306195259094,0.052341073751449585,0.2693849205970764
20,0.0879014539329902,0.07520903193432352,1.2011130996372388,0.0010016298632684122,0.6712756390156953,0.050227410775643806,0.19523171782493592,0.4952317178249359,2,2111,0.6803329586982727,0.49776196479797363,0.08014077693223953,0,0.001,3.3281941413879395,0.13958552479743958,0.14158830046653748,0.6803329586982727,0.1199621856212616,0.2782883644104004,0.5271341800689697,0.01617036759853363,0.4432079493999481,0.2597787082195282,0.4332429766654968,0.01700504869222641,0.42356568574905396,0.2569394111633301,0.3402167856693268,0.042269524186849594,0.25784531235694885
21,0.08641672263974728,0.07383891583784767,1.191601100175277,0.0006942848817941368,0.6548517139061637,0.05922795839662905,0.3337129712104797,0.48371297121047974,1,2131,0.6589038372039795,0.5033733248710632,0.07665669918060303,0,0.001,3.3292860984802246,0.16397979855537415,0.14102669060230255,0.6589038372039795,0.12784068286418915,0.28059878945350647,0.5248899459838867,0.014819606207311153,0.45012688636779785,0.2572501599788666,0.4191080629825592,0.01568394899368286,0.42365121841430664,0.27866995334625244,0.3274068236351013,0.04261352866888046,0.2715957760810852
22,0.08145349958668584,0.06893590076462082,1.1834428103073784,0.0025174209440592676,0.6579973283021346,0.049844884801793984,0.1942781925201416,0.4942781925201416,2,2111,0.6835966110229492,0.5059865713119507,0.07744582742452621,0,0.001,3.3527486324310303,0.16743341088294983,0.14576411247253418,0.6835966110229492,0.12740501761436462,0.26472896337509155,0.5252438187599182,0.024575283750891685,0.4353085458278656,0.2323208600282669,0.4298211634159088,0.02321052737534046,0.4147433936595917,0.27778980135917664,0.33845120668411255,0.03974767029285431,0.2662334442138672
23,0.07624943619189055,0.06385670650912367,1.1736494561900264,0.00043625961331164706,0.6518721373184867,0.04759338039822049,0.19939277768135072,0.4993927776813507,2,2111,0.700455904006958,0.5218349099159241,0.06201424077153206,0,0.001,3.313397169113159,0.1790449172258377,0.14952731132507324,0.700455904006958,0.1285691261291504,0.26042839884757996,0.5179048776626587,0.019640732556581497,0.4517633616924286,0.23572969436645508,0.43034836649894714,0.019121041521430016,0.42321649193763733,0.2742291986942291,0.348861962556839,0.03629510849714279,0.27169594168663025
24,0.07703688902699429,0.06474632251521815,1.1638586987619814,0.00028604553928902453,0.6491197814112124,0.04445201506438079,0.20173318386077882,0.5017331838607788,2,2111,0.6975452899932861,0.5079600214958191,0.0882149264216423,0,0.001,3.407646656036377,0.19504976272583008,0.1490674465894699,0.6975452899932861,0.12382369488477707,0.2854436933994293,0.5264081954956055,0.022413888946175575,0.4475775957107544,0.25669488310813904,0.4385298788547516,0.022284718230366707,0.42298224568367004,0.3139987587928772,0.3444494307041168,0.03703480586409569,0.26423782110214233
25,0.07277076108300168,0.06055413137959397,1.1558812856674194,0.00026771260309033096,0.655140933783158,0.040353100811993635,0.19795603752136232,0.4979560375213623,2,2111,0.7062111496925354,0.509527325630188,0.057477857917547226,0,0.001,3.350862979888916,0.2035609483718872,0.15310394763946533,0.7062111496925354,0.12713751196861267,0.23500126600265503,0.5086479187011719,0.020265119150280952,0.447555273771286,0.21245823800563812,0.4275453984737396,0.020326243713498116,0.4246886670589447,0.3133581280708313,0.34941965341567993,0.03246615082025528,0.2734299302101135
26,0.0746385672170183,0.06251359245051509,1.146371048429738,0.00024283314300903484,0.6588356443073439,0.04133935546875,0.19617594480514527,0.49617594480514526,2,2111,0.6867937445640564,0.5157223343849182,0.048913490027189255,0,0.001,3.31648325920105,0.19610388576984406,0.1500849574804306,0.6867937445640564,0.1290268450975418,0.19497638940811157,0.5221622586250305,0.021508395671844482,0.44570642709732056,0.18306387960910797,0.430411696434021,0.020938271656632423,0.4221963882446289,0.3231762945652008,0.34533607959747314,0.035761166363954544,0.2739298343658447
27,0.06916168753219687,0.05712200263920038,1.1375574236330779,0.0003526043700454149,0.6605851287427156,0.04082242386429398,0.34693983793258665,0.49693983793258667,1,2131,0.7058120369911194,0.5132988691329956,0.05839928612112999,0,0.001,3.3236243724823,0.18221308290958405,0.14979468286037445,0.7058120369911194,0.12584367394447327,0.20718437433242798,0.5138541460037231,0.0179290808737278,0.45978569984436035,0.1827668994665146,0.41943833231925964,0.01836341992020607,0.42669081687927246,0.331179141998291,0.3414022624492645,0.032421331852674484,0.27724650502204895
28,0.06142140017903369,0.04946369224268457,1.1293502527734507,0.0004158002158637037,0.6600479613179746,0.03699617399992766,0.35309830904006956,0.5030983090400696,1,2110,0.6939340829849243,0.5236184597015381,0.05287797749042511,0,0.001,3.316438674926758,0.19543252885341644,0.15153636038303375,0.6939340829849243,0.1302831619977951,0.2038591206073761,0.5301101803779602,0.02245008945465088,0.43856409192085266,0.1807183027267456,0.43908149003982544,0.021868038922548294,0.41590216755867004,0.34926751255989075,0.3473894000053406,0.03214993327856064,0.27844473719596863
29,0.06047142102666523,0.04862301051616669,1.1194285828134287,0.0002911824786165,0.651213016199029,0.039377827962239584,0.19515712261199952,0.4951571226119995,2,2111,0.6963331699371338,0.4782416820526123,0.04107944667339325,0,0.001,3.3308780193328857,0.17796890437602997,0.15103498101234436,0.6963331699371338,0.12964393198490143,0.1915859878063202,0.5192742943763733,0.01701044850051403,0.4276289939880371,0.17155654728412628,0.42695164680480957,0.017458872869610786,0.40716370940208435,0.3260103762149811,0.33806943893432617,0.02970515750348568,0.2718822658061981
30,0.057197551040545754,0.04544247848832089,1.1097637103951496,0.0003845936614949175,0.6535899509554324,0.03417722687897859,0.20268548727035524,0.5026854872703552,2,2111,0.7031913995742798,0.5079585313796997,0.04198092594742775,0,0.001,3.331329584121704,0.1830459088087082,0.1514567732810974,0.7031913995742798,0.12766443192958832,0.1709117442369461,0.5215595960617065,0.016366245225071907,0.43640008568763733,0.15643030405044556,0.4368654489517212,0.017531095072627068,0.41577932238578796,0.3415096402168274,0.34912559390068054,0.029665764421224594,0.2804456651210785
31,0.056093594626240105,0.04444650544420532,1.0997943826343701,0.0002980425386973049,0.646165889242421,0.03444584373191551,0.35561553239822385,0.5056155323982239,1,2110,0.6921525001525879,0.5151312351226807,0.042557381093502045,0,0.001,3.3099758625030518,0.19710849225521088,0.1526767611503601,0.6921525001525879,0.13030369579792023,0.19460086524486542,0.5331456065177917,0.01949947141110897,0.42804911732673645,0.1738332211971283,0.44484201073646545,0.01987249217927456,0.41093525290489197,0.3523220121860504,0.3483894169330597,0.03316633403301239,0.2753882110118866
32,0.055502862548050674,0.04394913999282796,1.0901888660762622,0.00023686901524501002,0.6494657500930454,0.03274203660753038,0.3611313462257385,0.5111313462257385,1,2110,0.730022132396698,0.5057457089424133,0.04199701175093651,0,0.001,3.305283546447754,0.1938062310218811,0.15080580115318298,0.730022132396698,0.13184167444705963,0.14687992632389069,0.5250207781791687,0.02012328803539276,0.43148136138916016,0.1374635547399521,0.4347427487373352,0.02032843604683876,0.41173359751701355,0.3547397255897522,0.3411214053630829,0.03175327181816101,0.28102627396583557
33,0.05534357820516047,0.04387407377362251,1.0816630487856658,0.00038560171252238035,0.6490182410115781,0.03382551461678964,0.3549638748168945,0.5049638748168945,1,2110,0.6983045935630798,0.5142408609390259,0.03415527194738388,0,0.001,3.3115224838256836,0.1886131763458252,0.151109516620636,0.6983045935630798,0.12947820127010345,0.13656780123710632,0.531470537185669,0.02131342515349388,0.43705666065216064,0.13163404166698456,0.442656934261322,0.020955989137291908,0.4116612672805786,0.34742340445518494,0.34640660881996155,0.03055557608604431,0.27829164266586304
34,0.05420293464608814,0.042816562173159226,1.0732747575511103,0.0005629679881562681,0.6479953786601191,0.035738677978515626,0.19546182155609132,0.4954618215560913,2,2111,0.6939767599105835,0.4878501296043396,0.03102773055434227,0,0.001,3.3138673305511475,0.18064171075820923,0.15093952417373657,0.6939767599105835,0.13249549269676208,0.1570856124162674,0.5179110765457153,0.018875403329730034,0.4273391366004944,0.14274899661540985,0.4304355978965759,0.018939433619379997,0.40605220198631287,0.3151177167892456,0.3395237326622009,0.029594922438263893,0.27783751487731934
35,0.05362228482313778,0.04231427204997643,1.0652673659117327,0.00048303431464338917,0.6505085100298342,0.03350926717122396,0.20913798809051515,0.5091379880905151,2,2111,0.7327137589454651,0.5004429817199707,0.03739406168460846,0,0.001,3.2992494106292725,0.1819719672203064,0.15179583430290222,0.7327137589454651,0.13193942606449127,0.12668690085411072,0.5214365124702454,0.01821129396557808,0.42516669631004333,0.11941475421190262,0.4360879957675934,0.01904277317225933,0.40704792737960815,0.3398140072822571,0.3463136553764343,0.03224688768386841,0.2816469073295593
36,0.05365617297913717,0.04242819984969885,1.0577537236006365,0.00030523434733091244,0.6473838609197865,0.029991330747251157,0.21125603914260865,0.5112560391426086,2,2111,0.7338534593582153,0.5174035429954529,0.024418538436293602,0,0.001,3.3340446949005127,0.17670653760433197,0.15207606554031372,0.7338534593582153,0.12968076765537262,0.11593957990407944,0.5283994674682617,0.018338724970817566,0.4356670379638672,0.1120925173163414,0.4402216374874115,0.0188393946737051,0.41281911730766296,0.31884291768074036,0.3425496518611908,0.029712267220020294,0.2813817858695984
37,0.05218383783231611,0.041025293909985085,1.0505815796230151,0.0005012773794790163,0.6477158769317295,0.03305143059624566,0.20399172306060792,0.5039917230606079,2,2111,0.7254250645637512,0.48270681500434875,0.02588922157883644,0,0.001,3.309401273727417,0.18356215953826904,0.15249375998973846,0.7254250645637512,0.12649722397327423,0.10996143519878387,0.5202577114105225,0.019639167934656143,0.4282524585723877,0.1099051684141159,0.43177029490470886,0.018781468272209167,0.40470460057258606,0.326067715883255,0.33851397037506104,0.02986915595829487,0.27632370591163635
38,0.051659161953822426,0.04058052971959114,1.0430497345717058,0.0003572755819692722,0.6445619386175404,0.03310514266402633,0.19631702899932862,0.4963170289993286,2,2111,0.6920738816261292,0.5148468613624573,0.025071602314710617,0,0.001,3.3088345527648926,0.17884613573551178,0.14985452592372894,0.6920738816261292,0.12905871868133545,0.11799166351556778,0.5235694646835327,0.020147696137428284,0.44512563943862915,0.11202948540449142,0.4317179024219513,0.020046154037117958,0.4151139557361603,0.32147911190986633,0.3379068672657013,0.031013071537017822,0.2842526435852051
39,0.048147092532852424,0.03715949497469093,1.0344259687091992,0.0002688121749088168,0.6406501998072085,0.026945050557454428,0.35977581739425657,0.5097758173942566,1,2110,0.7209151387214661,0.5079488158226013,0.028083326295018196,0,0.001,3.2912087440490723,0.18084758520126343,0.15220816433429718,0.7209151387214661,0.13243970274925232,0.10789550840854645,0.5297011137008667,0.018345672637224197,0.4279661774635315,0.11055285483598709,0.44262051582336426,0.01887127384543419,0.4097781181335449,0.34586644172668457,0.33943232893943787,0.02883666194975376,0.28182685375213623
40,0.04611952359909597,0.0352331616146409,1.0250674693480781,0.0003657682483089561,0.6320299454357313,0.02880411218713831,0.21413530111312867,0.5141353011131287,2,2111,0.7363905310630798,0.5152056217193604,0.029698804020881653,0,0.001,3.239229679107666,0.1887466460466385,0.15464389324188232,0.7363905310630798,0.13139815628528595,0.11610491573810577,0.5258046388626099,0.018051404505968094,0.4255205988883972,0.11435800045728683,0.4456356465816498,0.018560240045189857,0.40817877650260925,0.3238036334514618,0.34871047735214233,0.0287172831594944,0.2788207530975342
41,0.04776308329209038,0.036956689118043236,1.0174951553344727,0.00030220800038913023,0.6284208997436191,0.02725872011537905,0.20819361209869386,0.5081936120986938,2,2111,0.7219229340553284,0.5040247440338135,0.029970230534672737,0,0.001,3.285910129547119,0.1960100531578064,0.1533474326133728,0.7219229340553284,0.1302976757287979,0.12556658685207367,0.5264760255813599,0.02049396000802517,0.4303613603115082,0.11915663629770279,0.4415254592895508,0.020754143595695496,0.4093121886253357,0.33246517181396484,0.342849999666214,0.030570013448596,0.28051021695137024
42,0.04722453103117321,0.03649291671488596,1.0097307640573252,0.0002157719063689001,0.6321491521337758,0.027410239890769676,0.2108972191810608,0.5108972191810608,2,2111,0.7194169163703918,0.5128635764122009,0.02733185701072216,0,0.001,3.365633010864258,0.19758114218711853,0.15193220973014832,0.7194169163703918,0.1349012702703476,0.08140352368354797,0.5365720987319946,0.0216460432857275,0.4231167137622833,0.08804979920387268,0.4464908540248871,0.021545855328440666,0.4044780731201172,0.3316814601421356,0.34110885858535767,0.03200322017073631,0.2847222685813904
43,0.04504693639667138,0.03441571897786597,1.0008208725763403,0.00020748218293706685,0.6209342142809993,0.02964691925048828,0.2164080858230591,0.5164080858230591,2,2111,0.7265732884407043,0.536194384098053,0.02852773107588291,0,0.001,3.3646152019500732,0.191506028175354,0.1515304297208786,0.7265732884407043,0.13082773983478546,0.08918935060501099,0.5444023013114929,0.020591992884874344,0.4389900863170624,0.0919845923781395,0.45348435640335083,0.020742908120155334,0.41410860419273376,0.329683780670166,0.34117239713668823,0.03221026808023453,0.27907922863960266
44,0.0467342857433402,0.03618767193478087,0.9923271847807843,0.0003495411650004351,0.6198469607726388,0.027079811378761573,0.21469039916992189,0.5146903991699219,2,2111,0.7293609380722046,0.5430160164833069,0.025591233745217323,0,0.001,3.3691511154174805,0.1854504942893982,0.15264937281608582,0.7293609380722046,0.12911251187324524,0.11251019686460495,0.536645233631134,0.018793152645230293,0.43968915939331055,0.11110006272792816,0.44800686836242676,0.01935025490820408,0.4087323546409607,0.34289517998695374,0.3447484076023102,0.030963240191340446,0.28672829270362854
45,0.04588326374473779,0.03540988687587821,0.9851449054220448,0.00046987951550956654,0.617229163646698,0.02712902210376881,0.2115184783935547,0.5115184783935547,2,2111,0.7214693427085876,0.515243411064148,0.04366985708475113,0,0.001,3.4000041484832764,0.18201878666877747,0.1537979394197464,0.7214693427085876,0.132152259349823,0.09818096458911896,0.5342159271240234,0.019822632893919945,0.42717254161834717,0.09694718569517136,0.4474502205848694,0.02020188421010971,0.403152734041214,0.3350580632686615,0.34293830394744873,0.031125640496611595,0.2833116948604584
46,0.04531285280118818,0.03489739480225936,0.978847350763238,0.00053373717230937,0.621647368306699,0.02852457343207465,0.20878006219863893,0.5087800621986389,2,2111,0.7022063136100769,0.5213900804519653,0.026202881708741188,0,0.001,3.3846256732940674,0.16667689383029938,0.15328623354434967,0.7022063136100769,0.12852174043655396,0.09540783613920212,0.5369418859481812,0.020585376769304276,0.4230871796607971,0.09777621179819107,0.4528014361858368,0.02004242315888405,0.40522921085357666,0.3280549645423889,0.3431706130504608,0.029933562502264977,0.2787700593471527
47,0.044881825861723526,0.034546547123919365,0.971554300059443,0.00020998184924752897,0.6176366806030273,0.027209715666594327,0.21608097553253175,0.5160809755325317,2,2111,0.7416107654571533,0.5096006393432617,0.03203891962766647,0,0.001,3.379122257232666,0.194181889295578,0.15473733842372894,0.7416107654571533,0.13125748932361603,0.07665832340717316,0.5312601923942566,0.018113041296601295,0.4201369285583496,0.08478749543428421,0.4464172124862671,0.01819797046482563,0.398447185754776,0.3301943838596344,0.34503576159477234,0.03027336113154888,0.28127121925354004
48,0.04180648015893024,0.03155432965444482,0.9634707440500674,0.00035885588326693875,0.6138547529344973,0.024067788865831163,0.3645951509475708,0.5145951509475708,1,2110,0.7180683016777039,0.520904004573822,0.03556232899427414,0,0.001,3.3189094066619873,0.18787060678005219,0.15292973816394806,0.7180683016777039,0.13272704184055328,0.10349321365356445,0.5389080047607422,0.0194036103785038,0.42239803075790405,0.10479666292667389,0.451168417930603,0.019343864172697067,0.403692364692688,0.3502359092235565,0.34151068329811096,0.02953130565583706,0.2795046269893646
49,0.042125105695879975,0.031965195970690766,0.9549087441485861,0.00013956497929504385,0.6094267964363098,0.027737304122359665,0.20883203744888307,0.5088320374488831,2,2111,0.7041375637054443,0.5278205871582031,0.03629615902900696,0,0.001,3.2260236740112305,0.18410606682300568,0.15247730910778046,0.7041375637054443,0.1282505840063095,0.09006796777248383,0.5389618873596191,0.025051956996321678,0.43513375520706177,0.09181953966617584,0.45166465640068054,0.02457837387919426,0.41188302636146545,0.3332879841327667,0.34056395292282104,0.03141293302178383,0.28136610984802246
50,0.04314590115909991,0.033061198809224625,0.9474918375844541,0.0004887959528233572,0.6048966361128766,0.0278965001989294,0.21756936311721803,0.517569363117218,2,2111,0.7348678708076477,0.516848623752594,0.030428748577833176,0,0.0001,3.2062857151031494,0.18330959975719452,0.15219920873641968,0.7348678708076477,0.13090413808822632,0.10547434538602829,0.5452714562416077,0.018504420295357704,0.42303311824798584,0.10378284007310867,0.45288383960723877,0.018622998148202896,0.4062856435775757,0.3034549951553345,0.33725419640541077,0.028923526406288147,0.2755049169063568
51,0.039182874981475914,0.029142031122160995,0.9430918304816537,0.0002920632712472149,0.60700479797695,0.023047335589373552,0.21505070924758912,0.5150507092475891,2,2111,0.7364903688430786,0.5123304724693298,0.028004799038171768,0,0.0001,3.216923236846924,0.1773056983947754,0.15477359294891357,0.7364903688430786,0.13111640512943268,0.09071096777915955,0.531757116317749,0.018233032897114754,0.42071178555488586,0.09191470593214035,0.44836562871932983,0.018465667963027954,0.4014437794685364,0.3185582756996155,0.3435898423194885,0.028015274554491043,0.28151947259902954
