epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e4_x_clean,corr_e5_x_clean,corr_e6_x_clean,corr_e7_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e4_bw,corr_e5_bw,corr_e6_bw,corr_e7_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e4_ma,corr_e5_ma,corr_e6_ma,corr_e7_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em,corr_e4_em,corr_e5_em,corr_e6_em,corr_e7_em
1,0.39775828434073407,0.3594159730102705,3.5735913359600566,0.06964994136891935,1.9099014634671418,0.177133544921875,-0.14200503826141353,0.3079949617385864,3,2222,0.11513502150774002,0.5033599138259888,0.08424971252679825,0,0.001,5.076233625411987,0.0867418497800827,0.09217226505279541,0.11513502150774002,0.09677667915821075,0.08901072293519974,0.09327810257673264,0.08571656793355942,0.09252364188432693,0.4140793979167938,0.3629157543182373,0.5124286413192749,0.4628617465496063,0.36826643347740173,0.39992550015449524,0.3865506947040558,0.37093162536621094,0.3355884552001953,0.3024055063724518,0.3714769780635834,0.3379565179347992,0.31574171781539917,0.3491940498352051,0.32161667943000793,0.32367295026779175,0.2128778100013733,0.18210424482822418,0.23293928802013397,0.22424066066741943,0.1902441680431366,0.21294541656970978,0.2113025188446045,0.20052631199359894
2,0.2583465174488399,0.2203473571849906,3.552814379982326,0.021181317198130746,2.2592052273128345,0.14015718135127314,-0.1137983918190002,0.33620160818099976,3,2222,0.11789225041866302,0.5784429311752319,0.05342445150017738,0,0.001,4.651196479797363,0.08207765221595764,0.09239045530557632,0.11789225041866302,0.09773503988981247,0.08982668071985245,0.08568967133760452,0.09049629420042038,0.08925401419401169,0.31588345766067505,0.39446720480918884,0.5588855743408203,0.48661068081855774,0.37844058871269226,0.3795727789402008,0.43153929710388184,0.3922930657863617,0.2885152995586395,0.3344011902809143,0.4181928038597107,0.37832340598106384,0.3252660036087036,0.3519420027732849,0.332968145608902,0.3440045118331909,0.17809456586837769,0.18808047473430634,0.24983566999435425,0.22441652417182922,0.19882918894290924,0.1956489533185959,0.22202661633491516,0.1989937722682953
3,0.2374940812587738,0.20068360022876575,3.4804300639940347,0.007765857538248858,1.9285219855930493,0.1403730785228588,0.020146054029464733,0.3201460540294647,2,2252,0.114783376455307,0.5240839123725891,0.04228159412741661,0,0.001,4.541647911071777,0.0848819762468338,0.09449826925992966,0.114783376455307,0.09648912400007248,0.087867870926857,0.10229566693305969,0.09382221102714539,0.08571821451187134,0.3323758542537689,0.42004334926605225,0.526343584060669,0.4656100869178772,0.3758845329284668,0.42630860209465027,0.43962788581848145,0.4122363030910492,0.2906615734100342,0.3407399356365204,0.38584452867507935,0.37156111001968384,0.3548922836780548,0.39533624053001404,0.35297226905822754,0.3716142177581787,0.17028452455997467,0.2084626406431198,0.24412091076374054,0.22363252937793732,0.20061734318733215,0.2073318511247635,0.21971863508224487,0.2092064917087555
4,0.22343233486880426,0.1876946797837382,3.3911134885705034,0.007718960643219559,1.7493330395740012,0.1276763237847222,0.01097283959388734,0.31097283959388733,2,2252,0.112822026014328,0.47052001953125,0.06243930757045746,0,0.001,4.487447023391724,0.07525720447301865,0.09227894246578217,0.112822026014328,0.10473061352968216,0.08610634505748749,0.10083145648241043,0.089759960770607,0.08329709619283676,0.27982333302497864,0.40295252203941345,0.5086796283721924,0.3910960257053375,0.37745559215545654,0.4449222683906555,0.40004870295524597,0.3633536994457245,0.25502926111221313,0.3303312063217163,0.3718509376049042,0.3462357223033905,0.31256625056266785,0.3833591639995575,0.31921541690826416,0.334776908159256,0.14993560314178467,0.2043607234954834,0.23903043568134308,0.22446048259735107,0.21199114620685577,0.21150198578834534,0.2122664451599121,0.20024457573890686
5,0.2093749752511149,0.17538386907266534,3.2584992699001147,0.0020878093808120034,1.3852340190306953,0.11928032769097222,0.05043233633041383,0.3504323363304138,2,2223,0.11730170994997025,0.49276483058929443,0.059050459414720535,0,0.001,4.434333086013794,0.09396320581436157,0.09606677293777466,0.11730170994997025,0.10113170742988586,0.08975909650325775,0.10041239112615585,0.09330656379461288,0.08620399981737137,0.2901296317577362,0.4361655116081238,0.5255264043807983,0.3231492042541504,0.4074670374393463,0.4638349711894989,0.44505828619003296,0.39690956473350525,0.28013676404953003,0.36421284079551697,0.3978740870952606,0.263092964887619,0.35731589794158936,0.3781954050064087,0.3497680127620697,0.33663231134414673,0.18135803937911987,0.21645759046077728,0.24370132386684418,0.3610270619392395,0.20711463689804077,0.2298932671546936,0.23278513550758362,0.2215823084115982
6,0.1984235845182253,0.16575810896313709,3.139220496882563,0.002469959575176725,1.2485691516295723,0.11447959617332176,0.04493890404701234,0.34493890404701233,2,3223,0.1180780902504921,0.47029203176498413,0.048672303557395935,0,0.001,4.463975667953491,0.08757980167865753,0.09025165438652039,0.11733105033636093,0.1180780902504921,0.0910695418715477,0.10225161164999008,0.09096336364746094,0.0861198827624321,0.27554646134376526,0.42749127745628357,0.5255086421966553,0.3099237084388733,0.4110400378704071,0.4442135691642761,0.41509246826171875,0.37193405628204346,0.26520946621894836,0.3432503044605255,0.39191725850105286,0.26695042848587036,0.3577425181865692,0.36551809310913086,0.3153529167175293,0.3238403797149658,0.16957108676433563,0.21207645535469055,0.24217139184474945,0.3442516624927521,0.21659471094608307,0.22899194061756134,0.2119249403476715,0.22648976743221283
7,0.18983111562936203,0.15858811528786368,3.0139358561971914,0.002300642137213246,1.0806331997332366,0.12263844129774305,0.04996962547302247,0.34996962547302246,2,3223,0.13327352702617645,0.5030400156974792,0.03991881385445595,0,0.001,4.5437517166137695,0.09625754505395889,0.09535185247659683,0.1186196357011795,0.13327352702617645,0.09199603646993637,0.10117737948894501,0.08514134585857391,0.09136470407247543,0.29979631304740906,0.46808937191963196,0.5406115055084229,0.2843102514743805,0.3732447624206543,0.4850383698940277,0.4257909059524536,0.3891616463661194,0.28964248299598694,0.3788781464099884,0.4077078700065613,0.2427741438150406,0.33167311549186707,0.37936434149742126,0.3112005591392517,0.3430476784706116,0.17314450442790985,0.22959919273853302,0.24513621628284454,0.31828558444976807,0.20211943984031677,0.23572048544883728,0.2125241905450821,0.22399568557739258
8,0.19547712738099304,0.16523758030456046,2.910717031230097,0.008401425380725414,1.0483653234398884,0.10917655662254051,0.03636581897735597,0.33636581897735596,2,3223,0.14215447008609772,0.49392586946487427,0.04210929945111275,0,0.001,4.469564199447632,0.08996569365262985,0.09127351641654968,0.11421693861484528,0.14215447008609772,0.08918047696352005,0.10246171057224274,0.07849697768688202,0.08636534214019775,0.30314338207244873,0.4207862913608551,0.5191490054130554,0.3208864629268646,0.35472172498703003,0.5014670491218567,0.39461004734039307,0.41287198662757874,0.2760166525840759,0.347957968711853,0.388327419757843,0.26728251576423645,0.30775344371795654,0.3617067337036133,0.29339542984962463,0.35127928853034973,0.17346444725990295,0.21530884504318237,0.23826418817043304,0.29583242535591125,0.20187240839004517,0.2477860301733017,0.21073104441165924,0.22529342770576477
9,0.18943035796932553,0.16021777495093967,2.81418658339459,0.004995477346592056,1.0207627026931099,0.10752443892867476,0.04709712862968446,0.34709712862968445,2,3223,0.15060138702392578,0.524231493473053,0.05510256066918373,0,0.001,4.362548828125,0.10661941766738892,0.09378442913293839,0.1199754998087883,0.15060138702392578,0.09093578159809113,0.09923532605171204,0.09023944288492203,0.09057264029979706,0.3462425172328949,0.47004297375679016,0.5327890515327454,0.22370709478855133,0.403167724609375,0.4950975179672241,0.39195743203163147,0.408401757478714,0.3160165846347809,0.39138710498809814,0.40470659732818604,0.21423500776290894,0.3671806752681732,0.36867159605026245,0.3123489320278168,0.35603824257850647,0.19801445305347443,0.22912359237670898,0.24687565863132477,0.3002914488315582,0.21741880476474762,0.23891441524028778,0.20932506024837494,0.22102709114551544
10,0.17593162992726202,0.14764734843502875,2.7255660139996074,0.003171240462941806,0.9969079183495563,0.09987325258608218,0.022812169790267955,0.32281216979026794,2,3223,0.13107311725616455,0.4997456967830658,0.01239169854670763,0,0.001,4.5128583908081055,0.099070705473423,0.08845402300357819,0.11586687713861465,0.13107311725616455,0.08189798891544342,0.0980416089296341,0.08114631474018097,0.08521759510040283,0.3435932695865631,0.45353955030441284,0.5125693082809448,0.2856674790382385,0.3559730350971222,0.46374160051345825,0.3211730718612671,0.36020761728286743,0.3082856237888336,0.35631152987480164,0.3924858570098877,0.25658905506134033,0.32332471013069153,0.3362801671028137,0.26553717255592346,0.3171992599964142,0.19000117480754852,0.2317209243774414,0.23593807220458984,0.2551203668117523,0.20916132628917694,0.22570329904556274,0.18420468270778656,0.2177983969449997
