분절,record_id,seg_idx,인코더,참조,rho
177,100,177,enc2,bw,0.5212658515094721
177,100,177,enc2,ma,0.40867649709275833
177,100,177,enc2,em,0.06329465783174358
177,100,177,enc3,x_clean,0.12503467438896088
177,100,177,enc3,bw,0.6131237615723965
177,100,177,enc3,ma,0.6783109103151808
177,100,177,enc3,em,0.15537480141341184
177,100,177,enc4,x_clean,0.6820210432856223
177,100,177,enc4,bw,0.06107742922312298
177,100,177,enc4,ma,0.05243960022015522
177,100,177,enc4,em,0.07835187836468908
177,100,177,enc5,x_clean,0.018618311437555542
177,100,177,enc5,bw,-0.2354472241241164
177,100,177,enc5,ma,-0.18721248182352926
177,100,177,enc5,em,-0.33320332475942044
177,100,177,enc6,x_clean,0.024669081909873793
177,100,177,enc6,bw,-0.1176739635873265
177,100,177,enc6,ma,-0.07443867521636198
177,100,177,enc6,em,0.43161141882383885
177,100,177,enc7,x_clean,0.020116974239253436
177,100,177,enc7,bw,-0.32140398351374655
177,100,177,enc7,ma,-0.04620257063694347
177,100,177,enc7,em,-0.23871767704960228
177,100,177,enc8,x_clean,0.12340536004309481
177,100,177,enc8,bw,-0.36388588158809143
177,100,177,enc8,ma,-0.1973404950385317
177,100,177,enc8,em,0.1477288526219481
178,100,178,enc1,x_clean,-0.04040206445418098
178,100,178,enc1,bw,-0.059163144868435553
178,100,178,enc1,ma,-0.07514287359473697
178,100,178,enc1,em,0.35902910449159825
178,100,178,enc2,x_clean,0.19187304669482677
178,100,178,enc2,bw,0.4083647270144169
178,100,178,enc2,ma,0.3734506233200416
178,100,178,enc2,em,0.01273739759114061
178,100,178,enc3,x_clean,0.16443288165153497
178,100,178,enc3,bw,0.73165259593112
178,100,178,enc3,ma,0.3876974016065056
178,100,178,enc3,em,0.1410554275967501
178,100,178,enc4,x_clean,0.7200130891003879
178,100,178,enc4,bw,-0.01241614031833158
178,100,178,enc4,ma,0.08254423752189452
178,100,178,enc4,em,0.020955906570077176
178,100,178,enc5,x_clean,-0.1517654846126483
178,100,178,enc5,bw,-0.6563974807216569
178,100,178,enc5,ma,0.10513879650565984
178,100,178,enc5,em,0.0019228896784734982
178,100,178,enc6,x_clean,0.04752896954823755
178,100,178,enc6,bw,-0.41127173019176816
178,100,178,enc6,ma,0.7139721379940864
178,100,178,enc6,em,0.13519671017587828
178,100,178,enc7,x_clean,0.1619275708201111
178,100,178,enc7,bw,0.6388169257737764
178,100,178,enc7,ma,0.32809132742490216
178,100,178,enc7,em,0.14202828088682634
178,100,178,enc8,x_clean,0.18293613481971638
178,100,178,enc8,bw,0.5171335720406186
178,100,178,enc8,ma,-0.24032484753201216
178,100,178,enc8,em,0.2602509761245557
179,100,179,enc1,x_clean,0.06235319056671841
179,100,179,enc1,bw,-0.24635497208165313
179,100,179,enc1,ma,0.0613424204105668
179,100,179,enc1,em,0.38541849601072403
179,100,179,enc2,x_clean,0.020177858896633316
179,100,179,enc2,bw,0.757880236015927
179,100,179,enc2,ma,-0.06742271352384176
179,100,179,enc2,em,-0.12666728975113434
179,100,179,enc3,x_clean,0.0992177274486281
179,100,179,enc3,bw,0.956591581566147
179,100,179,enc3,ma,0.21740704729762583
179,100,179,enc3,em,-0.05179559359560194
179,100,179,enc4,x_clean,0.737088970112305
179,100,179,enc4,bw,-0.02889027352573514
179,100,179,enc4,ma,0.056371227182072235
179,100,179,enc4,em,0.06590337699215121
179,100,179,enc5,x_clean,-0.02647787022345355
179,100,179,enc5,bw,0.0017120149491755153
179,100,179,enc5,ma,0.5323838013146126
179,100,179,enc5,em,-0.1772652469401028
179,100,179,enc6,x_clean,0.1362745308580201
179,100,179,enc6,bw,0.24254581638911468
179,100,179,enc6,ma,0.2868388499174182
179,100,179,enc6,em,0.3331823786705947
179,100,179,enc7,x_clean,0.035739682610862515
179,100,179,enc7,bw,-0.11937270073746852
179,100,179,enc7,ma,0.6496158508929135
179,100,179,enc7,em,0.0810369307863251
179,100,179,enc8,x_clean,0.04679730730925232
179,100,179,enc8,bw,0.37759246656250994
179,100,179,enc8,ma,-0.08746742603272153
179,100,179,enc8,em,0.12487635216284748
180,114,0,enc1,x_clean,0.05552730675357883
180,114,0,enc1,bw,0.32806678417250473
180,114,0,enc1,ma,0.5952206250163221
180,114,0,enc1,em,0.22040361928433266
180,114,0,enc2,x_clean,-0.05415696342901041
180,114,0,enc2,bw,0.21983800127224742
180,114,0,enc2,ma,0.4775955232784397
180,114,0,enc2,em,-0.05217934408914434
180,114,0,enc3,x_clean,0.05647388528841453
180,114,0,enc3,bw,0.884170258486806
180,114,0,enc3,ma,0.4245998431468274
180,114,0,enc3,em,0.12457951957832518
180,114,0,enc4,x_clean,0.7727446131710947
180,114,0,enc4,bw,0.009300317451388247
180,114,0,enc4,ma,0.0514997801820518
180,114,0,enc4,em,0.016113807900700532
180,114,0,enc5,x_clean,-0.04761653154151434
180,114,0,enc5,bw,-0.00862257333513266
180,114,0,enc5,ma,0.6151545706683482
180,114,0,enc5,em,0.041294722400255036
180,114,0,enc6,x_clean,-0.02478000779261959
180,114,0,enc6,bw,0.43814387197270915
180,114,0,enc6,ma,0.4328068899138008
180,114,0,enc6,em,0.2043460275060879
180,114,0,enc7,x_clean,0.006201727121056099
180,114,0,enc7,bw,0.6612245219674892
180,114,0,enc7,ma,0.44899537101388226
180,114,0,enc7,em,0.07724884007359861
180,114,0,enc8,x_clean,0.259884297630413
180,114,0,enc8,bw,0.09945077505483745
180,114,0,enc8,ma,-0.20341861140467055
180,114,0,enc8,em,0.14866505389663112
181,114,1,enc1,x_clean,0.10158949692928836
181,114,1,enc1,bw,0.49598119476915603
181,114,1,enc1,ma,0.3700022793021847
181,114,1,enc1,em,0.5543333601348767
181,114,1,enc2,x_clean,-0.021174935782866437
181,114,1,enc2,bw,0.552888772991966
181,114,1,enc2,ma,0.3695229364708103
181,114,1,enc2,em,-0.08533393006201101
181,114,1,enc3,x_clean,-0.07164686907305401
181,114,1,enc3,bw,0.703791043245077
181,114,1,enc3,ma,0.5420396161376051
181,114,1,enc3,em,0.5057227946936348
181,114,1,enc4,x_clean,0.7155756262758797
181,114,1,enc4,bw,0.09761395662355442
181,114,1,enc4,ma,0.07741294547234168
181,114,1,enc4,em,-0.0337861221141139
181,114,1,enc5,x_clean,0.06663617116959933
181,114,1,enc5,bw,-0.3246777598461916
181,114,1,enc5,ma,-0.24435508075462553
181,114,1,enc5,em,-0.17309653889702833
181,114,1,enc6,x_clean,-0.02359770558441294
181,114,1,enc6,bw,0.36191772370762715
181,114,1,enc6,ma,0.16455329202531357
181,114,1,enc6,em,0.2571198811303296
181,114,1,enc7,x_clean,-0.006959312828448204
181,114,1,enc7,bw,-0.36205608640243464
181,114,1,enc7,ma,-0.3513238868037191
181,114,1,enc7,em,0.12755836960801142
181,114,1,enc8,x_clean,0.0979898293180224
181,114,1,enc8,bw,0.12073301851938804
181,114,1,enc8,ma,0.15600388034244403
181,114,1,enc8,em,0.30454012778490236
182,114,2,enc1,x_clean,0.1840934923367267
182,114,2,enc1,bw,-0.11091122094090147
182,114,2,enc1,ma,0.08995815438913533
182,114,2,enc1,em,0.19592296060752032
182,114,2,enc2,x_clean,0.06891879874476223
182,114,2,enc2,bw,-0.5671344992813124
182,114,2,enc2,ma,-0.45437197017020503
182,114,2,enc2,em,-0.14677148538898463
182,114,2,enc3,x_clean,-0.09083520657591682
182,114,2,enc3,bw,0.7982718007328208
182,114,2,enc3,ma,0.5431959351137434
182,114,2,enc3,em,0.4898086811693721
182,114,2,enc4,x_clean,0.7905054405464489
182,114,2,enc4,bw,0.10905318281507034
182,114,2,enc4,ma,0.04059289809475912
182,114,2,enc4,em,0.07371727153034688
182,114,2,enc5,x_clean,-0.015109251418992515
182,114,2,enc5,bw,-0.19833354930099567
182,114,2,enc5,ma,-0.22875484626169673
182,114,2,enc5,em,-0.47543988120183533
182,114,2,enc6,x_clean,-0.06492356199113174
182,114,2,enc6,bw,0.6452153693431084
182,114,2,enc6,ma,0.21269601162606105
182,114,2,enc6,em,0.5559733074506923
182,114,2,enc7,x_clean,-0.06892197029747614
182,114,2,enc7,bw,0.8195843651990232
182,114,2,enc7,ma,0.20844719198649747
182,114,2,enc7,em,0.4750325053284711
182,114,2,enc8,x_clean,0.1383658647098066
182,114,2,enc8,bw,0.2472675562623052
182,114,2,enc8,ma,0.04357601208947617
182,114,2,enc8,em,0.2646829194716378
183,114,3,enc1,x_clean,0.05494586647125096
183,114,3,enc1,bw,0.06994277950001306
183,114,3,enc1,ma,0.3728063662925049
183,114,3,enc1,em,0.2988077514664187
183,114,3,enc2,x_clean,-0.06406633611655542
183,114,3,enc2,bw,0.5792243578279972
183,114,3,enc2,ma,-0.30793932889237036
183,114,3,enc2,em,0.08086106965121621
183,114,3,enc3,x_clean,0.0037504928952185666
183,114,3,enc3,bw,0.7781316435036718
183,114,3,enc3,ma,0.21269610726461724
183,114,3,enc3,em,0.18678849518981475
183,114,3,enc4,x_clean,0.7960346255849714
183,114,3,enc4,bw,0.013703227049366556
183,114,3,enc4,ma,0.05793896366658072
183,114,3,enc4,em,0.11674321059887183
183,114,3,enc5,x_clean,-0.018358610020025375
183,114,3,enc5,bw,-0.44423584257642185
183,114,3,enc5,ma,0.31752602611969993
183,114,3,enc5,em,-0.0959610936286875
183,114,3,enc6,x_clean,-0.16638887122263993
183,114,3,enc6,bw,0.10935672664308388
183,114,3,enc6,ma,0.14758365088535572
183,114,3,enc6,em,0.3725644875662538
183,114,3,enc7,x_clean,-0.04267025989656769
183,114,3,enc7,bw,0.43285896571251553
183,114,3,enc7,ma,0.25815248510884475
183,114,3,enc7,em,0.18691968201283485
183,114,3,enc8,x_clean,0.11457940307723466
183,114,3,enc8,bw,0.18274131828778611
183,114,3,enc8,ma,0.01430925154258238
183,114,3,enc8,em,0.2402296572130048
184,114,4,enc1,x_clean,0.05424510707022894
184,114,4,enc1,bw,0.21723562204285904
184,114,4,enc1,ma,0.2728220519018537
184,114,4,enc1,em,0.4494198105299499
184,114,4,enc2,x_clean,0.030558416108939113
184,114,4,enc2,bw,0.05879894795628268
184,114,4,enc2,ma,0.02096516408958606
184,114,4,enc2,em,-0.11333837577070885
184,114,4,enc3,x_clean,-0.011981870525286337
184,114,4,enc3,bw,0.8334962107433551
184,114,4,enc3,ma,0.49300839835941956
184,114,4,enc3,em,0.24862668709139113
184,114,4,enc4,x_clean,0.8010069915238536
184,114,4,enc4,bw,-0.011812234726347638
184,114,4,enc4,ma,0.00699256961813717
184,114,4,enc4,em,0.03874054531565215
184,114,4,enc5,x_clean,-0.025170118932031586
184,114,4,enc5,bw,-0.11226017928838493
184,114,4,enc5,ma,0.22607074138463304
184,114,4,enc5,em,-0.07885301705308607
184,114,4,enc6,x_clean,-0.0006657404191446128
184,114,4,enc6,bw,0.27137957637925886
184,114,4,enc6,ma,0.5091208945637633
184,114,4,enc6,em,0.2752076721729879
184,114,4,enc7,x_clean,0.013883231030658298
184,114,4,enc7,bw,0.21939377347981426
184,114,4,enc7,ma,0.31642068224008196
184,114,4,enc7,em,0.16498263863062296
184,114,4,enc8,x_clean,0.1849495189104875
184,114,4,enc8,bw,0.17263480853918495
184,114,4,enc8,ma,0.29990442528727684
184,114,4,enc8,em,0.01725595803112813
185,114,5,enc1,x_clean,0.14948867975153513
185,114,5,enc1,bw,-0.22217005922933594
185,114,5,enc1,ma,0.2156586829343712
185,114,5,enc1,em,0.22152417645114003
185,114,5,enc2,x_clean,0.033399117184932894
185,114,5,enc2,bw,0.011142738243359658
185,114,5,enc2,ma,-0.04373948340138438
185,114,5,enc2,em,-0.18336812235809355
185,114,5,enc3,x_clean,0.022116647014675184
185,114,5,enc3,bw,0.5844172380250673
185,114,5,enc3,ma,0.4668306259650362
185,114,5,enc3,em,0.27976722758787853
185,114,5,enc4,x_clean,0.8264343735922058
185,114,5,enc4,bw,-0.016205554886869096
185,114,5,enc4,ma,0.08586162530869061
185,114,5,enc4,em,-0.02983715032513993
185,114,5,enc5,x_clean,-0.04653435829259638
185,114,5,enc5,bw,-0.4003294209835827
185,114,5,enc5,ma,0.29746739139248024
185,114,5,enc5,em,0.19854721608785414
185,114,5,enc6,x_clean,-0.0038912976686015775
185,114,5,enc6,bw,0.6738263470640102
185,114,5,enc6,ma,0.25033934618814974
185,114,5,enc6,em,0.2719734648669252
185,114,5,enc7,x_clean,0.00022599866143465825
185,114,5,enc7,bw,0.32465387386868055
185,114,5,enc7,ma,0.20128809959427618
185,114,5,enc7,em,0.5961900528733827
185,114,5,enc8,x_clean,0.15442898642142547
185,114,5,enc8,bw,0.3122315083537263
185,114,5,enc8,ma,-0.13278651610742973
185,114,5,enc8,em,0.010301870965856757
186,114,6,enc1,x_clean,0.1343869328268535
186,114,6,enc1,bw,0.3936454437232358
186,114,6,enc1,ma,0.30667714119020983
186,114,6,enc1,em,0.03388252959768112
186,114,6,enc2,x_clean,0.05128840416147758
186,114,6,enc2,bw,0.5041017391878103
186,114,6,enc2,ma,0.6261784515473362
186,114,6,enc2,em,-0.13937472294198783
186,114,6,enc3,x_clean,0.03856490930194487
186,114,6,enc3,bw,0.8643901535990715
186,114,6,enc3,ma,0.6619316084128256
186,114,6,enc3,em,0.14324512676638101
186,114,6,enc4,x_clean,0.7939300616371545
186,114,6,enc4,bw,0.11316607790251704
186,114,6,enc4,ma,-0.013940037584595522
186,114,6,enc4,em,0.03957743214188749
186,114,6,enc5,x_clean,-0.04853753862350164
186,114,6,enc5,bw,0.07672516190296429
186,114,6,enc5,ma,0.10317425950075
186,114,6,enc5,em,0.29805032474524595
186,114,6,enc6,x_clean,-0.00232056402219861
186,114,6,enc6,bw,0.5967710223158467
186,114,6,enc6,ma,0.7956431392439678
186,114,6,enc6,em,0.20265272988003116
186,114,6,enc7,x_clean,0.02009568209673901
186,114,6,enc7,bw,0.25585473527330194
186,114,6,enc7,ma,0.7403399323248392
186,114,6,enc7,em,0.18748245987883888
186,114,6,enc8,x_clean,0.18002865925868203
186,114,6,enc8,bw,-0.04272015111581093
186,114,6,enc8,ma,-0.08540341151522439
186,114,6,enc8,em,-0.1440096371832039
187,114,7,enc1,x_clean,0.16286196889621787
187,114,7,enc1,bw,0.06856559174116525
187,114,7,enc1,ma,0.26905641553932874
187,114,7,enc1,em,0.26965453956306396
187,114,7,enc2,x_clean,-0.04200370824218677
187,114,7,enc2,bw,0.08893736361745337
187,114,7,enc2,ma,0.3523620680249192
187,114,7,enc2,em,0.37855559877075745
187,114,7,enc3,x_clean,-0.017190084034730525
187,114,7,enc3,bw,0.791781544990642
187,114,7,enc3,ma,0.5926062181936497
187,114,7,enc3,em,0.21596664445953523
187,114,7,enc4,x_clean,0.7832288573648704
187,114,7,enc4,bw,-0.05362846490323752
187,114,7,enc4,ma,-0.03862582365568872
187,114,7,enc4,em,0.1182693637440379
187,114,7,enc5,x_clean,-0.027415657135405853
187,114,7,enc5,bw,-0.44085798623055616
187,114,7,enc5,ma,-0.2240250702835737
187,114,7,enc5,em,-0.06244149820823855
187,114,7,enc6,x_clean,-0.03390321956489896
187,114,7,enc6,bw,0.13226615890458365
187,114,7,enc6,ma,0.1875210229869389
187,114,7,enc6,em,0.38377765078554416
187,114,7,enc7,x_clean,-0.016757987224276596
187,114,7,enc7,bw,0.7674880611053164
187,114,7,enc7,ma,0.23413802984047216
187,114,7,enc7,em,0.11850234499478597
187,114,7,enc8,x_clean,0.08351761384077167
187,114,7,enc8,bw,0.05928719171567552
187,114,7,enc8,ma,-0.042158904408848605
187,114,7,enc8,em,0.1550458890023266
188,114,8,enc1,x_clean,0.28131238743578246
188,114,8,enc1,bw,0.5220451980451853
188,114,8,enc1,ma,0.4128723857109343
188,114,8,enc1,em,0.32085482451808917
188,114,8,enc2,x_clean,0.04510253027038995
188,114,8,enc2,bw,0.5000168400065733
188,114,8,enc2,ma,0.33066182096432073
188,114,8,enc2,em,0.0022060017530147174
188,114,8,enc3,x_clean,0.03978323498644716
188,114,8,enc3,bw,0.5810712204452182
188,114,8,enc3,ma,0.5986076436759019
188,114,8,enc3,em,0.18436899523157985
188,114,8,enc4,x_clean,0.6750076844113392
188,114,8,enc4,bw,0.03765897961444114
188,114,8,enc4,ma,0.06091510000405678
188,114,8,enc4,em,0.036269140118225345
188,114,8,enc5,x_clean,0.012876428377318618
188,114,8,enc5,bw,0.3444722859479742
188,114,8,enc5,ma,0.19443791416978237
188,114,8,enc5,em,-0.06715272665294693
188,114,8,enc6,x_clean,0.10769785585356197
188,114,8,enc6,bw,0.0019648656994095833
188,114,8,enc6,ma,0.2752720913524798
188,114,8,enc6,em,-0.15376372732215188
188,114,8,enc7,x_clean,0.027934839664205922
188,114,8,enc7,bw,0.18120341088660677
188,114,8,enc7,ma,0.2205386218500493
188,114,8,enc7,em,0.058568108782927716
188,114,8,enc8,x_clean,0.10971298661647189
188,114,8,enc8,bw,-0.0032056112867905047
188,114,8,enc8,ma,0.16759907111199226
188,114,8,enc8,em,-0.16743309137083756
189,114,9,enc1,x_clean,0.13430544769332686
189,114,9,enc1,bw,0.37761429207730396
189,114,9,enc1,ma,0.203167951625718
189,114,9,enc1,em,0.0826058827698093
189,114,9,enc2,x_clean,-0.06580904374178508
189,114,9,enc2,bw,0.49080447145699574
189,114,9,enc2,ma,-0.004415978715234878
189,114,9,enc2,em,0.1879421314039643
189,114,9,enc3,x_clean,-0.03558591190955438
189,114,9,enc3,bw,0.7783136684144587
189,114,9,enc3,ma,0.6844635076954885
189,114,9,enc3,em,-0.1354550527795672
189,114,9,enc4,x_clean,0.8226740029576106
189,114,9,enc4,bw,-0.012135247736183045
189,114,9,enc4,ma,0.014758003735335798
189,114,9,enc4,em,-0.03811787702488883
189,114,9,enc5,x_clean,-0.10162313301233639
189,114,9,enc5,bw,0.05578240119353647
189,114,9,enc5,ma,0.207412459550044
189,114,9,enc5,em,-0.07446852052633615
189,114,9,enc6,x_clean,-0.07520844097386647
189,114,9,enc6,bw,0.4281503505470054
189,114,9,enc6,ma,0.5058698297934636
189,114,9,enc6,em,-0.19228375572086104
189,114,9,enc7,x_clean,0.04662106501170444
189,114,9,enc7,bw,0.3800421873741088
189,114,9,enc7,ma,-0.02931896985371637
189,114,9,enc7,em,-0.09479353071796182
189,114,9,enc8,x_clean,0.12038959131350573
189,114,9,enc8,bw,0.17024591621263932
189,114,9,enc8,ma,0.14965517817439017
189,114,9,enc8,em,0.052973882340447115
190,114,10,enc1,x_clean,0.18238753578682046
190,114,10,enc1,bw,0.3109616640367609
190,114,10,enc1,ma,0.10477631008219869
190,114,10,enc1,em,0.23360912599497838
190,114,10,enc2,x_clean,-0.03857933621195644
190,114,10,enc2,bw,-0.6636768325094565
190,114,10,enc2,ma,0.09524225709591551
190,114,10,enc2,em,0.1892134324540922
190,114,10,enc3,x_clean,0.03444007486615025
190,114,10,enc3,bw,0.8445621176602321
190,114,10,enc3,ma,0.26899923817661286
190,114,10,enc3,em,-0.07011046641553484
190,114,10,enc4,x_clean,0.7940729235849449
190,114,10,enc4,bw,0.08073525328514908
190,114,10,enc4,ma,0.048721092881504904
190,114,10,enc4,em,-0.01749278287933656
190,114,10,enc5,x_clean,0.08325116621565001
190,114,10,enc5,bw,-0.0936272404424647
190,114,10,enc5,ma,-0.1799998323470463
190,114,10,enc5,em,0.06510006605999187
190,114,10,enc6,x_clean,0.03325150379325732
190,114,10,enc6,bw,0.5744693247022307
190,114,10,enc6,ma,0.10971916917231359
190,114,10,enc6,em,-0.038786662692821945
190,114,10,enc7,x_clean,0.04442263664970096
190,114,10,enc7,bw,0.5926860818946152
190,114,10,enc7,ma,0.04345995534919195
190,114,10,enc7,em,0.05980902440379016
190,114,10,enc8,x_clean,0.2678801497989858
190,114,10,enc8,bw,0.2644470913721616
190,114,10,enc8,ma,0.004623965384049081
190,114,10,enc8,em,-0.06728362523860258
191,114,11,enc1,x_clean,0.19330539143098938
191,114,11,enc1,bw,-0.2175915920149837
191,114,11,enc1,ma,0.43470820143119254
191,114,11,enc1,em,0.02133162090930538
191,114,11,enc2,x_clean,0.06721040322459823
191,114,11,enc2,bw,-0.45644623893970826
191,114,11,enc2,ma,-0.33073708972693733
191,114,11,enc2,em,-0.07202770850059877
191,114,11,enc3,x_clean,-0.04012566913428681
191,114,11,enc3,bw,0.08875931764161578
191,114,11,enc3,ma,0.7743963915245651
191,114,11,enc3,em,0.0025714440635832138
191,114,11,enc4,x_clean,0.7947464415409631
191,114,11,enc4,bw,0.06737871771354546
191,114,11,enc4,ma,-0.002221251199865995
191,114,11,enc4,em,-0.007932508502210021
191,114,11,enc5,x_clean,0.02152722736704991
191,114,11,enc5,bw,-0.20462978116535485
191,114,11,enc5,ma,0.44711648083357747
191,114,11,enc5,em,0.11851978583731143
191,114,11,enc6,x_clean,-0.10806766953823446
191,114,11,enc6,bw,0.3616007652337715
191,114,11,enc6,ma,0.3533635053710231
191,114,11,enc6,em,0.228645311136834
191,114,11,enc7,x_clean,0.008874103962388035
191,114,11,enc7,bw,-0.23553802774558524
191,114,11,enc7,ma,0.7327971157336416
191,114,11,enc7,em,0.1620188753888963
191,114,11,enc8,x_clean,0.07879988882075256
191,114,11,enc8,bw,-0.19171328577842894
191,114,11,enc8,ma,0.11698726118683705
191,114,11,enc8,em,0.19542439787963728
192,114,12,enc1,x_clean,0.1769817481118123
192,114,12,enc1,bw,-0.03200361048014826
192,114,12,enc1,ma,0.412392752419772
192,114,12,enc1,em,0.18328161571774615
192,114,12,enc2,x_clean,0.013798619553068723
192,114,12,enc2,bw,-0.011953209254143806
192,114,12,enc2,ma,0.2860277785540422
192,114,12,enc2,em,0.42981221923422425
192,114,12,enc3,x_clean,0.041700849486123036
192,114,12,enc3,bw,0.30062884142232105
192,114,12,enc3,ma,0.2109202591352015
192,114,12,enc3,em,0.40377496229759446
192,114,12,enc4,x_clean,0.6781696211780829
192,114,12,enc4,bw,-0.004523300155156006
192,114,12,enc4,ma,0.06864857188011206
192,114,12,enc4,em,0.04210710109996354
192,114,12,enc5,x_clean,-0.1100798159725753
192,114,12,enc5,bw,0.5291585827715434
192,114,12,enc5,ma,0.11320086399153104
192,114,12,enc5,em,-0.09680099469367112
192,114,12,enc6,x_clean,-0.0070252216260364405
192,114,12,enc6,bw,0.2019282040851089
192,114,12,enc6,ma,0.08117981998827964
192,114,12,enc6,em,0.21749659995829126
192,114,12,enc7,x_clean,-0.00030521549938591745
192,114,12,enc7,bw,0.3189838667156161
192,114,12,enc7,ma,-0.13723147131052954
192,114,12,enc7,em,0.5508118400907897
192,114,12,enc8,x_clean,0.17963740547811938
192,114,12,enc8,bw,0.07286797799940836
192,114,12,enc8,ma,0.03948258369993036
192,114,12,enc8,em,-0.11622399923292855
193,114,13,enc1,x_clean,0.2165840786213543
193,114,13,enc1,bw,0.19543219903689232
193,114,13,enc1,ma,-0.002304674740652892
193,114,13,enc1,em,0.41761183897579485
193,114,13,enc2,x_clean,0.08418514871728697
193,114,13,enc2,bw,-0.19046369052164855
193,114,13,enc2,ma,0.36895780982792026
193,114,13,enc2,em,0.26080594123857753
193,114,13,enc3,x_clean,0.12708339966807755
193,114,13,enc3,bw,0.27361044173673127
193,114,13,enc3,ma,0.2915525081157299
193,114,13,enc3,em,0.12812157445092828
193,114,13,enc4,x_clean,0.7519518963434065
193,114,13,enc4,bw,-0.06342496909777706
193,114,13,enc4,ma,0.018963825167844124
193,114,13,enc4,em,-0.036060973266410334
193,114,13,enc5,x_clean,-0.06426710184863936
193,114,13,enc5,bw,0.5280594211027497
193,114,13,enc5,ma,-0.645182571404657
193,114,13,enc5,em,-0.20661725500048508
193,114,13,enc6,x_clean,0.12757562404322287
193,114,13,enc6,bw,-0.03681578655950518
193,114,13,enc6,ma,0.3707632236941341
193,114,13,enc6,em,0.24327676491878097
193,114,13,enc7,x_clean,0.09864515091323947
193,114,13,enc7,bw,0.3828472851213658
193,114,13,enc7,ma,-0.017920186131022708
193,114,13,enc7,em,0.046814629947846
193,114,13,enc8,x_clean,0.14118866857559323
193,114,13,enc8,bw,0.06630318748407785
193,114,13,enc8,ma,0.012607002573201288
193,114,13,enc8,em,0.2314777791022365
194,114,14,enc1,x_clean,0.1633312924479718
194,114,14,enc1,bw,-0.371757212244232
194,114,14,enc1,ma,0.23444077000810393
194,114,14,enc1,em,0.3238842292846387
194,114,14,enc2,x_clean,0.030068663869374776
194,114,14,enc2,bw,0.4294894323706049
194,114,14,enc2,ma,-0.14429896517505802
194,114,14,enc2,em,-0.44485709274026286
194,114,14,enc3,x_clean,-0.009311428482423086
194,114,14,enc3,bw,-0.5436027927364873
194,114,14,enc3,ma,0.6888641944239104
194,114,14,enc3,em,0.6921385866905065
194,114,14,enc4,x_clean,0.7799080153088729
194,114,14,enc4,bw,-0.08100733878847294
194,114,14,enc4,ma,0.05278274135286439
194,114,14,enc4,em,0.01534037736291949
194,114,14,enc5,x_clean,-0.05821307300803929
194,114,14,enc5,bw,-0.6958339153280542
194,114,14,enc5,ma,0.05886797414458065
194,114,14,enc5,em,0.5750427287121795
194,114,14,enc6,x_clean,-0.08359949580444279
194,114,14,enc6,bw,-0.04582594386185142
194,114,14,enc6,ma,0.2234875291257734
194,114,14,enc6,em,0.3786216546310814
194,114,14,enc7,x_clean,-0.007922980543730456
194,114,14,enc7,bw,0.19122095605320075
194,114,14,enc7,ma,-0.11887795635532424
194,114,14,enc7,em,0.03947870359366349
194,114,14,enc8,x_clean,0.256164884679205
194,114,14,enc8,bw,0.2804932776758143
194,114,14,enc8,ma,-0.2566539847164017
194,114,14,enc8,em,-0.1830297830560584
195,114,15,enc1,x_clean,0.06746799003317018
195,114,15,enc1,bw,0.05179871798513931
195,114,15,enc1,ma,0.17123376924069053
195,114,15,enc1,em,0.334500648286618
195,114,15,enc2,x_clean,-0.052313775828392334
195,114,15,enc2,bw,0.4627885955166048
195,114,15,enc2,ma,0.24413273326473459
195,114,15,enc2,em,-0.11974720994934024
195,114,15,enc3,x_clean,0.0635213437754884
195,114,15,enc3,bw,0.921133711872208
195,114,15,enc3,ma,0.579492635944903
195,114,15,enc3,em,-0.12477573702572951
195,114,15,enc4,x_clean,0.7482931824755087
195,114,15,enc4,bw,0.11149454600997691
195,114,15,enc4,ma,0.009429638434587911
195,114,15,enc4,em,-0.05361671971801439
195,114,15,enc5,x_clean,-0.005560184735766755
195,114,15,enc5,bw,0.5185122038134798
195,114,15,enc5,ma,0.0003174007582291437
195,114,15,enc5,em,-0.07348651448695352
195,114,15,enc6,x_clean,0.07286758240462818
195,114,15,enc6,bw,0.7243886168322441
195,114,15,enc6,ma,0.6475406604862908
195,114,15,enc6,em,0.11297889624356319
195,114,15,enc7,x_clean,0.1444172745885128
195,114,15,enc7,bw,0.5253250562606885
195,114,15,enc7,ma,0.5035518558040962
195,114,15,enc7,em,0.02343445055417213
195,114,15,enc8,x_clean,0.1710293387222252
195,114,15,enc8,bw,-0.19231084188451986
195,114,15,enc8,ma,0.0025370771403162517
195,114,15,enc8,em,0.11071796858619294
196,114,16,enc1,x_clean,0.1610454136754603
196,114,16,enc1,bw,-0.15013009109833364
196,114,16,enc1,ma,-0.015179575968160318
196,114,16,enc1,em,0.11291279773143893
196,114,16,enc2,x_clean,-0.08449536179398882
196,114,16,enc2,bw,-0.07681786026460996
196,114,16,enc2,ma,0.059692150026273275
196,114,16,enc2,em,0.15151185413040796
196,114,16,enc3,x_clean,0.042197489945492966
196,114,16,enc3,bw,0.9267412792462475
196,114,16,enc3,ma,0.6221255624073112
196,114,16,enc3,em,0.31492564447642307
196,114,16,enc4,x_clean,0.7375780228667996
196,114,16,enc4,bw,0.03980690120318968
196,114,16,enc4,ma,-0.011872551333782995
196,114,16,enc4,em,-0.024127233422422952
196,114,16,enc5,x_clean,0.010471695227135085
