epoch,train_total,train_recon,train_sup,train_sup_wave,train_sup_diff,train_sup_diff2,train_sup_freq,train_sup_e1,train_sup_e2,train_sup_e3,train_sup_e4,val_recon,val_sup,val_sup_e1,val_sup_e2,val_sup_e3,val_sup_e4,S,argmax_k,lr,sec,rho_e0,rho_e1,rho_e2,rho_e3
1,0.558472550433615,0.12902221743665312,0.429450335709945,0.128419720446286,0.0060206123010214906,0.010611363251329116,0.10380942050529562,0.5847052018279615,0.3326601965919785,0.4556456720051558,0.34479030254094495,0.013196313928674768,0.0645656043291092,0.13280384381612143,0.037066443761189775,0.058017730712890625,0.030374399026234945,0.06141965091228485,2.0,0.001,7.876410722732544,0.0538114458322525,0.050380632281303406,0.06141965091228485,0.04524332657456398
2,0.12198596285737079,0.009208171344969584,0.11277779288913893,0.057296808161165405,0.0011096197084280784,0.0008513019394898868,0.04227596715740536,0.16347089150677557,0.056282955181339515,0.16596706729868185,0.06539025821763536,0.004311399502224393,0.04348722438017527,0.07299427032470703,0.02549757480621338,0.05232776959737142,0.02312928279240926,0.05854172632098198,2.0,0.001,7.45266580581665,0.05004750192165375,0.05289333313703537,0.05854172632098198,0.049228593707084656
3,0.09761347880829936,0.0058409280609339476,0.09177255079798076,0.05177753110942633,0.0007999003864824772,0.0007371211743346699,0.03610135371918264,0.13368340516867844,0.049183212706576225,0.12360310846048853,0.06062047653224157,0.004243624877929688,0.03809124698241551,0.0672575585047404,0.02101897398630778,0.043366193771362305,0.020722261667251586,,,0.001,7.3887434005737305,,,,
4,0.08897060771351276,0.006892636043788946,0.08207797161910844,0.0479049191850683,0.0006834610527300316,0.0006650419799489496,0.03344642775862113,0.12001447185226109,0.04667777065997538,0.10249203054801277,0.05912761519784513,0.009623693621600116,0.03875637908776601,0.061949708461761475,0.02500567118326823,0.04290454705556234,0.025165589650472005,0.06353651732206345,0.0,0.001,7.4519031047821045,0.06353651732206345,0.05324450507760048,0.05175786092877388,0.05019955709576607
5,0.08148471298425095,0.004834454901435453,0.07665025766776956,0.045327850172053215,0.0006264481521414026,0.0006374127975584048,0.031204482702457386,0.10920223140198251,0.045511918547360794,0.0931729243501373,0.05871395572372105,0.002152615695529514,0.030387478570143383,0.046728227933247886,0.02001198132832845,0.0343166708946228,0.02049303412437439,,,0.001,7.39197039604187,,,,
6,0.0739100121933481,0.003541671164819728,0.07036834048188251,0.041272921406704445,0.0005819083965869378,0.0006137126373410549,0.02698052650236565,0.09663061311711436,0.043207221866949745,0.08432076385487682,0.057314766327972,0.003396251198097512,0.029188125928243,0.04683245658874512,0.018888943990071613,0.030679776668548583,0.020351326465606688,0.07820383459329605,0.0,0.001,7.44779109954834,0.07820383459329605,0.05401170253753662,0.05178399011492729,0.05181099846959114
7,0.06969978789920392,0.002793196760846869,0.06690659163438756,0.03942491810606873,0.0005496334836251386,0.0005933618724710592,0.025893390988526138,0.09001485420309979,0.04196411549397137,0.07903890376505644,0.05660849404723748,0.006949518839518229,0.0277583176891009,0.04451880852381388,0.01842489798863729,0.028422393004099527,0.019667171239852906,,,0.001,7.369292497634888,,,,
8,0.06864585938013118,0.0033216061900653267,0.0653242527142815,0.03864861814224202,0.0005335126947814032,0.0005815024816674058,0.025074911344310512,0.08696753628875899,0.04147951758426169,0.07734582475993944,0.05550413287204245,0.002968134223090278,0.02807380278905233,0.04000172376632691,0.022936944961547853,0.028707876205444335,0.02064866622289022,0.07816589623689651,0.0,0.001,7.440584897994995,0.07816589623689651,0.05838179215788841,0.048564355820417404,0.06078313663601875
9,0.06650128669064978,0.0030714786692481975,0.06342980767721715,0.037574073704688446,0.0005171146932179513,0.0005705619089143431,0.024147752429480137,0.08325548275657323,0.041600039147812386,0.07505398049302724,0.05380973025508549,0.0011303589149757667,0.02495750596125921,0.03640926678975423,0.017996259927749635,0.027362675666809083,0.018061821460723878,,,0.001,7.356637001037598,,,,
10,0.06294944072547166,0.002100362639833728,0.06084907767565354,0.0354528634444527,0.0005079242717171007,0.0005657170372812644,0.02228178083896637,0.07923765188973883,0.03997409845823827,0.07373039618782375,0.05045416206121445,0.000528825385482223,0.024938362538814544,0.03554109811782837,0.01899741729100545,0.02734329064687093,0.017871644099553427,0.07927985489368439,0.0,0.001,7.448111534118652,0.07927985489368439,0.05877162516117096,0.04545879736542702,0.051082808524370193
11,0.06490306054120479,0.004000157568320308,0.060902903261392013,0.035718186555997185,0.0005036943361831262,0.0005583693956672821,0.022818987541224644,0.08066762497891551,0.0409325756456541,0.07308976692350014,0.048921644039776016,0.004203571277194553,0.025094969868659972,0.03451192061106364,0.022733969688415526,0.025824856758117676,0.01730913241704305,,,0.001,7.424803256988525,,,,
12,0.06234472147796465,0.002859485102817416,0.0594852361018243,0.03493435794244642,0.000491017556708792,0.0005507948264256929,0.02217237602757371,0.07815934490898381,0.03988049179315567,0.07171643201423727,0.04818467390925988,0.0007251355630380136,0.023068454464276633,0.0331562606493632,0.017306740283966063,0.025521204471588135,0.01628961245218913,0.08187711238861084,0.0,0.001,7.56644868850708,0.08187711238861084,0.05960855633020401,0.04441653937101364,0.045732531696558
13,0.06066695908489435,0.003057252438536481,0.0576097067931424,0.033562172528194344,0.00048095068600757617,0.0005445444030160813,0.02113069180885087,0.07552094206861827,0.03919909416657427,0.06953792338785918,0.046180867792471596,0.0017789447925708913,0.023290803730487825,0.033172229131062825,0.018343823750813802,0.025667338371276854,0.01597982366879781,,,0.001,7.430812358856201,,,,
14,0.05839004383786865,0.0020628672665106537,0.05632717664475027,0.0327079334984655,0.000472384870669845,0.0005391019133284041,0.020459181021737015,0.07325790692930637,0.03885401914949003,0.06815751949730127,0.0450392621366874,0.003911887387876158,0.023315675854682923,0.03355158964792888,0.019034964243570963,0.025100355943044026,0.015575793584187826,0.08560290932655334,0.0,0.001,7.451385259628296,0.08560290932655334,0.05881838500499725,0.04704710468649864,0.04283667355775833
15,0.058694180101156235,0.002816477274198247,0.05587770206772763,0.032679938022857125,0.00046395528909709793,0.0005316294542432803,0.02077549979414629,0.07260755481927292,0.03946792528681133,0.06707726289396701,0.044358066242674125,0.0010324137228506583,0.02308654805024465,0.03327426036198934,0.017107617060343423,0.026438425381978353,0.015525889396667481,,,0.001,7.518037796020508,,,,
16,0.059281956404447556,0.0033471613828821674,0.05593479505699614,0.03298058798131735,0.0004590841392358846,0.000528483960332106,0.02094703224366126,0.07249538503263307,0.039263085178706955,0.06740004779851955,0.044580662380094116,0.007291250497323496,0.024378122786680858,0.036403992970784504,0.0195964248975118,0.025530527432759603,0.015981545845667522,0.09131266921758652,0.0,0.001,7.564385414123535,0.09131266921758652,0.06053459644317627,0.051519230008125305,0.04446815699338913
17,0.05985774067432984,0.0042508477927185595,0.05560689289932665,0.03263555823460869,0.00045942669258574426,0.0005243122729513308,0.020923277444165687,0.0722181868294011,0.039314652752617134,0.06727521105305008,0.043619521610114884,0.0006179725929542824,0.021977647443612417,0.031200233300526937,0.01711920420328776,0.024144230286280315,0.015446921984354656,,,0.001,7.55569314956665,,,,
18,0.05613537634844366,0.0022468529591012907,0.05388852338428083,0.031445480559183205,0.0004488608683459461,0.0005189914334788109,0.01964111480375995,0.06897090650770975,0.03845572342043337,0.0652794154441875,0.04284804881266926,0.003142804209391276,0.021872088213761645,0.029537758827209472,0.01762926459312439,0.025438071091969806,0.01488325834274292,0.08340068906545639,0.0,0.001,7.57504415512085,0.08340068906545639,0.06175517663359642,0.048117510974407196,0.03925272449851036
19,0.056725403051013534,0.002761602576356381,0.05396380048731099,0.03173363216869209,0.00044460336642299336,0.000514734537674762,0.019824453670045605,0.06889508518835773,0.038173108159200005,0.06603668662516968,0.04275032019485598,0.0012365714814927843,0.022497071226437886,0.031233754952748615,0.018621958096822103,0.025189362366994223,0.014943209489186605,,,0.001,7.442452907562256,,,,
20,0.05555844355536544,0.0025146451662294567,0.05304379826006682,0.031128248037851376,0.0004383110208436847,0.0005087407404536624,0.01926212871204252,0.06814937196348024,0.03851162204923837,0.06383392279562743,0.04168027801358182,0.00044665099249945744,0.021936156153678894,0.029027998050053915,0.018532604376475015,0.025460161368052164,0.014723860820134481,0.08669307082891464,0.0,0.001,7.4275901317596436,0.08669307082891464,0.060777273029088974,0.046394579112529755,0.03868423402309418
21,0.05405672526229983,0.002149801994876369,0.05190692275114681,0.03050141352350297,0.00042811016876088536,0.0004994028473131197,0.019244522018277126,0.06568943952088771,0.03801925626137982,0.06291136518120766,0.04100762712566749,0.0006179424144603588,0.02247043053309123,0.03045941193898519,0.018398489157358807,0.025736141204833984,0.01528767983118693,,,0.001,7.381305456161499,,,,
22,0.05408861439513123,0.0022271487345595074,0.051861465625140976,0.030627007879640743,0.00042468916786753613,0.0004948362158915108,0.01891632297116777,0.06524057718722717,0.03820881150338961,0.06269580449747003,0.04130067158004512,0.0006599082664207176,0.02067521234353383,0.02841685930887858,0.017215494314829508,0.023588838974634808,0.01347965677579244,0.08211053907871246,0.0,0.001,7.513718605041504,0.08211053907871246,0.06437485665082932,0.04762325435876846,0.03830774500966072
23,0.05331783547349598,0.0022339023948323143,0.0510839330761329,0.030126430661134098,0.00041915006358581394,0.0004881831169452356,0.01876583776396254,0.06449722628230634,0.03746841135232345,0.06159462050899216,0.04077547691438509,0.0029689780906394674,0.02239516933759054,0.03493250052134196,0.017281161944071453,0.02364725192387899,0.013719762961069743,,,0.001,7.414813041687012,,,,
24,0.05239045377010885,0.001907799881376812,0.050482653729293656,0.029652314503555714,0.0004166067848690664,0.0004810813849832377,0.01834959779744563,0.06325486415754193,0.03715461306273937,0.061615860332613404,0.039905277769202774,0.0004978147082858616,0.020527703364690144,0.027892491420110067,0.016764988501866657,0.02338664770126343,0.014066685835520426,0.08371925354003906,0.0,0.001,7.450357437133789,0.08371925354003906,0.06325597316026688,0.04871325567364693,0.038414858281612396
25,0.05400617372082627,0.0031718415683945236,0.05083433198540107,0.03015192079803218,0.0004136482273916835,0.00047532636824104446,0.01905449257110772,0.06427622942820839,0.03819511247717816,0.06107764610129854,0.03978833993491919,0.0004396336449517144,0.021028179526329044,0.029409443537394206,0.017885903517405193,0.023578582604726155,0.013238788445790609,,,0.001,7.35118293762207,,,,
26,0.05184929817914963,0.001838542812038213,0.05001075501027315,0.029657834169009457,0.0004070584115612766,0.0004682300419992079,0.018411342054605484,0.06275658989730089,0.037233593995156494,0.060379093107969864,0.03967374352657277,0.0004619462896276403,0.020051476458708445,0.028232628504435222,0.016823482513427735,0.022200692097345986,0.012949102719624838,0.0800459086894989,0.0,0.001,7.4194746017456055,0.0800459086894989,0.0581650473177433,0.04949910193681717,0.04197050258517265
27,0.05141573966197346,0.002224585461511236,0.04919115421564683,0.02925552597836308,0.00039871257056644106,0.000459948571085039,0.01807763087360755,0.06197324038847633,0.03711190188060636,0.058866247210813606,0.03881322835450587,0.004948482767740885,0.022582001884778338,0.03380512078603109,0.01890113115310669,0.02383147398630778,0.013790281613667806,,,0.001,7.374363899230957,,,,
28,0.05196231992348381,0.0027946181235956433,0.04916770189352657,0.02943563517992911,0.00039464133442379534,0.0004546974922287399,0.018679633493656696,0.06237001700893692,0.03738476303608521,0.058335288549246994,0.038580737522114876,0.0006857364230685764,0.02030813694000244,0.02917608181635539,0.016376055081685385,0.022606138388315836,0.013074272473653158,0.07860825955867767,0.0,0.001,7.434647083282471,0.07860825955867767,0.06269042938947678,0.05143162980675697,0.033083848655223846
