epoch,train_total,train_recon,train_sup,train_sup_wave,train_sup_diff,train_sup_diff2,train_sup_freq,train_sup_e1,train_sup_e2,train_sup_e3,train_sup_e4,val_recon,val_sup,val_sup_e1,val_sup_e2,val_sup_e3,val_sup_e4,S,argmax_k,lr,sec,rho_e0,rho_e1,rho_e2,rho_e3
32,0.10377427935600281,0.02033035728432562,0.08344392251709233,0.03489102261221927,0.0009710580039688426,0.0007692339764300572,0.02330455848056337,0.07351105433443318,0.04000118180461552,0.17595009894474692,0.04431335790001828,0.007852232982494213,0.029485337734222412,0.0415409262975057,0.017116944789886474,0.044733323256174726,0.014550156593322754,0.9253253936767578,0.0,0.001,7.387248992919922,0.9253253936767578,0.07351991534233093,0.0706254169344902,0.13462068140506744
33,0.10158463923827461,0.019172273778721043,0.082412365662015,0.03386997180464475,0.0009708478844360164,0.000765659674273237,0.021886902172928272,0.07297052993722584,0.039276588870131454,0.17415169010991635,0.04325065761804581,0.007164621762876158,0.030680254896481834,0.04631469964981079,0.01707300265630086,0.044775630633036294,0.014557686646779379,,,0.001,7.161830425262451,,,,
34,0.1011159805499989,0.019044909180830353,0.08207107173359912,0.033775029946928437,0.0009659208286472636,0.0007646768252648737,0.022143630067939343,0.07181239160506622,0.038998287657032844,0.17421672525613205,0.04325688014859739,0.009704452175564236,0.03150433123111725,0.04890846888224284,0.017686562538146974,0.04474162260691325,0.014680670897165933,0.9268780946731567,0.0,0.001,7.232975244522095,0.9268780946731567,0.07635559886693954,0.0769200548529625,0.12487520277500153
35,0.09938006653733876,0.017906223342794438,0.08147384258716003,0.03333107463043669,0.0009628553652083096,0.0007631589719296798,0.02172693229563858,0.07017578670512074,0.038888931922290634,0.17372615959333337,0.04310449261380279,0.0075957236961082175,0.030115787982940675,0.04127843379974365,0.01852890650431315,0.04528813362121582,0.015367678006490072,,,0.001,7.294808626174927,,,,
36,0.1024642755155978,0.020022528327029686,0.08244174783644469,0.034040776202860085,0.0009680194299384627,0.0007658914090944049,0.02236096164130646,0.07254708137201227,0.03915591133029565,0.1748049116652945,0.043259085844392364,0.007250977579752604,0.030046907166639967,0.04386227448781332,0.016700947284698488,0.04529908021291097,0.014325326681137085,0.9274733066558838,0.0,0.001,7.27286171913147,0.9274733066558838,0.07048667222261429,0.0697513222694397,0.121550053358078
37,0.09980756919021191,0.018034367417187794,0.08177320205647012,0.03350791173136752,0.0009653057913174448,0.0007671748449944931,0.021983152093446773,0.07001793805671774,0.039049587981856385,0.17514127168966376,0.04288400823007459,0.005957699697989005,0.02884488840897878,0.04036352237065633,0.016591636737187703,0.044514413674672446,0.01390998085339864,,,0.001,7.289416074752808,,,,
38,0.09861365414184073,0.017536421468400436,0.08107723295688629,0.03297633596736452,0.0009620179341215154,0.0007652908097952604,0.021476160248984463,0.06886897138927293,0.03877985023933908,0.1743033599594365,0.04235675250706465,0.005481868150499132,0.0288029944896698,0.039869319597880044,0.01658178647359212,0.044739638964335124,0.014021232922871907,0.9286615252494812,0.0,0.001,7.299561262130737,0.9286615252494812,0.07249947637319565,0.07377105951309204,0.11939337104558945
39,0.09664829852788345,0.016441075374250828,0.08020722315363261,0.03248391834938008,0.0009544661152176559,0.0007606435987248045,0.02105743616171505,0.06755357170882433,0.03839539671721666,0.1729490789382354,0.04193084897554439,0.005124083342375579,0.02869368056456248,0.03910468419392903,0.01652259429295858,0.04515025536219279,0.013997188409169515,,,0.001,7.391343593597412,,,,
40,0.09851778590160867,0.01781340639876283,0.08070437901693842,0.032888394416026444,0.0009563196951563915,0.0007613273894252336,0.021405716548147408,0.06844104858844177,0.03861785339920417,0.17340263594751773,0.04235598056212715,0.005615531751844618,0.028915288945039114,0.04000559488932292,0.016960673332214356,0.04470085302988688,0.0139940345287323,0.9280446171760559,0.0,0.001,7.5409157276153564,0.9280446171760559,0.07209251075983047,0.07802923023700714,0.11845250427722931
41,0.09764727367007214,0.017290661111474037,0.08035661182973695,0.032573546971315925,0.0009556612981807278,0.000761257945154996,0.021316138865507168,0.06784162929524547,0.03858528561566187,0.17305676250354105,0.04194277087631433,0.005694692428023727,0.02854843517144521,0.03879541556040446,0.016769930521647134,0.04463388522466024,0.013994509379069011,,,0.001,7.3037824630737305,,,,
42,0.0969014550032823,0.01666917643793251,0.08023227913224179,0.03260122150506662,0.0009526211651973426,0.00075988956656226,0.02122182812055816,0.06745388326437576,0.03836075977786728,0.17314867027427838,0.041965804184260574,0.0076649477358217595,0.02962475250164668,0.04071773687998454,0.017578981717427573,0.04545601606369019,0.014746275345484415,0.926685631275177,0.0,0.001,7.450578451156616,0.926685631275177,0.0682821273803711,0.0653398260474205,0.10502693802118301
43,0.09681450607983963,0.016637522403312767,0.08017698416243428,0.032332813043309296,0.0009568834287600349,0.0007631897992130531,0.020998712467110676,0.0672586759471375,0.03796819727057996,0.1737789019294407,0.04170216215045556,0.005808042173032407,0.02863957047462463,0.03899395783742269,0.01683906078338623,0.04488229274749756,0.013842970530192057,,,0.001,7.272089719772339,,,,
44,0.09917389763438184,0.018547577176081097,0.08062631960796274,0.03271313521849072,0.0009582636842463652,0.0007634313154520224,0.021646690028517143,0.06794972296642221,0.03848714284274889,0.17406100293864374,0.04200740709252979,0.007308959056712963,0.029485894242922465,0.042247344652811686,0.01685725967089335,0.044821143945058185,0.014017828702926637,0.9333987832069397,0.0,0.001,7.280062198638916,0.9333987832069397,0.06650598347187042,0.07990150153636932,0.10149066150188446
45,0.09880955225747565,0.018622097842719242,0.08018745481967926,0.03275911655762921,0.000948566768784076,0.0007578206410550553,0.02162016733832981,0.06748815188589304,0.03845398532955543,0.1728211505257565,0.04198653267129608,0.007212314181857639,0.029293923079967497,0.0396243413289388,0.017478859027226765,0.04562385082244873,0.014448641141255696,,,0.001,7.289996385574341,,,,
46,0.09577900689581166,0.016087708022931347,0.07969129895386488,0.032140677065952965,0.0009510124522342306,0.0007609843564948634,0.020891888634018276,0.06582139545808667,0.03807415521663168,0.17336660299612128,0.041503044412187905,0.006322450764973959,0.02831273525953293,0.038830823103586834,0.016255796750386554,0.044480373859405516,0.013683947324752808,0.9353308081626892,0.0,0.001,7.261996746063232,0.9353308081626892,0.06900274753570557,0.08305983245372772,0.10336137562990189
47,0.0952359065413475,0.015963366376641003,0.07927253971929135,0.03190272374321585,0.0009473963164845886,0.0007586856802884976,0.020650319269169933,0.06520068872234096,0.0380723668343347,0.17248560099498086,0.041331503216339195,0.005224371790002893,0.02816558102766673,0.03783061822255453,0.016824494202931722,0.04449745178222656,0.013509759902954102,,,0.001,7.280565500259399,,,,
48,0.0940503918606302,0.015186660315679468,0.07886373057313588,0.03163433455578659,0.0009445879183223714,0.0007574062303477979,0.02039410700292691,0.064632055066202,0.03765966378800247,0.17219389975070953,0.040969304740428925,0.005719441505714699,0.02827880322933197,0.039023149808247885,0.016414403915405273,0.04433231989542643,0.013345339298248292,0.9336814284324646,0.0,0.001,7.1883251667022705,0.9336814284324646,0.0674140527844429,0.09495995193719864,0.10821343213319778
49,0.09394102511198624,0.015287781053263208,0.07865324486856876,0.03150643675547579,0.000942936139282487,0.0007570259065529251,0.02034701447448005,0.06386914330980052,0.03765018251927003,0.17237107779668726,0.040722576334424644,0.00700317857530382,0.028875345587730403,0.04052195390065511,0.016535364786783854,0.04479117075602213,0.01365289290746053,,,0.001,7.190465450286865,,,,
50,0.09595995169618855,0.01683526935622744,0.07912468262340712,0.031854454427957535,0.0009454045895203624,0.0007578007593427016,0.02082831866067389,0.06478783909393393,0.037639923555695495,0.17303269971971927,0.04103827152563178,0.006057405146846065,0.02849182426929474,0.03773130416870117,0.017118786970774333,0.0449208402633667,0.014196365674336752,0.9351379871368408,0.0,0.0001,7.262330532073975,0.9351379871368408,0.06968872994184494,0.09063736349344254,0.11205096542835236
51,0.0947824943324794,0.015604567997481512,0.07917792609204417,0.03180014536432598,0.0009475556257909731,0.0007608090653894064,0.021174686515460842,0.06440219250710114,0.037711552465739456,0.17383551208869272,0.04076244390529135,0.005405043312355324,0.02816741367181142,0.0379749584197998,0.016386091709136963,0.04470244884490967,0.013606155713399251,,,0.0001,7.260546922683716,,,,
52,0.09166746586561203,0.0138724646328584,0.07779500115176906,0.030936199847770775,0.0009371760230430442,0.0007540220344115211,0.019863337440335232,0.062329744353242546,0.03715458155974098,0.17135629511397818,0.04033938406602196,0.0047510581687644675,0.027777114709218342,0.037418251037597654,0.016235442956288655,0.044113574028015134,0.013341190814971924,0.9348742365837097,0.0,0.0001,7.336008787155151,0.9348742365837097,0.0673447772860527,0.08090750873088837,0.10363037884235382
53,0.09226564415123152,0.014020731470183186,0.07824491288350977,0.03104280801894872,0.0009440420873706107,0.0007595034397166709,0.020135071128606796,0.0626129501539728,0.03723022746651069,0.1727605086305867,0.04037596852235172,0.004865645684136285,0.027885109682877857,0.03730174700419108,0.016308299700419106,0.04443162441253662,0.013498767614364623,,,0.0001,7.1819071769714355,,,,
54,0.09168835308240808,0.013912081515983395,0.07777627201183983,0.03083751099589078,0.0009387752076651415,0.0007564884296658894,0.019832039089954418,0.062150214029395065,0.03707275733999584,0.171646342329357,0.04023576997544454,0.0056642805311414935,0.02822595636049906,0.038486822446187334,0.016424969832102457,0.04449811538060506,0.013493917783101399,0.9371300935745239,0.0,0.0001,7.415784120559692,0.9371300935745239,0.069188192486763,0.08130347728729248,0.09805081784725189
55,0.0926615323709405,0.014599046507931274,0.07806248671334723,0.030952744023955387,0.0009421948571284504,0.000757376073717909,0.02011409928293332,0.06256949966368468,0.03701980744043122,0.172306838242904,0.04035380045356958,0.005294881750036169,0.027752842406431836,0.036886537075042726,0.016468433539072673,0.04428797801335653,0.013368420998255411,,,0.0001,7.266263008117676,,,,
56,0.09203281998634338,0.014188924156453299,0.07784389542496722,0.030939426111138386,0.0009380893923504198,0.0007560466841349136,0.019982006076885307,0.06234878819921742,0.037026618647834526,0.17157789935236392,0.04042227792999019,0.005208113945855034,0.028577183187007905,0.040540278752644855,0.01618035872777303,0.04422584056854248,0.013362254699071248,0.9357962012290955,0.0,0.0001,7.389912366867065,0.9357962012290955,0.06744815409183502,0.07956510782241821,0.10053292661905289
57,0.09138134834559067,0.01371126569321622,0.07767008244991302,0.030792086992574776,0.0009375598975052328,0.0007548869521681057,0.019841791171094646,0.06212465497462646,0.03697587274338888,0.1713346761205922,0.040245123693476555,0.006119283040364584,0.028030614455540975,0.038503230412801105,0.016156005064646404,0.04416680335998535,0.013296418984731039,,,0.0001,7.374149799346924,,,,
58,0.09168530223162277,0.013996071222683659,0.07768922979417055,0.030864012792058613,0.0009365043648437637,0.0007543684813477423,0.019947355451143307,0.06210688712156337,0.03697269701439401,0.17126495488311932,0.040412383558957474,0.00514508293999566,0.02790124267339706,0.037507702509562174,0.016388721068700155,0.04426268736521403,0.013445859750111897,0.9351274967193604,0.0,0.0001,7.317355394363403,0.9351274967193604,0.06789248436689377,0.08034265041351318,0.10074522346258163
59,0.09144284932509712,0.013801635688413744,0.07764121404160625,0.030806336794858395,0.0009366975510087998,0.000755043399176034,0.0198674811779157,0.06203083159482997,0.03696149409465168,0.17138258076232413,0.040189951334310615,0.004841127748842593,0.028092576464017232,0.03864066918691,0.016221736272176105,0.044159185886383054,0.013348714510599772,,,0.0001,7.247336387634277,,,,
60,0.09214440409256064,0.014014575670918693,0.0781298279762268,0.03094863713435505,0.0009436238400192689,0.0007607471324381945,0.020105592501552208,0.06223555605696595,0.037212218441393066,0.17272909698279007,0.04034244431101758,0.00626673425745081,0.027928950289885204,0.03780950387318929,0.01623783548672994,0.044304391543070476,0.013364070256551107,0.9362763166427612,0.0,0.0001,7.408990859985352,0.9362763166427612,0.06346865743398666,0.07656757533550262,0.10043250024318695
61,0.09189698812754257,0.014101470456175182,0.07779551718545996,0.030794661330140156,0.000940017113664552,0.0007574361997008648,0.019877877086400986,0.06198728878213012,0.03695372977982397,0.1719763589941937,0.04026469021387722,0.004748452419704861,0.027989564339319865,0.038263037999471027,0.01616579294204712,0.044176759719848635,0.013352666695912679,,,0.0001,7.277074098587036,,,,
62,0.09160498432491136,0.013730766575621523,0.07787421734436699,0.030811535356485325,0.0009412536190053368,0.0007587545348898224,0.019811160781461258,0.061962830307690994,0.03700142305182374,0.17233753722646963,0.04019507506619329,0.004826667163990162,0.02819657425085704,0.03867747147878011,0.0163983154296875,0.04430774291356405,0.013402767181396484,0.9363128542900085,0.0,0.0001,7.2684643268585205,0.9363128542900085,0.06705576181411743,0.07764322310686111,0.1016925647854805
63,0.09171065526164096,0.01393074570628612,0.07777990886698598,0.030843103952381924,0.000938736066809329,0.0007570379302310555,0.019871807859643646,0.061974949972785034,0.03699952282983324,0.1718442025391952,0.04030095640084018,0.007325510660807292,0.028469778696695962,0.04019925117492676,0.016271369059880574,0.04412014484405517,0.013288349707921346,,,0.0001,7.300598859786987,,,,
64,0.0917261246105899,0.013789039429115213,0.07793708437162897,0.030796998787833298,0.0009428017074242234,0.0007594914691846656,0.01993180195922437,0.06190124040712481,0.036919376286475555,0.17260485693164493,0.04032286369930143,0.006208159609194155,0.027935953636964165,0.03787118434906006,0.016162426074345905,0.04427175521850586,0.013438448905944825,0.9354203939437866,0.0,0.0001,7.358309745788574,0.9354203939437866,0.06443088501691818,0.07962944358587265,0.10039516538381577
65,0.09171546218187912,0.013831626421407513,0.07788383539604105,0.0307136500335258,0.0009434037062379977,0.0007598359041604335,0.01977454700871654,0.0617809956488402,0.036794222081485,0.17274147077747012,0.04021865728756656,0.004992619154188368,0.027888724903265636,0.03735357125600179,0.01636382261912028,0.04436232328414917,0.0134751824537913,,,0.0001,7.2438342571258545,,,,
66,0.09142020117977391,0.013705044620386932,0.0777151565188947,0.030744100070517998,0.0009394211304859947,0.000757304713656397,0.01978154674820278,0.06185109265472578,0.03689891051339066,0.17188342822634656,0.040227193385362625,0.004630126840096933,0.027686109046141306,0.03689727306365967,0.01622714638710022,0.044234928290049234,0.013385088443756103,0.9364761710166931,0.0,0.0001,7.2239930629730225,0.9364761710166931,0.06524518132209778,0.08062694221735,0.1001807153224945
67,0.09131001940240031,0.013792443453617718,0.07751757586779802,0.030713250050726143,0.0009360865148229767,0.0007548371264103638,0.01978611371115498,0.061776645481586456,0.03688042351733083,0.17117303998573966,0.040240195620319115,0.007162934253833912,0.02792796591917674,0.0381177028020223,0.016161526838938397,0.04418601671854655,0.013246617317199706,,,0.0001,7.198767900466919,,,,
68,0.09179672890383264,0.01395486100860264,0.07784186724735342,0.030834238652301872,0.0009401525578299618,0.0007584268535973262,0.020027796292434567,0.06183345534879228,0.03698099469361098,0.17219446210757547,0.040358554733836136,0.005210726928710938,0.028061334490776062,0.03863872210184733,0.016257001558939617,0.04408236026763916,0.013267254034678141,0.9347973465919495,0.0,0.0001,7.2908525466918945,0.9347973465919495,0.06483005732297897,0.07941211760044098,0.10049393773078918
69,0.09181891770466515,0.013914732788891895,0.07790418519921925,0.030818092758240906,0.0009417218388989568,0.0007586666337295395,0.01991952072990977,0.06209708426309669,0.03695111138665158,0.1723408711993176,0.040227673704857414,0.004757647139937789,0.028189469277858734,0.038677077293396,0.01638357639312744,0.0442885160446167,0.0134087073802948,,,0.0001,7.255037069320679,,,,
