epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e4_x_clean,corr_e5_x_clean,corr_e6_x_clean,corr_e7_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e4_bw,corr_e5_bw,corr_e6_bw,corr_e7_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e4_ma,corr_e5_ma,corr_e6_ma,corr_e7_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em,corr_e4_em,corr_e5_em,corr_e6_em,corr_e7_em
11,0.1519226179174755,0.12496288639047871,2.694941168246062,0.0010321556031197795,3.1891806954922886,0.08704641723632812,0.07187737226486207,0.37187737226486206,2,3222,0.2009696215391159,0.4650925099849701,0.06946384906768799,0,0.001,4.264599323272705,0.13455143570899963,0.07791721075773239,0.12511496245861053,0.2009696215391159,0.08161444962024689,0.11036836355924606,0.10071894526481628,0.09135761111974716,0.2875720262527466,0.33202314376831055,0.5649127960205078,0.12642526626586914,0.35487765073776245,0.39528995752334595,0.40869617462158203,0.38891473412513733,0.2797256112098694,0.27676430344581604,0.4637417197227478,0.12059086561203003,0.27544018626213074,0.31247496604919434,0.3284620940685272,0.33517777919769287,0.20356321334838867,0.18111790716648102,0.25788530707359314,0.22193372249603271,0.2041257917881012,0.2518284022808075,0.24820803105831146,0.20189803838729858
12,0.14052041393259299,0.11426635863988296,2.6239545345306396,0.0014513620914405456,3.179292616636857,0.08486913723415798,0.237224018573761,0.387224018573761,1,3225,0.20722603797912598,0.4620368778705597,0.06357502192258835,0,0.001,4.273478269577026,0.14531177282333374,0.08357414603233337,0.12431802600622177,0.20722603797912598,0.07951012253761292,0.11439509689807892,0.0926605761051178,0.08577021956443787,0.30395278334617615,0.37875497341156006,0.5923583507537842,0.09382489323616028,0.3101363778114319,0.32997941970825195,0.36090680956840515,0.35566046833992004,0.2837691605091095,0.30352702736854553,0.47894981503486633,0.08572150021791458,0.2658079266548157,0.2890288829803467,0.3050422966480255,0.2980504333972931,0.20714905858039856,0.19812899827957153,0.26787784695625305,0.14918823540210724,0.1778273731470108,0.27036187052726746,0.2336810678243637,0.19340325891971588
13,0.13711508071940878,0.11150891074667806,2.558702562166297,0.0019145255260493445,3.1747716302457065,0.08298576750578704,0.25066802501678465,0.40066802501678467,1,3225,0.24703803658485413,0.4523330330848694,0.06958606839179993,0,0.001,4.345219850540161,0.1490498185157776,0.08761455863714218,0.12588123977184296,0.24703803658485413,0.07888446748256683,0.13000769913196564,0.0967530831694603,0.08731988817453384,0.28333780169487,0.3483433723449707,0.5877748131752014,0.05016030743718147,0.3308637738227844,0.30776339769363403,0.37712353467941284,0.3535173237323761,0.2663860023021698,0.3027024567127228,0.4707399010658264,0.048892464488744736,0.25454020500183105,0.27483463287353516,0.31324049830436707,0.31494608521461487,0.1998228281736374,0.18665637075901031,0.2643725574016571,0.1379919946193695,0.18578501045703888,0.2971193492412567,0.2579475939273834,0.19211913645267487
14,0.13011733215788138,0.10501921533242516,2.5072443381599756,0.0025673085259293894,3.1792917873548423,0.07692171223958333,0.23924968242645264,0.38924968242645264,1,3225,0.20482401549816132,0.46882304549217224,0.05400286614894867,0,0.001,4.305140733718872,0.17316870391368866,0.09401290118694305,0.12596312165260315,0.20482401549816132,0.0727870762348175,0.12411085516214371,0.09746827930212021,0.08779753744602203,0.2743724584579468,0.3743191063404083,0.5844186544418335,0.03980723395943642,0.2852303385734558,0.28351929783821106,0.3284441828727722,0.3484332859516144,0.2630263566970825,0.3205341696739197,0.4757995903491974,0.038415051996707916,0.23842480778694153,0.2636728584766388,0.2853989601135254,0.29572218656539917,0.20245370268821716,0.19183044135570526,0.2637965679168701,0.11934821307659149,0.16127422451972961,0.29195645451545715,0.27664539217948914,0.1889919936656952
15,0.12130699760240057,0.09681412966355034,2.4483817660290264,0.0009050633474860502,3.204526362211808,0.07081290916160302,0.24321810007095337,0.39321810007095337,1,3225,0.2007836401462555,0.4632265269756317,0.05574803054332733,0,0.001,4.309038877487183,0.17243723571300507,0.0907098650932312,0.12699975073337555,0.2007836401462555,0.07967234402894974,0.13348373770713806,0.11023417115211487,0.09403420239686966,0.2638902962207794,0.3419317603111267,0.5878114104270935,0.039921339601278305,0.33726128935813904,0.26321467757225037,0.34166258573532104,0.3849222958087921,0.25914236903190613,0.3085213899612427,0.4760669767856598,0.03929270803928375,0.2689656913280487,0.2444925308227539,0.29915183782577515,0.32074660062789917,0.1999502182006836,0.17748285830020905,0.2658088207244873,0.10360918939113617,0.1863354593515396,0.3082103431224823,0.27486947178840637,0.2019943743944168
16,0.11379352827434955,0.08990420206733372,2.387952773467354,0.0009798909595701844,3.1737636172253154,0.06910592764395254,0.2490766704082489,0.3990766704082489,1,3225,0.22512172162532806,0.4636419415473938,0.052572209388017654,0,0.001,4.354457378387451,0.1711965799331665,0.09269971400499344,0.1268884241580963,0.22512172162532806,0.07617092877626419,0.13323874771595,0.10797982662916183,0.09586703032255173,0.2626430094242096,0.34952327609062195,0.5833113193511963,0.0491851307451725,0.2909839451313019,0.2585652768611908,0.293163001537323,0.3330706059932709,0.24767369031906128,0.3088972270488739,0.47984176874160767,0.043219197541475296,0.2427879273891449,0.2402963489294052,0.27625277638435364,0.28665539622306824,0.19466190040111542,0.1842653751373291,0.2655472159385681,0.09313566237688065,0.17485585808753967,0.30803194642066956,0.27389904856681824,0.1912943720817566
17,0.10788490331691244,0.08454090000494667,2.3336284160614014,0.0007720165708831147,3.1574970846590786,0.06221856689453125,0.25266039967536924,0.40266039967536926,1,3225,0.21897324919700623,0.5187761783599854,0.04705327749252319,0,0.001,4.407324314117432,0.18402574956417084,0.0939231738448143,0.12756340205669403,0.21897324919700623,0.08524205535650253,0.13373443484306335,0.10749738663434982,0.09972792863845825,0.2516463100910187,0.3754720687866211,0.5972391963005066,0.04225124046206474,0.3118707537651062,0.25304391980171204,0.3195893466472626,0.33601114153862,0.24367845058441162,0.3233541250228882,0.48503220081329346,0.03862879052758217,0.26003149151802063,0.23688165843486786,0.2871277332305908,0.29793721437454224,0.19432953000068665,0.19123254716396332,0.27028682827949524,0.08252982795238495,0.18241485953330994,0.30939698219299316,0.2665225863456726,0.18284405767917633
18,0.10585934215265771,0.08302757143974304,2.2825271979622217,0.0006499076464577862,3.154357775397923,0.06456412308304398,0.23393360376358033,0.3839336037635803,1,3225,0.18410851061344147,0.4007072150707245,0.0667889416217804,0,0.001,4.394380331039429,0.18104304373264313,0.08299574255943298,0.12644772231578827,0.18410851061344147,0.08394236862659454,0.13492625951766968,0.1119099035859108,0.09277839958667755,0.23185467720031738,0.29900500178337097,0.5716315507888794,0.038444921374320984,0.34623146057128906,0.27951231598854065,0.33100858330726624,0.3433058261871338,0.21690219640731812,0.2654446065425873,0.4719125032424927,0.038209009915590286,0.28235992789268494,0.2485646903514862,0.297946959733963,0.29399701952934265,0.18332362174987793,0.16383026540279388,0.26140454411506653,0.07833371311426163,0.2021331489086151,0.30808186531066895,0.2599208354949951,0.18903419375419617
19,0.1045040391061617,0.08211280697065851,2.2382283418074898,0.0008950118701803782,3.1810379131980566,0.05790236409505208,0.25622201561927793,0.40622201561927795,1,3225,0.2161559909582138,0.4779530465602875,0.054173052310943604,0,0.001,4.300405263900757,0.18923966586589813,0.09173157066106796,0.12894131243228912,0.2161559909582138,0.07908084243535995,0.1382082998752594,0.11591223627328873,0.09235537797212601,0.22896438837051392,0.3393903374671936,0.5942782759666443,0.03666391223669052,0.2983156442642212,0.2287861406803131,0.27898305654525757,0.33513617515563965,0.21487267315387726,0.30108290910720825,0.4920482635498047,0.03375696763396263,0.23988181352615356,0.22005076706409454,0.27017533779144287,0.28474822640419006,0.1838226169347763,0.17906038463115692,0.2697274684906006,0.07681874930858612,0.16725657880306244,0.32240545749664307,0.26575925946235657,0.1770569533109665
20,0.0972100159396296,0.07522304096947545,2.1976473849752676,0.0010501502977643647,3.1840482380079185,0.05734755226417824,0.254454231262207,0.40445423126220703,1,3225,0.2267870008945465,0.41462185978889465,0.03732922673225403,0,0.001,4.30217170715332,0.19994786381721497,0.08784455806016922,0.12935172021389008,0.2267870008945465,0.0809018462896347,0.1403355598449707,0.11747170239686966,0.09946831315755844,0.16086135804653168,0.31556272506713867,0.5872683525085449,0.032947782427072525,0.3069659173488617,0.26210516691207886,0.3212314546108246,0.33687713742256165,0.1609208881855011,0.29036790132522583,0.48513320088386536,0.03170440346002579,0.2665836215019226,0.2346663773059845,0.2915150225162506,0.2919648587703705,0.17378343641757965,0.1742660403251648,0.26824307441711426,0.0686202272772789,0.1821276694536209,0.3186284601688385,0.2652689814567566,0.18907350301742554
21,0.09390223415001579,0.0723220064588215,2.1570966658384902,0.0009262553332677192,3.188792083574378,0.05402611626519097,0.26556742787361143,0.41556742787361145,1,3225,0.2377357929944992,0.4587567150592804,0.043760936707258224,0,0.001,4.438302993774414,0.2057885080575943,0.0898895338177681,0.12974274158477783,0.2377357929944992,0.07778774201869965,0.14625664055347443,0.11528550833463669,0.09626980125904083,0.1652429699897766,0.3275753855705261,0.5915022492408752,0.031952857971191406,0.2815185487270355,0.23432478308677673,0.28149333596229553,0.28117576241493225,0.1637808084487915,0.2942635416984558,0.4925568997859955,0.029929235577583313,0.2458106428384781,0.22072476148605347,0.2615150511264801,0.23391880095005035,0.17825300991535187,0.1690697968006134,0.26959428191185,0.06316399574279785,0.16579373180866241,0.3404747545719147,0.2699230909347534,0.16581766307353973
22,0.08845928214166475,0.06730072151707567,2.1154736746912417,0.0003823842948211519,3.191807684691056,0.05061416512948495,0.2749224066734314,0.4249224066734314,1,3225,0.2832975685596466,0.38527360558509827,0.04574282467365265,0,0.001,4.414017677307129,0.20967569947242737,0.0815800279378891,0.13064317405223846,0.2832975685596466,0.07953672856092453,0.15064851939678192,0.12171043455600739,0.07974604517221451,0.13564763963222504,0.29689279198646545,0.5797032117843628,0.03428373113274574,0.31647589802742004,0.2273937165737152,0.29488083720207214,0.27050092816352844,0.13899783790111542,0.2571958005428314,0.4920710027217865,0.03131759166717529,0.2642706334590912,0.21078559756278992,0.26812005043029785,0.22902190685272217,0.16110855340957642,0.15897324681282043,0.26762479543685913,0.0599193349480629,0.18481002748012543,0.3446178734302521,0.2787574827671051,0.16335809230804443
23,0.08709497231504192,0.06633211380761603,2.075873312742814,0.00041247964343157315,3.2051253007805864,0.05065085969147859,0.27568036913871763,0.42568036913871765,1,3225,0.26885345578193665,0.4411882758140564,0.05269990116357803,0,0.001,4.298528432846069,0.2138059139251709,0.0851338729262352,0.1316296011209488,0.26885345578193665,0.07641995698213577,0.1497005820274353,0.12658143043518066,0.08377541601657867,0.1343199908733368,0.32986924052238464,0.5842729210853577,0.03412480279803276,0.26537179946899414,0.17859239876270294,0.22999818623065948,0.21160347759723663,0.13634172081947327,0.2894761264324188,0.49947085976600647,0.03131120279431343,0.24215081334114075,0.17992015182971954,0.22362948954105377,0.18380630016326904,0.1584290713071823,0.17600016295909882,0.26993024349212646,0.05662347003817558,0.16527192294597626,0.35012421011924744,0.29982486367225647,0.13620704412460327
24,0.08845636378163876,0.06800541443669278,2.0442214530447256,0.0008735622889261045,3.2410740126734194,0.05581004163953993,0.2987694501876831,0.4487694501876831,1,3225,0.3580092787742615,0.3826124966144562,0.04263344779610634,0,0.001,4.3542561531066895,0.20816579461097717,0.08106476068496704,0.13039630651474,0.3580092787742615,0.08050140738487244,0.15900379419326782,0.13158269226551056,0.08658343553543091,0.12337911128997803,0.30277320742607117,0.583972692489624,0.03648190572857857,0.29039305448532104,0.22535131871700287,0.2223375141620636,0.22627390921115875,0.13003450632095337,0.260859876871109,0.49701714515686035,0.03321679309010506,0.2568829357624054,0.21026460826396942,0.20989204943180084,0.1937498301267624,0.15425144135951996,0.1644507199525833,0.26994243264198303,0.05749974027276039,0.18065805733203888,0.3560786247253418,0.32299357652664185,0.14251504838466644
25,0.0843078970261242,0.0641060482872569,2.018727509871773,0.001457519902665492,3.2661043768343716,0.04623156455711082,0.27705845832824705,0.42705845832824707,1,3225,0.32515984773635864,0.3646754026412964,0.05552362650632858,0,0.001,4.353774547576904,0.196659654378891,0.08168121427297592,0.13238070905208588,0.32515984773635864,0.07895192503929138,0.15182185173034668,0.12189215421676636,0.07590948045253754,0.14942045509815216,0.3422858417034149,0.5669434666633606,0.043524473905563354,0.32612344622612,0.24415168166160583,0.30555227398872375,0.2545938491821289,0.13611583411693573,0.2692895531654358,0.48088574409484863,0.03836185112595558,0.27271443605422974,0.22034458816051483,0.25984078645706177,0.2090439796447754,0.15132936835289001,0.18536041676998138,0.265540212392807,0.05643409863114357,0.1882181167602539,0.3352448046207428,0.28982794284820557,0.14714698493480682
26,0.08050545790921086,0.06060135040594184,1.989515527434971,0.0008952195601760532,3.279252238895582,0.043262751826533566,0.27586946487426756,0.4258694648742676,1,3225,0.28982141613960266,0.37889647483825684,0.053842466324567795,0,0.001,4.285477161407471,0.21074345707893372,0.08280959725379944,0.13268983364105225,0.28982141613960266,0.08334537595510483,0.15185494720935822,0.13347221910953522,0.08754223585128784,0.12989388406276703,0.3196572959423065,0.5833593606948853,0.03720035031437874,0.3043408989906311,0.2175387740135193,0.24252760410308838,0.18315231800079346,0.131504088640213,0.267142653465271,0.4964326322078705,0.03273462876677513,0.2675020098686218,0.1982049196958542,0.21547922492027283,0.15091510117053986,0.15295085310935974,0.17352508008480072,0.2711307406425476,0.05389244109392166,0.18422898650169373,0.3338644504547119,0.32840245962142944,0.11928660422563553
27,0.07556141232666762,0.05596694350242615,1.9584297822869343,0.0010170910998409533,3.2955892189689306,0.054247778998480906,0.2983835697174072,0.4483835697174072,1,3225,0.35686612129211426,0.36826345324516296,0.06582053005695343,0,0.001,4.312168598175049,0.2047826200723648,0.08671011030673981,0.1335734874010086,0.35686612129211426,0.08014848828315735,0.15823917090892792,0.13311903178691864,0.08581013977527618,0.135493203997612,0.3382582366466522,0.5856521725654602,0.03963558375835419,0.3312743902206421,0.2180061638355255,0.280941367149353,0.1583257019519806,0.12995858490467072,0.2756265699863434,0.5007539987564087,0.03398154303431511,0.2635878920555115,0.20582157373428345,0.2371271699666977,0.14088690280914307,0.14959166944026947,0.18040044605731964,0.2726441025733948,0.052004508674144745,0.18959271907806396,0.3502618968486786,0.3191298544406891,0.11351322382688522
28,0.07385816230722096,0.05455370862846789,1.9291604705478833,0.0012849076137290863,3.302272641140482,0.04298811283817998,0.32260013222694395,0.47260013222694397,1,3225,0.4443468451499939,0.3714171350002289,0.05467933043837547,0,0.001,4.363581895828247,0.2066829800605774,0.08691272884607315,0.132477805018425,0.4443468451499939,0.08064690232276917,0.1588464081287384,0.13704821467399597,0.08263015747070312,0.13054905831813812,0.32326576113700867,0.5882073044776917,0.06112351268529892,0.3111073672771454,0.22663207352161407,0.2655408978462219,0.18102216720581055,0.1333639770746231,0.275657057762146,0.5018404722213745,0.05055563896894455,0.251316100358963,0.21200580894947052,0.2252003252506256,0.15527784824371338,0.1477649062871933,0.17192527651786804,0.2727202773094177,0.054543718695640564,0.17958910763263702,0.3560059368610382,0.3243248164653778,0.1258326768875122
29,0.07214561428712762,0.05313006189206372,1.900444569795028,0.0011107500202184463,3.3192486348359482,0.04501046300817419,0.29437882304191587,0.4443788230419159,1,3225,0.342415988445282,0.38537484407424927,0.054093800485134125,0,0.001,4.399915933609009,0.20275937020778656,0.08192460983991623,0.13303998112678528,0.342415988445282,0.0775068998336792,0.16113369166851044,0.13767342269420624,0.0829872265458107,0.14525683224201202,0.32808470726013184,0.5856833457946777,0.03916049376130104,0.2978402376174927,0.2156117558479309,0.23268215358257294,0.1695108413696289,0.13973885774612427,0.285488098859787,0.5024060010910034,0.03346683084964752,0.26579686999320984,0.2043714076280594,0.20706912875175476,0.15138618648052216,0.14687000215053558,0.17447559535503387,0.2726019620895386,0.04699674993753433,0.1831653118133545,0.3470099866390228,0.318972647190094,0.1176651120185852
30,0.0700680127610331,0.051330052802096245,1.8729472367659858,0.0008488634940358284,3.3383761074232017,0.04052897248444734,0.2924716234207153,0.44247162342071533,1,3225,0.3393497169017792,0.39442354440689087,0.05365053564310074,0,0.001,4.350792407989502,0.21706515550613403,0.0831308662891388,0.13416659832000732,0.3393497169017792,0.08145491778850555,0.15974918007850647,0.1392947882413864,0.08696424216032028,0.1215953379869461,0.3530830144882202,0.581307053565979,0.04420454800128937,0.2847638726234436,0.19229966402053833,0.22178833186626434,0.14137931168079376,0.12862513959407806,0.3010571300983429,0.5025861859321594,0.03855719789862633,0.24632762372493744,0.1885407567024231,0.19608710706233978,0.12249995768070221,0.1440255045890808,0.18338513374328613,0.27122145891189575,0.049294937402009964,0.17463484406471252,0.34664344787597656,0.33000609278678894,0.10398964583873749
31,0.06755105713787286,0.04907638498622438,1.8462176633917766,0.00124955775454114,3.3490754521411397,0.03869239694100839,0.30234832167625425,0.4523483216762543,1,3225,0.3602217733860016,0.35786986351013184,0.051238738000392914,0,0.001,4.327499151229858,0.21566005051136017,0.08454995602369308,0.1337437778711319,0.3602217733860016,0.07743515819311142,0.1631927490234375,0.14732161164283752,0.09405425190925598,0.11624360829591751,0.32257959246635437,0.5856513977050781,0.041209183633327484,0.30744442343711853,0.19590504467487335,0.2033705711364746,0.13208426535129547,0.12419028580188751,0.27722784876823425,0.5094448924064636,0.035377614200115204,0.24808670580387115,0.1931047886610031,0.1903609186410904,0.1155315414071083,0.14225973188877106,0.17212384939193726,0.2736089527606964,0.04998582601547241,0.18078941106796265,0.3540753424167633,0.3348363935947418,0.09711356461048126
32,0.06664082877661871,0.048427630215883255,1.820733930753625,0.0005859996751456966,3.3675319319186,0.03919166734483507,0.3014108300209045,0.45141083002090454,1,3225,0.3886965811252594,0.3726654350757599,0.050905823707580566,0,0.001,4.424020290374756,0.2170410007238388,0.08250322192907333,0.1325291395187378,0.3886965811252594,0.07943779975175858,0.1573292762041092,0.14283329248428345,0.09396213293075562,0.12200795859098434,0.3330634832382202,0.5773722529411316,0.031818050891160965,0.33279693126678467,0.2027798742055893,0.2391493320465088,0.11728037148714066,0.12465739250183105,0.2795173227787018,0.5018253326416016,0.028795963153243065,0.25629663467407227,0.19209547340869904,0.20326651632785797,0.10176871716976166,0.13785021007061005,0.1761380285024643,0.27129557728767395,0.04540751129388809,0.19558300077915192,0.3377491533756256,0.3129102885723114,0.09078166633844376
