epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em
11,0.1323733873989271,0.1181988823025123,1.3435301884360935,0.002438183962468706,0.7148229764855426,0.07710735970956308,0.27160910367965696,0.421609103679657,1,3002,0.37212032079696655,0.6155542135238647,0.14046859741210938,0,0.001,3.1755077838897705,0.13337454199790955,0.12621858716011047,0.13952617347240448,0.37212032079696655,0.4846004843711853,0.46876436471939087,0.4444156587123871,0.056421227753162384,0.47375625371932983,0.409078449010849,0.3569956123828888,0.05637870356440544,0.2549703121185303,0.23553873598575592,0.355959415435791,0.19848008453845978
12,0.12576339588217114,0.11171899055657179,1.331301440363345,0.0014311350558115089,0.7170808107956596,0.0776000660083912,0.4365661144256592,0.4365661144256592,0,3102,0.41749686002731323,0.6536960005760193,0.12437520176172256,0,0.001,3.182016372680664,0.13622765243053436,0.12871621549129486,0.14025603234767914,0.41749686002731323,0.46090829372406006,0.5179675817489624,0.399950236082077,0.04297899827361107,0.4548308253288269,0.43413683772087097,0.31581246852874756,0.04545891284942627,0.25092270970344543,0.25352194905281067,0.3559691607952118,0.15785625576972961
13,0.11872058523737866,0.1047692328043606,1.3215338043544604,0.001955291323373904,0.7164609043494515,0.06702645082826968,0.4553528130054474,0.4553528130054474,0,3102,0.48911526799201965,0.6237202286720276,0.11411594599485397,0,0.001,3.185964822769165,0.1362660527229309,0.12833359837532043,0.14939187467098236,0.48911526799201965,0.47927945852279663,0.49991998076438904,0.39276954531669617,0.041466616094112396,0.4669966697692871,0.4305545389652252,0.3205348253250122,0.03975294902920723,0.26161667704582214,0.2492097169160843,0.36537936329841614,0.11672680824995041
14,0.1105189469197522,0.09667322331148645,1.3119736650715703,0.001555227626459268,0.7104351909264274,0.06730200760452835,0.4577065110206604,0.4577065110206604,0,3102,0.5012528300285339,0.6951487064361572,0.1337503045797348,0,0.001,3.191061019897461,0.1373460590839386,0.12686429917812347,0.14567478001117706,0.5012528300285339,0.4731764793395996,0.515651285648346,0.3249812722206116,0.04433206468820572,0.4673019051551819,0.4413377642631531,0.2619062066078186,0.04346374422311783,0.2703167796134949,0.2573249936103821,0.3466200828552246,0.10410013794898987
15,0.10644271419100139,0.09272133656170058,1.3013287316197935,0.0007653486587198289,0.7004385227742402,0.06437013414171007,0.4535597264766693,0.4535597264766693,0,3102,0.5347217321395874,0.6429178714752197,0.14342254400253296,0,0.001,3.193512439727783,0.14216750860214233,0.1252826303243637,0.14626041054725647,0.5347217321395874,0.47012290358543396,0.495431125164032,0.26929858326911926,0.03718145191669464,0.4629267752170563,0.4260868728160858,0.22213657200336456,0.0370468869805336,0.2767743468284607,0.2538253962993622,0.32115933299064636,0.09887779504060745
16,0.10229015868643056,0.08867129651100739,1.2910098977710889,0.0022308464306305445,0.6864554648813994,0.057940599229600695,0.4653659164905548,0.4653659164905548,0,3102,0.5948436260223389,0.6078870892524719,0.15822812914848328,0,0.001,3.22091007232666,0.14551560580730438,0.12326411157846451,0.14811855554580688,0.5948436260223389,0.47934597730636597,0.48512783646583557,0.3228360414505005,0.03861052542924881,0.4583650827407837,0.4189109206199646,0.2516788840293884,0.037841618061065674,0.2896280884742737,0.251298189163208,0.3231271505355835,0.07443026453256607
17,0.09452603401049324,0.08101969439050426,1.282199704128763,0.0006371852024407733,0.6779703264651091,0.07631908840603299,0.47740140557289124,0.47740140557289124,0,3102,0.6210421919822693,0.6642801761627197,0.14216415584087372,0,0.001,3.19803524017334,0.1429120898246765,0.1251976490020752,0.1527605652809143,0.6210421919822693,0.4881734251976013,0.4917830526828766,0.25612151622772217,0.03581298142671585,0.46975836157798767,0.43695738911628723,0.20659996569156647,0.03531617298722267,0.2867977023124695,0.24756255745887756,0.32702192664146423,0.0575399175286293
18,0.09801576027403706,0.08456716006216795,1.27441580399223,0.0016416391887975371,0.6880254978718965,0.05657621369538484,0.321040666103363,0.47104066610336304,1,3100,0.614069938659668,0.6559080481529236,0.19303196668624878,0,0.001,3.18025541305542,0.14512939751148224,0.12095852196216583,0.14662350714206696,0.614069938659668,0.4898265302181244,0.49020513892173767,0.266104131937027,0.03289826586842537,0.4752800166606903,0.42934176325798035,0.20530737936496735,0.03215629607439041,0.3046075701713562,0.2430274337530136,0.29750627279281616,0.06161079555749893
19,0.08891830884892007,0.0755496005649152,1.2675753987353782,0.0007009751684761242,0.6859438082446223,0.04767992485894097,0.18422187566757203,0.484221875667572,2,3000,0.6761922836303711,0.6159339547157288,0.18598340451717377,0,0.001,3.1831724643707275,0.14588385820388794,0.1262560486793518,0.1494504064321518,0.6761922836303711,0.4937165677547455,0.4649578034877777,0.2751774489879608,0.03187699243426323,0.46949493885040283,0.4129585325717926,0.20953114330768585,0.03017807938158512,0.2974836528301239,0.2395784556865692,0.2923472225666046,0.0539906769990921
20,0.08429995535508446,0.07100818500570628,1.259686107220857,0.000738938065731655,0.6875207735144574,0.05113126288519965,0.32480297088623045,0.47480297088623047,1,3002,0.6351280808448792,0.5891668200492859,0.18146684765815735,0,0.001,3.198312759399414,0.1449228972196579,0.12923535704612732,0.158543661236763,0.6351280808448792,0.4867861866950989,0.4625803530216217,0.2933065891265869,0.03427496924996376,0.4614289700984955,0.4157538115978241,0.2315550446510315,0.03193139284849167,0.2945084571838379,0.24333254992961884,0.31586867570877075,0.052584514021873474
21,0.08509553061879199,0.0718710205477217,1.2528439397397249,0.000985227888399411,0.6862187385559082,0.04670030099374277,0.3318902313709259,0.4818902313709259,1,3002,0.6700078845024109,0.554455578327179,0.1911706030368805,0,0.001,3.18268084526062,0.14878134429454803,0.1253286451101303,0.16023477911949158,0.6700078845024109,0.4838494062423706,0.44341009855270386,0.3180246651172638,0.03465252369642258,0.4538425803184509,0.3972199559211731,0.2555775046348572,0.03237844631075859,0.2917328476905823,0.2297433763742447,0.3198610544204712,0.051920779049396515
22,0.07812859992618146,0.06495917151155679,1.2466613417086394,0.0007922228928098617,0.6948934016020402,0.0467742586489077,0.17344699501991273,0.4734469950199127,2,3000,0.6743435263633728,0.5480026006698608,0.13521255552768707,0,0.001,3.1905856132507324,0.15057213604450226,0.12650227546691895,0.16156843304634094,0.6743435263633728,0.4767460823059082,0.4366401433944702,0.2967984974384308,0.031687162816524506,0.45044946670532227,0.39223483204841614,0.2305058389902115,0.02937227115035057,0.29224881529808044,0.23103603720664978,0.2828165292739868,0.05301808938384056
23,0.07545215409734975,0.062370217526736466,1.2391889095306396,0.0007271146225874596,0.6827763759571573,0.06215887564199942,0.14499543309211732,0.4449954330921173,2,3000,0.5469136834144592,0.5329867005348206,0.14477311074733734,0,0.001,3.2160263061523438,0.14914068579673767,0.12611024081707,0.15641941130161285,0.5469136834144592,0.48925361037254333,0.43469953536987305,0.31084081530570984,0.03250909224152565,0.45370927453041077,0.38721585273742676,0.2403537780046463,0.029757149517536163,0.29010525345802307,0.22967495024204254,0.2740385830402374,0.05062192678451538
24,0.08059398473604866,0.06758571092201315,1.2321069551550823,0.00040096010406673685,0.6831956350285074,0.04334458640769676,0.17691076993942262,0.4769107699394226,2,3000,0.6718232035636902,0.5603838562965393,0.1248135045170784,0,0.001,3.203428268432617,0.15275302529335022,0.1286601573228836,0.16616758704185486,0.6718232035636902,0.4920457601547241,0.45181378722190857,0.2984905540943146,0.036172885447740555,0.4511958956718445,0.39228522777557373,0.23051825165748596,0.031980324536561966,0.29257822036743164,0.2314472645521164,0.2793949246406555,0.053301773965358734
25,0.07129891961812973,0.05834693996154744,1.2261225762574568,0.0005288069521117469,0.6854664501936539,0.04472544691297743,0.17202709317207338,0.47202709317207336,2,3000,0.65143221616745,0.5387244820594788,0.12797212600708008,0,0.001,3.2113869190216064,0.15637943148612976,0.12978297472000122,0.16943354904651642,0.65143221616745,0.48495984077453613,0.4271122217178345,0.2899438440799713,0.038112785667181015,0.4547625184059143,0.37698692083358765,0.23598124086856842,0.03422323614358902,0.29695382714271545,0.22473259270191193,0.2943965792655945,0.05313998460769653
26,0.06611472400634186,0.053249352490124496,1.218307562496351,0.000660933044222791,0.6756872845732648,0.040497930456090854,0.17254505753517152,0.4725450575351715,2,3000,0.6783210039138794,0.5667504668235779,0.1296466886997223,0,0.001,3.2191050052642822,0.15621772408485413,0.1362052708864212,0.1684696227312088,0.6783210039138794,0.4674047529697418,0.45152923464775085,0.2888648211956024,0.026034172624349594,0.44696661829948425,0.3876884877681732,0.2269105315208435,0.025563111528754234,0.29748788475990295,0.238395094871521,0.29409775137901306,0.04843311011791229
27,0.06397847960824551,0.05119677487274875,1.209855800089629,0.0010703867864440722,0.6724436749582705,0.03812343456127026,0.32475987672805784,0.47475987672805786,1,3100,0.6846303939819336,0.5851659774780273,0.12177539616823196,0,0.001,3.2449357509613037,0.15989360213279724,0.13639581203460693,0.16205808520317078,0.6846303939819336,0.4631751775741577,0.4739871025085449,0.3229575455188751,0.026339760050177574,0.44191059470176697,0.40044236183166504,0.24901920557022095,0.025297420099377632,0.2985113859176636,0.2448655515909195,0.2774565517902374,0.04834601655602455
28,0.06870636765075766,0.05598929718784664,1.2035166336142498,0.0008109356656306139,0.6737934143646903,0.03985405589916088,0.18079949617385865,0.48079949617385864,2,3000,0.645646333694458,0.599727988243103,0.10191842168569565,0,0.001,3.213961124420166,0.16109420359134674,0.13614407181739807,0.1642044335603714,0.645646333694458,0.49960967898368835,0.4500216245651245,0.30475008487701416,0.03279532119631767,0.46688753366470337,0.38504037261009216,0.24007479846477509,0.030930226668715477,0.311054527759552,0.23481766879558563,0.2827542722225189,0.051464103162288666
29,0.062043683846359665,0.04938986605924109,1.1975549459457397,0.0003295090370912753,0.6749727803727855,0.03739157104492188,0.1800446927547455,0.4800446927547455,2,3000,0.6581929326057434,0.5050084590911865,0.0789126604795456,0,0.001,3.214527130126953,0.15762364864349365,0.13309775292873383,0.1550416499376297,0.6581929326057434,0.48297247290611267,0.4200110137462616,0.3448158800601959,0.02880289778113365,0.4593992233276367,0.3636351227760315,0.2620519995689392,0.027577567845582962,0.31961414217948914,0.22465002536773682,0.2719680666923523,0.04673163592815399
30,0.06283581742773885,0.050263292115667595,1.1894908625146616,0.0011489413357238568,0.6661267617474431,0.03993054764359086,0.1736161231994629,0.4736161231994629,2,3000,0.6605197191238403,0.5163316130638123,0.09808215498924255,0,0.001,3.209123134613037,0.15290920436382294,0.1368192732334137,0.14191865921020508,0.6605197191238403,0.475896954536438,0.4306338131427765,0.38475143909454346,0.026959767565131187,0.4549097418785095,0.3684690594673157,0.28108713030815125,0.02671862579882145,0.30313795804977417,0.22880961000919342,0.25174254179000854,0.04805545136332512
31,0.058307059271180114,0.04580746364334355,1.182634597239287,0.0006458147368191377,0.6667921439461086,0.03691623659487124,0.18314714431762696,0.48314714431762695,2,3000,0.6879981756210327,0.4990427792072296,0.07009362429380417,0,0.001,3.2190377712249756,0.15655702352523804,0.13581986725330353,0.14855241775512695,0.6879981756210327,0.481594979763031,0.4261913299560547,0.3471463620662689,0.027875203639268875,0.4538610875606537,0.3600379228591919,0.255950927734375,0.026827145367860794,0.309134304523468,0.2256777584552765,0.2624741196632385,0.04512785002589226
32,0.0621161961361118,0.04967158838458683,1.1758164322894553,0.0015406213275602331,0.6710377257803212,0.041062600594979744,0.17958213090896608,0.47958213090896606,2,3000,0.6610726118087769,0.5474487543106079,0.08065926283597946,0,0.001,3.2234108448028564,0.15096206963062286,0.14069309830665588,0.15372852981090546,0.6610726118087769,0.49336838722229004,0.44591382145881653,0.36842110753059387,0.03335978090763092,0.4572943150997162,0.383177787065506,0.27218198776245117,0.031248847022652626,0.3065932095050812,0.23370890319347382,0.26270875334739685,0.046857502311468124
33,0.058230722889952034,0.045858191731183426,1.1701754279758618,0.0005134277839122502,0.665642683920653,0.032887492427119504,0.18643645644187928,0.4864364564418793,2,3000,0.6849631667137146,0.5382740497589111,0.06403613090515137,0,0.001,3.209294319152832,0.15629605948925018,0.14369706809520721,0.15478302538394928,0.6849631667137146,0.4867279827594757,0.43368563055992126,0.33653101325035095,0.028961801901459694,0.4589056968688965,0.3693801462650299,0.2551560699939728,0.027559539303183556,0.3151489496231079,0.23080404102802277,0.28479281067848206,0.04518970102071762
34,0.05538863138012264,0.043095171937476036,1.1625883268273396,0.00042053840614085936,0.6633704097374625,0.03454495126229745,0.18604714870452882,0.4860471487045288,2,3000,0.6689110398292542,0.5405424237251282,0.06762852519750595,0,0.001,3.2452352046966553,0.15681704878807068,0.14092563092708588,0.16148550808429718,0.6689110398292542,0.49793267250061035,0.4334634840488434,0.33650776743888855,0.0315396822988987,0.4603132903575897,0.3714427649974823,0.2607272267341614,0.02946319431066513,0.3170316815376282,0.22918160259723663,0.28539252281188965,0.04498299956321716
35,0.054379243241704026,0.042175227695185204,1.1541028281916743,0.00030736550821608904,0.6599143588024637,0.036047051323784725,0.16933478116989137,0.46933478116989136,2,3000,0.6385061740875244,0.4978991448879242,0.06802023947238922,0,0.001,3.235382080078125,0.14871466159820557,0.1401682198047638,0.1605922281742096,0.6385061740875244,0.48093876242637634,0.43232133984565735,0.3228936195373535,0.02994435280561447,0.45295435190200806,0.37278181314468384,0.2517089545726776,0.02842089906334877,0.30493980646133423,0.22817693650722504,0.285709023475647,0.04567509889602661
36,0.05313989325709965,0.04101106832208841,1.1465086159498796,0.00034320212422323453,0.6603063811426577,0.03171480927643953,0.1827083945274353,0.4827083945274353,2,3000,0.6712049841880798,0.5049980282783508,0.06626034528017044,0,0.001,3.2164599895477295,0.15835098922252655,0.14211967587471008,0.15325480699539185,0.6712049841880798,0.4821930229663849,0.4186893105506897,0.3445376455783844,0.025689736008644104,0.4569551348686218,0.3647080361843109,0.2591628432273865,0.024868082255125046,0.3204802870750427,0.22643478214740753,0.27091512084007263,0.04354870691895485
37,0.05527359587342843,0.0432263917249182,1.1390457516131194,0.000461666382920078,0.6521307592806609,0.03341504980016638,0.1772721529006958,0.4772721529006958,2,3000,0.6366463303565979,0.4723763167858124,0.06250481307506561,0,0.001,3.231658697128296,0.15224473178386688,0.1378273367881775,0.15914976596832275,0.6366463303565979,0.4933903217315674,0.3900746703147888,0.3260129690170288,0.026818642392754555,0.4616512954235077,0.3424537777900696,0.2533468008041382,0.025985516607761383,0.31740063428878784,0.21450340747833252,0.29222410917282104,0.04565354064106941
38,0.05094777047634125,0.03896666415359663,1.1323588982872341,0.0004961610393365845,0.6525556885677836,0.031298039754231774,0.17665840387344361,0.4766584038734436,2,3000,0.6626985669136047,0.5194652080535889,0.06346849352121353,0,0.001,3.2641570568084717,0.15647801756858826,0.14406445622444153,0.16048143804073334,0.6626985669136047,0.4761485159397125,0.4240381121635437,0.32299184799194336,0.026028331369161606,0.4511836767196655,0.37003669142723083,0.24669931828975677,0.025953613221645355,0.3166028559207916,0.22797583043575287,0.27932894229888916,0.04547358676791191
39,0.05035202188984207,0.03845480392160623,1.1244226072145544,0.0005115827035573918,0.647875744363536,0.03149553708676939,0.1762917160987854,0.4762917160987854,2,3000,0.6662212610244751,0.5226673483848572,0.06650371104478836,0,0.001,3.223184823989868,0.15393893420696259,0.14362592995166779,0.15783728659152985,0.6662212610244751,0.47769853472709656,0.43046027421951294,0.33319607377052307,0.024445146322250366,0.4505370557308197,0.3729397654533386,0.2560276985168457,0.02426135540008545,0.31070995330810547,0.2267647534608841,0.2845298945903778,0.04316713660955429
40,0.05117869603893031,0.0393612423668737,1.1168503087499868,0.00037263463151327375,0.6452241799105769,0.03129815673828125,0.17831815481185914,0.47831815481185913,2,3000,0.6463584303855896,0.5247619152069092,0.05486738309264183,0,0.001,3.2014410495758057,0.15357086062431335,0.1434519737958908,0.1599629521369934,0.6463584303855896,0.4939894378185272,0.42469707131385803,0.3302287757396698,0.0252115186303854,0.4579671323299408,0.3637124001979828,0.25115087628364563,0.02457430027425289,0.3149576485157013,0.22454623878002167,0.27697622776031494,0.04212656244635582
41,0.04989878412174142,0.038166896804519325,1.1089040766591611,0.0003641129072133006,0.6392058159994043,0.0296564783166956,0.18091450333595277,0.48091450333595276,2,3000,0.6660460233688354,0.498421847820282,0.052994176745414734,0,0.001,3.2482330799102783,0.15239760279655457,0.13925142586231232,0.1577581763267517,0.6660460233688354,0.4884161949157715,0.413229376077652,0.3318956792354584,0.02482789196074009,0.45778602361679077,0.358327716588974,0.25161418318748474,0.024484295397996902,0.3114098012447357,0.2226429283618927,0.27847588062286377,0.0432041771709919
42,0.049121008133110794,0.037467478410057396,1.1010084255881931,0.0006308720153553978,0.6371371409167415,0.0311288983380353,0.18466891050338746,0.48466891050338745,2,3000,0.6629278063774109,0.5062294602394104,0.05741877853870392,0,0.001,3.2581562995910645,0.1580580174922943,0.1367192268371582,0.15556985139846802,0.6629278063774109,0.49215543270111084,0.41110458970069885,0.3266132175922394,0.023388616740703583,0.4623715579509735,0.3517567813396454,0.2479676604270935,0.023159170523285866,0.32122093439102173,0.22071777284145355,0.2736760079860687,0.042290423065423965
43,0.04730322276768477,0.03572502554110859,1.0937366900236711,0.0005347672688557119,0.6354834903841433,0.03048734000877098,0.18248112201690675,0.48248112201690674,2,3000,0.6662446856498718,0.49161940813064575,0.051159027963876724,0,0.001,3.2770063877105713,0.15602152049541473,0.1371186375617981,0.1679612696170807,0.6662446856498718,0.48762813210487366,0.4060322940349579,0.29304489493370056,0.021924128755927086,0.45922455191612244,0.3451022803783417,0.22778259217739105,0.021668730303645134,0.31682711839675903,0.22075137495994568,0.29302215576171875,0.041754402220249176
44,0.04639666333146717,0.03489910681610522,1.0857408668683923,0.0004943331074647848,0.635204887908438,0.029673625239619503,0.17861707210540773,0.4786170721054077,2,3000,0.6542592644691467,0.49301594495773315,0.04681916907429695,0,0.001,3.2722299098968506,0.15501768887043,0.13754497468471527,0.15583816170692444,0.6542592644691467,0.48807451128959656,0.4252263009548187,0.3507564067840576,0.029092740267515182,0.4566519558429718,0.36161214113235474,0.2613305449485779,0.0276936087757349,0.31548264622688293,0.22592483460903168,0.2648763358592987,0.042889904230833054
45,0.04579553963697475,0.03438729436501213,1.0774537065754766,0.0004779609703489215,0.6289284125618313,0.028871675844545718,0.18136812448501588,0.48136812448501587,2,3000,0.6645520925521851,0.44775786995887756,0.04198145866394043,0,0.001,3.236525058746338,0.15615977346897125,0.1343567967414856,0.16233371198177338,0.6645520925521851,0.4874708950519562,0.3888516128063202,0.31805419921875,0.02431190013885498,0.4587620794773102,0.3336135745048523,0.24334508180618286,0.024295039474964142,0.31468746066093445,0.21501316130161285,0.276229590177536,0.04202109947800636
46,0.04613685202987298,0.03481114388484022,1.0697491376296333,0.00024335619515192735,0.6257830288099206,0.0305183263708044,0.17479197382926942,0.4747919738292694,2,3000,0.6517325639724731,0.440860390663147,0.05662166327238083,0,0.001,3.2966055870056152,0.15532588958740234,0.12957386672496796,0.16584250330924988,0.6517325639724731,0.48316490650177,0.40540534257888794,0.29847973585128784,0.022534048184752464,0.4515141248703003,0.3461582660675049,0.2323453277349472,0.023068314418196678,0.3127562701702118,0.21765755116939545,0.2862902283668518,0.04156245291233063
47,0.045800159968759704,0.034549120084747025,1.062385284382364,0.0003958419908050691,0.6232282882151396,0.02982697833025897,0.18354333639144899,0.483543336391449,2,3000,0.6506496071815491,0.5067172646522522,0.05160693824291229,0,0.001,3.392820358276367,0.15592539310455322,0.13468879461288452,0.1621623933315277,0.6506496071815491,0.4983043968677521,0.4106680154800415,0.31006312370300293,0.025593191385269165,0.46731215715408325,0.34902527928352356,0.23642602562904358,0.024793870747089386,0.31790703535079956,0.22111932933330536,0.27040421962738037,0.043378930538892746
48,0.044530242681503296,0.03335902524059233,1.0547320013460906,0.00040009549980902153,0.619896271954412,0.02713052537706163,0.1873219430446625,0.4873219430446625,2,3000,0.6741646528244019,0.4965863823890686,0.04847503453493118,0,0.001,3.334197521209717,0.15785636007785797,0.13468411564826965,0.1619553118944168,0.6741646528244019,0.490913450717926,0.4093265235424042,0.31031039357185364,0.022895386442542076,0.4620477855205536,0.34975433349609375,0.23701301217079163,0.02300502546131611,0.32216179370880127,0.22110827267169952,0.2786279320716858,0.04094202071428299
49,0.04439757051675216,0.03330431668006856,1.0476817462755286,0.00039913621762737063,0.6124451652817104,0.028572402954101562,0.17932642698287965,0.47932642698287964,2,3000,0.6532765626907349,0.4861796796321869,0.047807224094867706,0,0.001,3.331862211227417,0.15902668237686157,0.1390790343284607,0.17016449570655823,0.6532765626907349,0.4821886122226715,0.3899379074573517,0.2806845009326935,0.02208629809319973,0.4625057876110077,0.33960723876953125,0.22132809460163116,0.02214192971587181,0.3193347156047821,0.21775758266448975,0.2961241602897644,0.04160115495324135
50,0.04430640375484591,0.03328802104553451,1.0401819270590078,0.00023117053016271117,0.6142533188280852,0.028230404606571904,0.17041505575180055,0.47041505575180054,2,3000,0.6445101499557495,0.4738022983074188,0.053071361035108566,0,0.0001,3.34570050239563,0.1557992845773697,0.1323499232530594,0.16717828810214996,0.6445101499557495,0.4743539094924927,0.4115169048309326,0.28167542815208435,0.02363632619380951,0.4484700858592987,0.3542744219303131,0.21887332201004028,0.02345157600939274,0.31432604789733887,0.2198682725429535,0.2910350263118744,0.04118097200989723
51,0.04014878541879032,0.02918010083553584,1.0354870454124783,0.00020974581307002708,0.6117168587187062,0.026510769314236113,0.1752359986305237,0.4752359986305237,2,3000,0.6644730567932129,0.4842405915260315,0.05391611158847809,0,0.0001,3.3523812294006348,0.1554006040096283,0.1372566670179367,0.1711767464876175,0.6644730567932129,0.47548338770866394,0.415435254573822,0.28353017568588257,0.020745698362588882,0.44855570793151855,0.3606661558151245,0.2239379584789276,0.021306898444890976,0.31243187189102173,0.2245178073644638,0.299068421125412,0.04011804610490799
