epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e4_x_clean,corr_e5_x_clean,corr_e6_x_clean,corr_e7_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e4_bw,corr_e5_bw,corr_e6_bw,corr_e7_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e4_ma,corr_e5_ma,corr_e6_ma,corr_e7_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em,corr_e4_em,corr_e5_em,corr_e6_em,corr_e7_em
11,0.14344067418056985,0.11812912802333417,2.4326380232106084,0.0010887146320032036,0.974279408869536,0.08147417873806424,0.07022367119789125,0.37022367119789124,2,3222,0.25226420164108276,0.42302244901657104,0.00978867243975401,1,0.001,4.299681901931763,0.09029094874858856,0.08890844881534576,0.15022318065166473,0.25226420164108276,0.07962755858898163,0.13380636274814606,0.15779151022434235,0.08356591314077377,0.3541286289691925,0.3856305181980133,0.5015457272529602,0.16229978203773499,0.354293555021286,0.3222896456718445,0.17835921049118042,0.3616567552089691,0.29620110988616943,0.3230741322040558,0.422552227973938,0.1409171223640442,0.291390061378479,0.34144559502601624,0.1604238748550415,0.29782402515411377,0.18694564700126648,0.19787970185279846,0.304532527923584,0.18406735360622406,0.20247657597064972,0.23984426259994507,0.24873442947864532,0.19813840091228485
12,0.1400286879228509,0.11538672479598419,2.366446640180505,0.002149021007505286,0.9560066176497418,0.08267420902958622,0.07000858783721925,0.37000858783721924,2,3222,0.2735311686992645,0.4338518977165222,0.013809632509946823,0,0.001,4.2964324951171875,0.09171724319458008,0.08987913280725479,0.14931870996952057,0.2735311686992645,0.07913265377283096,0.12681350111961365,0.1585347205400467,0.0846465453505516,0.39152732491493225,0.3879176080226898,0.4843175709247589,0.17336760461330414,0.34669041633605957,0.340755820274353,0.2060021162033081,0.38928624987602234,0.309517502784729,0.31305477023124695,0.41353514790534973,0.14894014596939087,0.28916341066360474,0.3391883969306946,0.1757771521806717,0.3057429790496826,0.19506581127643585,0.1939247101545334,0.30865052342414856,0.16666507720947266,0.20076440274715424,0.23376406729221344,0.23969019949436188,0.20813140273094177
13,0.1269831019251243,0.10283843039170555,2.3153258510257886,0.0020889782944046283,0.9705253684002421,0.07620215521918403,0.09121830463409425,0.39121830463409424,2,3222,0.33189842104911804,0.3708656430244446,0.013320797123014927,0,0.001,4.373492956161499,0.08649316430091858,0.08264954388141632,0.1473894566297531,0.33189842104911804,0.07632087916135788,0.13048242032527924,0.16020572185516357,0.0831439271569252,0.3942134976387024,0.3506186604499817,0.5046005845069885,0.14674316346645355,0.3307230770587921,0.31059393286705017,0.1721937656402588,0.37250903248786926,0.3103359341621399,0.30355167388916016,0.42276498675346375,0.12140227109193802,0.2811005413532257,0.3278706967830658,0.15247897803783417,0.3075036406517029,0.20527337491512299,0.19120053946971893,0.30560919642448425,0.1437692940235138,0.19822297990322113,0.2314789891242981,0.26072174310684204,0.19720731675624847
14,0.11989416279222655,0.09634468639674394,2.2579694830853008,0.0012557022501309605,0.9572235008944636,0.06784906910083913,0.12334783077239991,0.4233478307723999,2,3222,0.4258410632610321,0.488974392414093,0.00857988465577364,1,0.001,4.3677051067352295,0.08584251254796982,0.08147601038217545,0.15223585069179535,0.4258410632610321,0.07669676095247269,0.1382017731666565,0.17017409205436707,0.08240193128585815,0.352805495262146,0.3310544490814209,0.5099443793296814,0.1040155291557312,0.31049787998199463,0.35819026827812195,0.14339782297611237,0.3404707610607147,0.30022916197776794,0.28095951676368713,0.44131314754486084,0.0864478126168251,0.2653611898422241,0.380202978849411,0.13739152252674103,0.2798786163330078,0.17047877609729767,0.1732098013162613,0.31629282236099243,0.11835930496454239,0.19370508193969727,0.2454672008752823,0.24831871688365936,0.18325237929821014
15,0.11666069536105446,0.0936393067240715,2.206975252731987,0.0007123522860321985,0.9445126963698346,0.0689666748046875,0.1254906475543976,0.4254906475543976,2,3222,0.44659945368766785,0.417532742023468,0.013805191032588482,0,0.001,4.324140310287476,0.08245466649532318,0.07992805540561676,0.15182235836982727,0.44659945368766785,0.0773133859038353,0.131818488240242,0.17793917655944824,0.08381159603595734,0.34970688819885254,0.32903096079826355,0.5002611875534058,0.08184754103422165,0.3082411289215088,0.3223128616809845,0.13403275609016418,0.35130295157432556,0.29420074820518494,0.282754123210907,0.43248334527015686,0.07176362723112106,0.27256840467453003,0.3506140112876892,0.12675467133522034,0.29148873686790466,0.17011421918869019,0.1752108484506607,0.32261860370635986,0.10464606434106827,0.1952972114086151,0.23568400740623474,0.2513323128223419,0.19093674421310425
16,0.110242351565672,0.0876939105598823,2.1598751233971636,0.0005731337384887687,0.9439594901126364,0.06089946831597222,0.13741601705551149,0.4374160170555115,2,3222,0.5004332065582275,0.4084208309650421,0.010192109271883965,0,0.001,4.302237272262573,0.09022755920886993,0.08766228705644608,0.15429344773292542,0.5004332065582275,0.07639938592910767,0.13252760469913483,0.17179903388023376,0.08424627035856247,0.3675937354564667,0.3807879090309143,0.4977380037307739,0.09827035665512085,0.33856043219566345,0.32543256878852844,0.17142416536808014,0.38387322425842285,0.3073606789112091,0.3058486580848694,0.4285258948802948,0.08054066449403763,0.29198890924453735,0.343806654214859,0.155922532081604,0.306747168302536,0.17492304742336273,0.19295136630535126,0.32296693325042725,0.09288887679576874,0.19732026755809784,0.23499591648578644,0.24781331419944763,0.19808238744735718
17,0.10102315052695897,0.0789747992935388,2.1121689340342646,0.0006636739948906167,0.920025892879652,0.07464335801866319,0.14796687364578248,0.44796687364578247,2,3222,0.5404927134513855,0.5004293322563171,0.007897977717220783,1,0.001,4.3481950759887695,0.08613008260726929,0.07795578241348267,0.15788786113262177,0.5404927134513855,0.0773659273982048,0.14507052302360535,0.1754090040922165,0.08167991042137146,0.3368874192237854,0.3384536802768707,0.4939750134944916,0.05346843600273132,0.29699578881263733,0.32455796003341675,0.1263890266418457,0.3295131325721741,0.27338120341300964,0.2717019319534302,0.4286774694919586,0.046148885041475296,0.26816487312316895,0.35961049795150757,0.12162743508815765,0.27426305413246155,0.17674289643764496,0.17258130013942719,0.32872235774993896,0.06416629254817963,0.18309855461120605,0.2528949975967407,0.248457670211792,0.1777566522359848
18,0.10075799634923106,0.07911342447218687,2.072501503902933,0.000742129222287432,0.9121372725652612,0.0560868394639757,0.15182085037231446,0.45182085037231445,2,3222,0.5679787993431091,0.43664172291755676,0.011704718694090843,0,0.001,4.352978229522705,0.0887182280421257,0.08547104895114899,0.15602833032608032,0.5679787993431091,0.08205737918615341,0.13244910538196564,0.16822277009487152,0.08431009203195572,0.3731249272823334,0.35268673300743103,0.4918041229248047,0.06992864608764648,0.3477226793766022,0.3019448220729828,0.16097433865070343,0.34933972358703613,0.29530662298202515,0.2889246344566345,0.43289223313331604,0.057770270854234695,0.30531710386276245,0.3317957818508148,0.14710402488708496,0.28259921073913574,0.18347319960594177,0.1793353259563446,0.31460827589035034,0.0678301602602005,0.18672622740268707,0.2292385697364807,0.23522493243217468,0.1823989897966385
19,0.09740168730849805,0.07601205389136853,2.0452032503874404,0.0019593001267386844,0.9180085166640903,0.05524286566840278,0.1560281038284302,0.4560281038284302,2,3222,0.5683469772338867,0.4486188292503357,0.011954622343182564,0,0.001,4.430401086807251,0.09024514257907867,0.08188849687576294,0.15580587089061737,0.5683469772338867,0.0825839564204216,0.1362527459859848,0.17459779977798462,0.08202806860208511,0.4064463675022125,0.34906819462776184,0.49919643998146057,0.06338410079479218,0.35278549790382385,0.3193591237068176,0.16148771345615387,0.38432976603507996,0.32613682746887207,0.29941925406455994,0.43659505248069763,0.05365164950489998,0.30169570446014404,0.3439265191555023,0.14634127914905548,0.3123503625392914,0.19093655049800873,0.18606583774089813,0.319973886013031,0.06242379918694496,0.19968721270561218,0.23761585354804993,0.23724578320980072,0.203159362077713
20,0.09013093522061473,0.06913588843915773,2.007793296938357,0.0005153789901194851,0.9119612704152646,0.049843946668836805,0.16970027685165406,0.46970027685165405,2,3222,0.6100735664367676,0.5223707556724548,0.014333616010844707,0,0.001,4.371067523956299,0.08769712597131729,0.07467862963676453,0.159323588013649,0.6100735664367676,0.07721832394599915,0.14305739104747772,0.17541523277759552,0.07854095101356506,0.3872663676738739,0.3145889639854431,0.4993254542350769,0.05445267632603645,0.30822238326072693,0.32038015127182007,0.1279367208480835,0.34880530834198,0.30780526995658875,0.2730197012424469,0.44137150049209595,0.0470917709171772,0.26486271619796753,0.35917845368385315,0.12135713547468185,0.285307377576828,0.19314336776733398,0.17303918302059174,0.3280305862426758,0.05803598091006279,0.17291788756847382,0.24620942771434784,0.23066343367099762,0.18756398558616638
21,0.08587843309278073,0.06527773566220117,1.9692990728046582,0.0006210018916096052,0.9014965192131374,0.050005740695529516,0.1615391492843628,0.4615391492843628,2,3222,0.5961421132087708,0.4402777850627899,0.010745237581431866,0,0.001,4.312922477722168,0.08684522658586502,0.08031228929758072,0.1542675495147705,0.5961421132087708,0.07623860985040665,0.13174201548099518,0.17283105850219727,0.08354625850915909,0.3581876754760742,0.3307708501815796,0.5009633898735046,0.06460408866405487,0.3171631097793579,0.292531818151474,0.14510738849639893,0.3764527142047882,0.29127949476242065,0.2754705250263214,0.43263718485832214,0.05505196750164032,0.27752193808555603,0.32955843210220337,0.13350890576839447,0.3014760911464691,0.18956786394119263,0.18032023310661316,0.3164138197898865,0.060395143926143646,0.18573859333992004,0.22851121425628662,0.23507621884346008,0.19720235466957092
22,0.08713047530340112,0.06685862139515254,1.9372001057085784,0.0007365377829916289,0.8924884044605753,0.049357737223307295,0.15953071117401124,0.45953071117401123,2,3222,0.6018242835998535,0.49455714225769043,0.010092337615787983,0,0.001,4.334465503692627,0.08743558824062347,0.07718180119991302,0.16032680869102478,0.6018242835998535,0.07535043358802795,0.14615054428577423,0.1770002692937851,0.08108445256948471,0.3926982581615448,0.3332410454750061,0.4810834527015686,0.05591914802789688,0.30779141187667847,0.2952461540699005,0.12790173292160034,0.35804837942123413,0.30455824732780457,0.27782154083251953,0.42652809619903564,0.04628530889749527,0.2723113000392914,0.3407551348209381,0.12052436172962189,0.2823740541934967,0.19235537946224213,0.17755663394927979,0.3286871314048767,0.056741468608379364,0.17742837965488434,0.23937559127807617,0.22370466589927673,0.18648938834667206
23,0.08512501321409059,0.06513821641388147,1.9093383602474048,0.0002460705075898896,0.8909544478292051,0.04739606956199363,0.18269248008728028,0.4826924800872803,2,3222,0.6362178325653076,0.5510276556015015,0.010381662286818027,0,0.001,4.37055516242981,0.09047861397266388,0.0839308351278305,0.16105562448501587,0.6362178325653076,0.0746069997549057,0.14837440848350525,0.18355770409107208,0.08145985007286072,0.42016634345054626,0.35923856496810913,0.5120442509651184,0.047685787081718445,0.3103429973125458,0.3315882682800293,0.11625269055366516,0.3193599581718445,0.3221748173236847,0.29265397787094116,0.4470274746417999,0.042101774364709854,0.2621595859527588,0.35971298813819885,0.10944288223981857,0.2576056718826294,0.20206132531166077,0.18617135286331177,0.3354804515838623,0.05409330129623413,0.18771493434906006,0.2516968250274658,0.23175880312919617,0.1692044585943222
24,0.0805764042812845,0.06087516831315082,1.881576392961585,0.0003515957669942113,0.8819557506105175,0.04799025358977141,0.1686027467250824,0.4686027467250824,2,3222,0.6082842946052551,0.5123668313026428,0.01129528321325779,0,0.001,4.444179534912109,0.0900765135884285,0.08141759783029556,0.16036908328533173,0.6082842946052551,0.07960668206214905,0.1437608152627945,0.17539377510547638,0.08396640419960022,0.3880021274089813,0.3625488579273224,0.500792384147644,0.061876676976680756,0.33030977845191956,0.31694871187210083,0.14237163960933685,0.36091870069503784,0.31269556283950806,0.3025471866130829,0.43538039922714233,0.05127045512199402,0.2869332432746887,0.35043472051620483,0.12647728621959686,0.2895263135433197,0.1948224902153015,0.1896153837442398,0.3299538195133209,0.05470873415470123,0.1870971918106079,0.24683526158332825,0.21502918004989624,0.19237765669822693
25,0.07582429245762203,0.05634376244700473,1.859405289525571,0.0003605992292843597,0.8828721797984579,0.041892414799443,0.18529529571533204,0.48529529571533203,2,3222,0.6628042459487915,0.5575865507125854,0.011525439098477364,0,0.001,4.3239099979400635,0.08719979226589203,0.07660365104675293,0.16220632195472717,0.6628042459487915,0.08257463574409485,0.15005803108215332,0.18036715686321259,0.08379757404327393,0.41617536544799805,0.3251185119152069,0.5067415237426758,0.055677805095911026,0.31668147444725037,0.33727601170539856,0.1346450299024582,0.35269680619239807,0.3260127007961273,0.27438294887542725,0.4405093193054199,0.048340581357479095,0.2811832129955292,0.36970973014831543,0.12454691529273987,0.286477267742157,0.1992468237876892,0.18254750967025757,0.3311261534690857,0.0542605035007,0.1871531903743744,0.2530582547187805,0.2153848260641098,0.19083839654922485
26,0.07239960036847902,0.053240865145040596,1.8284102522808572,0.00025960284540854883,0.8720365995946138,0.0418432696307147,0.19208864569664003,0.49208864569664,2,3222,0.6483108401298523,0.5887128114700317,0.012354251928627491,0,0.001,4.274874925613403,0.08966875076293945,0.08503729850053787,0.1619066298007965,0.6483108401298523,0.08703181147575378,0.15270376205444336,0.1864515244960785,0.08433547616004944,0.4200142025947571,0.3781842291355133,0.5257085561752319,0.046570952981710434,0.31941917538642883,0.3351391553878784,0.11792057752609253,0.34665507078170776,0.3250141739845276,0.29949280619621277,0.45641204714775085,0.041437484323978424,0.2649356722831726,0.3692795932292938,0.11097297072410583,0.2898831069469452,0.20111870765686035,0.19514600932598114,0.33792319893836975,0.04863865301012993,0.18941055238246918,0.2548060417175293,0.22522011399269104,0.1902858167886734
27,0.07180685679549756,0.05292804296249929,1.8011508765427962,0.00030639212681031177,0.8642416570497595,0.044730851350007234,0.19198928475379945,0.49198928475379944,2,3222,0.6411572098731995,0.612305760383606,0.016314266249537468,0,0.001,4.281492233276367,0.08949121087789536,0.08575240522623062,0.16093792021274567,0.6411572098731995,0.08476096391677856,0.15354126691818237,0.1939324289560318,0.07765937596559525,0.4132770001888275,0.361184298992157,0.5275355577468872,0.039807867258787155,0.31398603320121765,0.3510492742061615,0.10229016840457916,0.29627931118011475,0.3255617916584015,0.2809143364429474,0.4597625434398651,0.035668425261974335,0.2562929689884186,0.3813117742538452,0.10179437696933746,0.24478188157081604,0.19824330508708954,0.18768364191055298,0.3395017385482788,0.04469699412584305,0.1830018162727356,0.25508981943130493,0.2160857617855072,0.1661047339439392
28,0.07953243573074756,0.060788829365502235,1.786050444063933,0.0006467059473557722,0.8766356266063192,0.045866695827907984,0.16995928883552552,0.4699592888355255,2,3222,0.6590988636016846,0.5288602113723755,0.0170623566955328,0,0.001,4.361881256103516,0.08528236299753189,0.08164485543966293,0.16148410737514496,0.6590988636016846,0.08320373296737671,0.14582332968711853,0.17700615525245667,0.08400405943393707,0.4103814959526062,0.38297945261001587,0.47219908237457275,0.06151082366704941,0.33867084980010986,0.30803558230400085,0.15416042506694794,0.3683469593524933,0.31731361150741577,0.3010023534297943,0.4213182330131531,0.05207996815443039,0.29214242100715637,0.34016889333724976,0.13819476962089539,0.29857027530670166,0.2034154087305069,0.20530016720294952,0.3272210359573364,0.05896340683102608,0.1912143975496292,0.24457672238349915,0.2074042558670044,0.19732333719730377
29,0.07437426953212074,0.055741579798252686,1.7738024048183276,0.0004106538291797852,0.8905594141586967,0.04142179701063368,0.17688204050064088,0.47688204050064087,2,3222,0.6579254269599915,0.5325005650520325,0.012585250660777092,0,0.001,4.3123228549957275,0.08311709761619568,0.07735404372215271,0.16500224173069,0.6579254269599915,0.08361470699310303,0.14799217879772186,0.1817769557237625,0.08241833001375198,0.3859174847602844,0.3370872735977173,0.48162901401519775,0.04481127858161926,0.3333078622817993,0.3001565933227539,0.1340111643075943,0.3462543785572052,0.3011743724346161,0.28562432527542114,0.43529778718948364,0.03988682106137276,0.2757331430912018,0.34351402521133423,0.12337522953748703,0.29272109270095825,0.19509486854076385,0.18339543044567108,0.33267590403556824,0.048744287341833115,0.1909172385931015,0.24158741533756256,0.20999640226364136,0.18893638253211975
30,0.06793905065759369,0.049577455157819,1.749049590981525,0.000301283103434126,0.8680873357731363,0.0385613030327691,0.18295509815216066,0.48295509815216064,2,3222,0.6665973663330078,0.5343219041824341,0.014076029881834984,0,0.001,4.385989665985107,0.08690813183784485,0.0822366401553154,0.16589592397212982,0.6665973663330078,0.08617936819791794,0.1501132994890213,0.18472228944301605,0.08360350131988525,0.42486727237701416,0.3691650629043579,0.49174878001213074,0.04384632036089897,0.3629572093486786,0.30863094329833984,0.1423567533493042,0.34412461519241333,0.31900525093078613,0.29686903953552246,0.4383378028869629,0.03925853222608566,0.30193132162094116,0.34515154361724854,0.12819023430347443,0.28253182768821716,0.2066255807876587,0.19941937923431396,0.33513638377189636,0.04771272838115692,0.1929042786359787,0.24260427057743073,0.21837656199932098,0.19011159241199493
31,0.06672977656126022,0.048621904752824616,1.7243775803109873,0.00023303931748555243,0.8617659781290137,0.03801720287181713,0.18430168628692628,0.48430168628692627,2,3222,0.6628775596618652,0.595458984375,0.011304784566164017,0,0.001,4.384778022766113,0.08433539420366287,0.07688135653734207,0.1667979210615158,0.6628775596618652,0.08294964581727982,0.1532599776983261,0.18711930513381958,0.08331537991762161,0.4269101321697235,0.3362567722797394,0.49493545293807983,0.0519881434738636,0.3229564428329468,0.3365035653114319,0.12516959011554718,0.3563981056213379,0.32014504075050354,0.2772316634654999,0.44051188230514526,0.04650194197893143,0.2665294408798218,0.37263718247413635,0.11865033209323883,0.2940511405467987,0.20992238819599152,0.1840147227048874,0.33888179063796997,0.052950821816921234,0.18770311772823334,0.26362845301628113,0.2138843685388565,0.19130662083625793
32,0.07114624086281528,0.053217492025831474,1.704868311467378,0.0005537926500318977,0.8745277368504069,0.039923937762225116,0.17455793619155885,0.47455793619155884,2,3222,0.6477248668670654,0.5948802828788757,0.016229409724473953,0,0.001,4.403803825378418,0.08951468765735626,0.08536124229431152,0.1688232570886612,0.6477248668670654,0.08543304353952408,0.15076972544193268,0.18781466782093048,0.08461181819438934,0.45467409491539,0.3865974545478821,0.4743645489215851,0.05239333212375641,0.33935949206352234,0.34206387400627136,0.12863455712795258,0.3579663038253784,0.3352836072444916,0.29779908061027527,0.43530839681625366,0.04578149691224098,0.28715890645980835,0.3685433268547058,0.11673115938901901,0.28807616233825684,0.21372978389263153,0.20022261142730713,0.340833842754364,0.050398070365190506,0.18376274406909943,0.2525153160095215,0.22073915600776672,0.19088055193424225
