epoch,train_total,train_recon,train_mixing,train_zero_recon,train_z_l2,val_recon,val_separation,sep_base,n_dup,tops,clean_max_corr,max_pair_corr,min_energy_ratio,n_dead,lr,sec,corr_e0_x_clean,corr_e1_x_clean,corr_e2_x_clean,corr_e3_x_clean,corr_e4_x_clean,corr_e5_x_clean,corr_e6_x_clean,corr_e7_x_clean,corr_e0_bw,corr_e1_bw,corr_e2_bw,corr_e3_bw,corr_e4_bw,corr_e5_bw,corr_e6_bw,corr_e7_bw,corr_e0_ma,corr_e1_ma,corr_e2_ma,corr_e3_ma,corr_e4_ma,corr_e5_ma,corr_e6_ma,corr_e7_ma,corr_e0_em,corr_e1_em,corr_e2_em,corr_e3_em,corr_e4_em,corr_e5_em,corr_e6_em,corr_e7_em
11,0.15927473228910696,0.13141683974991675,2.6179247628087583,0.002052725115588502,0.16581195852030878,0.09182043117947049,0.3000690698623657,0.4500690698623657,1,225,0.23562438786029816,0.5494993329048157,0.025797422975301743,0,0.001,4.283523797988892,0.08806897699832916,0.09734461456537247,0.12556007504463196,0.23562438786029816,0.08716564625501633,0.106776662170887,0.08687260746955872,0.09030802547931671,0.41554275155067444,0.3746468126773834,0.5969962477684021,0.1395874172449112,0.3623995780944824,0.15485066175460815,0.43484896421432495,0.33368852734565735,0.3797883093357086,0.3400254547595978,0.4743935465812683,0.1268867403268814,0.3082199692726135,0.1767004430294037,0.33701691031455994,0.3096592426300049,0.20934471487998962,0.18951523303985596,0.27234557271003723,0.2505473494529724,0.18940751254558563,0.27881738543510437,0.21264198422431946,0.18762867152690887
12,0.14729224145412445,0.12001832315455312,2.551173614419025,0.00148584584657447,0.17473230737706888,0.08670345730251736,0.3126270234584808,0.46262702345848083,1,225,0.2675153911113739,0.5578398108482361,0.0007847828092053533,3,0.001,4.2798309326171875,0.08586955070495605,0.09216606616973877,0.12679049372673035,0.2675153911113739,0.07463566213846207,0.11437413841485977,0.08618693798780441,0.09783861041069031,0.3818410038948059,0.35938113927841187,0.6048089861869812,0.1282196193933487,0.3099306523799896,0.1388232558965683,0.44362565875053406,0.36788231134414673,0.36371907591819763,0.33451712131500244,0.4824780225753784,0.11399900913238525,0.2525114417076111,0.17157723009586334,0.348623663187027,0.35050836205482483,0.19918018579483032,0.18953298032283783,0.274325430393219,0.1949772983789444,0.17336146533489227,0.30059415102005005,0.2191554605960846,0.19918470084667206
13,0.1401765210473019,0.11362849078748537,2.486423627189968,0.0008159116867160344,0.16756342157073642,0.08248509611906829,0.3105481922626495,0.46054819226264954,1,225,0.3306554853916168,0.5235339403152466,0.005080732516944408,2,0.001,4.277056694030762,0.08983262628316879,0.10154788196086884,0.12533314526081085,0.3306554853916168,0.08238128572702408,0.11764950305223465,0.08336514234542847,0.0982750803232193,0.3987709581851959,0.3853505849838257,0.6018972396850586,0.09755349904298782,0.2948903441429138,0.13133776187896729,0.42234525084495544,0.3091714680194855,0.37866121530532837,0.3498568534851074,0.47439420223236084,0.09082024544477463,0.2695448100566864,0.15594705939292908,0.328238308429718,0.3196578025817871,0.2061147838830948,0.19212836027145386,0.2727836072444916,0.19394239783287048,0.17995567619800568,0.30535319447517395,0.21943563222885132,0.19235734641551971
14,0.13107601941927619,0.1051241943369741,2.4250461122264033,0.0011602096195059382,0.168976336069729,0.07655419695818866,0.3220816314220428,0.47208163142204285,1,225,0.362842857837677,0.521109938621521,0.00480562262237072,1,0.001,4.3511803150177,0.08575285226106644,0.09200139343738556,0.12707392871379852,0.362842857837677,0.07929050177335739,0.12666001915931702,0.0871715396642685,0.09212838113307953,0.3746885657310486,0.33038225769996643,0.6021876335144043,0.12362781167030334,0.3095983862876892,0.12275432795286179,0.40650367736816406,0.30811309814453125,0.363459974527359,0.3052019476890564,0.48936590552330017,0.11217128485441208,0.26353543996810913,0.15729960799217224,0.3351838290691376,0.3065466284751892,0.1993291825056076,0.1779492348432541,0.2746447026729584,0.19671399891376495,0.17669913172721863,0.3246912956237793,0.22451354563236237,0.18853139877319336
15,0.12549911309843478,0.10025200312552245,2.3624256175497305,0.00030329314018751535,0.16198235750198364,0.07350573165328414,0.3119915187358856,0.4619915187358856,1,225,0.42580458521842957,0.5650380849838257,0.0008264657226391137,4,0.001,4.342750310897827,0.09193259477615356,0.08658909797668457,0.12686628103256226,0.42580458521842957,0.08074044436216354,0.12663409113883972,0.08986479789018631,0.09272448718547821,0.418692409992218,0.32547324895858765,0.5962507724761963,0.1040726974606514,0.31131991744041443,0.1281294971704483,0.41148966550827026,0.2953157424926758,0.39664119482040405,0.3038499355316162,0.4835869073867798,0.1002119928598404,0.2580788731575012,0.15188424289226532,0.33107441663742065,0.3028194308280945,0.2115294188261032,0.17593714594841003,0.2713185250759125,0.14468196034431458,0.17942896485328674,0.3061368465423584,0.2236000895500183,0.18104542791843414
16,0.12152314186096191,0.09671708649915198,2.309200774068418,0.0016072714054683709,0.1697974716839583,0.06961638387044271,0.3111944258213043,0.4611944258213043,1,225,0.43436408042907715,0.525499701499939,0.0070390705950558186,1,0.001,4.3111371994018555,0.09083367139101028,0.08821335434913635,0.12758669257164001,0.43436408042907715,0.07451122999191284,0.12946052849292755,0.08810636401176453,0.10762696713209152,0.38016316294670105,0.360794335603714,0.6029323935508728,0.10253185033798218,0.25178536772727966,0.14072173833847046,0.42470571398735046,0.3327783942222595,0.36864277720451355,0.3307226002216339,0.48725080490112305,0.09674981981515884,0.2140965312719345,0.1503245085477829,0.3420846462249756,0.32337984442710876,0.20001406967639923,0.182770237326622,0.27367621660232544,0.1498829871416092,0.15413017570972443,0.29339998960494995,0.21861618757247925,0.19812923669815063
17,0.11644461977740993,0.09210237148015396,2.2625985663870107,0.0019147776060297315,0.16971156260241632,0.0662332175925926,0.31477720141410825,0.4647772014141083,1,225,0.4540698230266571,0.5340441465377808,0.0008799060597084463,4,0.001,4.393308877944946,0.0899738073348999,0.08993426710367203,0.125921830534935,0.4540698230266571,0.07422853261232376,0.13149896264076233,0.08683747798204422,0.09965143352746964,0.3784371316432953,0.3536807596683502,0.6100507378578186,0.12939180433750153,0.2841009795665741,0.1577983945608139,0.41760149598121643,0.33567115664482117,0.36139509081840515,0.31413131952285767,0.48380565643310547,0.11532489210367203,0.2356247901916504,0.1624683439731598,0.33492085337638855,0.3298679292201996,0.19684235751628876,0.18098759651184082,0.2760424017906189,0.12558870017528534,0.15951915085315704,0.30047523975372314,0.21583762764930725,0.1972230225801468
18,0.1172881142600723,0.09334467383830444,2.2202087070630943,0.0023808359088118027,0.17175455067468726,0.06980092479564526,0.30826947689056394,0.45826947689056396,1,225,0.46683448553085327,0.5240410566329956,0.007510526571422815,1,0.001,4.350401163101196,0.08539967238903046,0.09315872192382812,0.12579821050167084,0.46683448553085327,0.0770624577999115,0.12904973328113556,0.08878292143344879,0.09649597853422165,0.37500691413879395,0.36942172050476074,0.5977444052696228,0.10736481845378876,0.2867441773414612,0.13742007315158844,0.42456886172294617,0.3112538754940033,0.3573903441429138,0.3279598355293274,0.47184714674949646,0.09544170647859573,0.24968402087688446,0.14301273226737976,0.3330548405647278,0.3061167001724243,0.1989227533340454,0.18338322639465332,0.2734341025352478,0.10778819024562836,0.16434451937675476,0.305216908454895,0.22094972431659698,0.19250699877738953
19,0.11523229434438374,0.09156164688908536,2.18729045080102,0.0017855714262544136,0.17798870218836743,0.0729189102737992,0.31867355704307554,0.46867355704307556,1,225,0.448824405670166,0.5255789756774902,0.0020070411264896393,4,0.001,4.271668195724487,0.0903279110789299,0.08528494834899902,0.12750568985939026,0.448824405670166,0.07265693694353104,0.13554875552654266,0.08866938948631287,0.1042320504784584,0.3918067514896393,0.33386290073394775,0.6066526770591736,0.09255022555589676,0.2790043354034424,0.13076992332935333,0.37045493721961975,0.2817060947418213,0.374431312084198,0.3023494780063629,0.48791059851646423,0.08380214124917984,0.2478179782629013,0.14164043962955475,0.30834904313087463,0.28331780433654785,0.20125111937522888,0.170943945646286,0.2758079469203949,0.11367989331483841,0.16980642080307007,0.31145745515823364,0.21703287959098816,0.18170858919620514
20,0.10772666302712067,0.08452638465425243,2.1488427597543467,0.0005588394744098996,0.1706263552541318,0.05891358100043403,0.31737384796142576,0.4673738479614258,1,225,0.5242040157318115,0.5126895904541016,0.0003091687394771725,4,0.001,4.29653787612915,0.09175094962120056,0.08946426957845688,0.12780076265335083,0.5242040157318115,0.07068932056427002,0.13783006370067596,0.08735854178667068,0.10543721169233322,0.3874959647655487,0.3416525721549988,0.6027666330337524,0.0825166180729866,0.2644806504249573,0.12595053017139435,0.3689288794994354,0.2671077847480774,0.36763498187065125,0.31475329399108887,0.48595130443573,0.07389306277036667,0.2111639678478241,0.13497962057590485,0.29539036750793457,0.26136860251426697,0.20372644066810608,0.17969731986522675,0.2754420340061188,0.10441213846206665,0.16655609011650085,0.3134036064147949,0.2271699458360672,0.18543638288974762
21,0.10346322992573613,0.08068469976601393,2.1087315186210303,0.000792006673810133,0.16832956866077756,0.06288113290292245,0.32109773755073545,0.4710977375507355,1,225,0.5497466921806335,0.5134685635566711,0.002899999963119626,1,0.001,4.314828157424927,0.0872030034661293,0.08932840079069138,0.1276453286409378,0.5497466921806335,0.07585088163614273,0.13584937155246735,0.08658833801746368,0.09919965267181396,0.3848448097705841,0.3652952015399933,0.6087154150009155,0.07168671488761902,0.24418434500694275,0.11922496557235718,0.3958793580532074,0.2763518691062927,0.35431796312332153,0.32530227303504944,0.48763415217399597,0.06436479091644287,0.21662592887878418,0.12401558458805084,0.3135225474834442,0.25944578647613525,0.20419742166996002,0.18115052580833435,0.27558204531669617,0.09082452207803726,0.1438925564289093,0.3169436454772949,0.22702988982200623,0.18966305255889893
22,0.09622086940900139,0.07381906198418658,2.0713268259297246,0.0005558468376124358,0.16829812461915222,0.054502383761935766,0.3245620787143707,0.4745620787143707,1,225,0.5818395614624023,0.5399401783943176,0.00028025012579746544,4,0.001,4.34101676940918,0.0902940034866333,0.08639560639858246,0.12851442396640778,0.5818395614624023,0.07154519110918045,0.14092867076396942,0.08877801895141602,0.10356193035840988,0.34983205795288086,0.30341836810112,0.6062695384025574,0.0648316815495491,0.24135491251945496,0.11429756879806519,0.35980892181396484,0.21081292629241943,0.33303341269493103,0.28690478205680847,0.4919110834598541,0.056821309030056,0.20030896365642548,0.11863506585359573,0.29640862345695496,0.2077069729566574,0.1955612301826477,0.1628025621175766,0.27633392810821533,0.07902559638023376,0.14166298508644104,0.32550564408302307,0.2346440702676773,0.1646203100681305
23,0.09391025065079979,0.07197674169488576,2.031597427699877,0.00023652455274714157,0.16151700978693756,0.056880079481336804,0.32379007935523985,0.47379007935523987,1,225,0.6034947633743286,0.5288654565811157,0.00034918743767775595,3,0.001,4.287181615829468,0.09527983516454697,0.0869702622294426,0.13034771382808685,0.6034947633743286,0.07884204387664795,0.14290381968021393,0.09131937474012375,0.11560998857021332,0.3929014801979065,0.3273555040359497,0.6009072065353394,0.041790254414081573,0.2357385754585266,0.11006814986467361,0.3849499821662903,0.26541221141815186,0.36312806606292725,0.305022269487381,0.49509182572364807,0.03871086239814758,0.1962129920721054,0.11103834956884384,0.3075886368751526,0.2414606213569641,0.21518445014953613,0.17515702545642853,0.2765401005744934,0.0620928555727005,0.14993995428085327,0.32537123560905457,0.2447337806224823,0.18799065053462982
24,0.09413455232329991,0.07250301523701004,1.9990653784378716,0.0003741674448500144,0.16371410113313925,0.05243197970920139,0.3239440381526947,0.4739440381526947,1,225,0.6056696772575378,0.46713659167289734,0.001406051218509674,4,0.001,4.369639158248901,0.09013938158750534,0.0843835175037384,0.13019974529743195,0.6056696772575378,0.07374566793441772,0.145634263753891,0.09091290831565857,0.12032020092010498,0.31214848160743713,0.28330886363983154,0.5967610478401184,0.07187501341104507,0.2481970191001892,0.1110326498746872,0.36512166261672974,0.2066454440355301,0.3149709403514862,0.2667280435562134,0.4921749234199524,0.05846061185002327,0.20090338587760925,0.11423324793577194,0.29760056734085083,0.19780433177947998,0.20164962112903595,0.15649595856666565,0.2767798900604248,0.06763461977243423,0.15492017567157745,0.3328961133956909,0.24247345328330994,0.16998809576034546
25,0.09414463846579842,0.0727268940080767,1.974510291348333,0.0008068705330673686,0.16645726043245065,0.05665446302625868,0.3222338020801544,0.4722338020801544,1,225,0.6104661226272583,0.4555642008781433,0.0023112394846975803,3,0.001,4.352224826812744,0.08872785419225693,0.08710823208093643,0.13003575801849365,0.6104661226272583,0.07176931947469711,0.14102603495121002,0.08644601702690125,0.11440381407737732,0.36111342906951904,0.3098597526550293,0.5981848239898682,0.060350898653268814,0.17780736088752747,0.12395493686199188,0.34638723731040955,0.21661172807216644,0.33107927441596985,0.28285184502601624,0.4848092198371887,0.049435097724199295,0.15117375552654266,0.11918133497238159,0.2686123847961426,0.19879013299942017,0.2105553299188614,0.17290371656417847,0.27743545174598694,0.06126018986105919,0.12388323992490768,0.33370742201805115,0.23074369132518768,0.15811468660831451
26,0.09218202758094539,0.07096927402460057,1.9502973660178806,0.000423239604456087,0.17055470140083975,0.04845783374927662,0.32861012816429136,0.4786101281642914,1,225,0.5903272032737732,0.4839971661567688,0.0004919841885566711,4,0.001,4.313288450241089,0.09099706262350082,0.0818101242184639,0.13016639649868011,0.5903272032737732,0.07631640881299973,0.14649666845798492,0.0902218371629715,0.10501142591238022,0.36973151564598083,0.3064540922641754,0.6021044850349426,0.05802807956933975,0.2161923199892044,0.11074399948120117,0.37780624628067017,0.22685706615447998,0.3401804566383362,0.268177330493927,0.49103546142578125,0.046619754284620285,0.19198332726955414,0.11213776469230652,0.2988111674785614,0.20984241366386414,0.21613803505897522,0.1701795607805252,0.2787403166294098,0.057952795177698135,0.13865795731544495,0.3426904082298279,0.24364081025123596,0.16267628967761993
27,0.09130556168763534,0.0703855330205482,1.9245902921842493,0.0009369915132992901,0.16647570288699606,0.05114555528428819,0.32695103287696836,0.4769510328769684,1,225,0.5800459384918213,0.4973624646663666,0.0013804063200950623,2,0.001,4.288880825042725,0.0920666977763176,0.08822201192378998,0.13032789528369904,0.5800459384918213,0.07918886095285416,0.1433178335428238,0.08830166608095169,0.11182113736867905,0.37513095140457153,0.36063361167907715,0.6037862300872803,0.08703510463237762,0.2613457441329956,0.12043046206235886,0.38327696919441223,0.2823689579963684,0.3451695144176483,0.32981637120246887,0.49194714426994324,0.07210886478424072,0.20901194214820862,0.11864733695983887,0.29544875025749207,0.23823091387748718,0.2154095470905304,0.18779093027114868,0.27930644154548645,0.066981241106987,0.1597946435213089,0.3351197838783264,0.24229121208190918,0.1759784072637558
28,0.08403938652380653,0.06335943273228148,1.8998733188795007,0.0001961906410819527,0.16792591887971628,0.045935774626555265,0.3327180802822113,0.4827180802822113,1,225,0.6232450604438782,0.5171154737472534,0.001352621358819306,2,0.001,4.304509878158569,0.09333410114049911,0.08519038558006287,0.13068130612373352,0.6232450604438782,0.08438656479120255,0.14801310002803802,0.09237862378358841,0.10765784233808517,0.37379375100135803,0.33507800102233887,0.6002966165542603,0.04648778960108757,0.2598835825920105,0.10748456418514252,0.39783552289009094,0.237465038895607,0.34653788805007935,0.3049747943878174,0.49251219630241394,0.04051210731267929,0.22054347395896912,0.11416888982057571,0.3097027540206909,0.20203067362308502,0.22344833612442017,0.18357163667678833,0.2786886394023895,0.04848805069923401,0.1636407971382141,0.35534539818763733,0.2458285540342331,0.15747030079364777
29,0.08341737221116605,0.06304676749784013,1.872703915056975,0.00021304105504658884,0.16414361155551413,0.05914494945384838,0.3305549383163452,0.4805549383163452,1,225,0.6012616157531738,0.47815531492233276,0.00204715714789927,3,0.001,4.289772987365723,0.09485744684934616,0.08335985243320465,0.13193944096565247,0.6012616157531738,0.08181891590356827,0.1551341712474823,0.09272109717130661,0.10453672707080841,0.35678935050964355,0.30487576127052307,0.5996161103248596,0.054027557373046875,0.20959004759788513,0.10672149062156677,0.34833449125289917,0.22289018332958221,0.34057462215423584,0.27977997064590454,0.49210551381111145,0.04641733318567276,0.17992691695690155,0.11079447716474533,0.276839017868042,0.19320067763328552,0.21737149357795715,0.1642080396413803,0.2801137864589691,0.05559118837118149,0.14822286367416382,0.3499431908130646,0.2483665943145752,0.1508924663066864
30,0.07880989656500194,0.05866817109610723,1.8500910323599111,0.0008008633246746562,0.16328051686286926,0.046507057472511576,0.3261002957820892,0.47610029578208923,1,225,0.6103935241699219,0.4862559735774994,0.0015019286656752229,3,0.001,4.306051731109619,0.09870222955942154,0.08430862426757812,0.1317976415157318,0.6103935241699219,0.0783243477344513,0.15115243196487427,0.09062211215496063,0.10716302692890167,0.35042625665664673,0.3023926019668579,0.5940842032432556,0.05605481564998627,0.15882398188114166,0.10467047989368439,0.36026692390441895,0.1539328396320343,0.33489713072776794,0.28925275802612305,0.49015340209007263,0.04685340076684952,0.1323980689048767,0.10944872349500656,0.28110575675964355,0.13502080738544464,0.21640391647815704,0.16783832013607025,0.2788713872432709,0.05261218547821045,0.14375393092632294,0.3440632224082947,0.2450689971446991,0.13344207406044006
31,0.07616606808227042,0.05629058668146963,1.825947025547857,0.0003720533631681262,0.1612290629874105,0.040670617562753184,0.33522588610649107,0.4852258861064911,1,225,0.6417436003684998,0.47118133306503296,0.004085216671228409,2,0.001,4.322563886642456,0.09623366594314575,0.08634458482265472,0.13185124099254608,0.6417436003684998,0.08676652610301971,0.15594418346881866,0.094209223985672,0.10149776190519333,0.3500284254550934,0.3447876572608948,0.5970810055732727,0.052540019154548645,0.17368744313716888,0.1066172868013382,0.3336555063724518,0.21854478120803833,0.32970649003982544,0.3065170347690582,0.4969276487827301,0.043664224445819855,0.15202879905700684,0.10871998965740204,0.27062857151031494,0.18586696684360504,0.21231088042259216,0.18637052178382874,0.281660258769989,0.05131461098790169,0.15933166444301605,0.3616689145565033,0.250817209482193,0.15307308733463287
32,0.07510051941094191,0.0554617034352344,1.801909985749618,0.00032482085763426176,0.16164684360441955,0.04267508895308883,0.3262616455554962,0.4762616455554962,1,225,0.629814088344574,0.4664648473262787,0.012454729527235031,0,0.001,4.396041393280029,0.0949493944644928,0.08265214413404465,0.1304623782634735,0.629814088344574,0.08667300641536713,0.1573086827993393,0.0916169285774231,0.09739678353071213,0.3658178746700287,0.3441225290298462,0.5824949145317078,0.04499892517924309,0.17491573095321655,0.1075962632894516,0.32240813970565796,0.19442592561244965,0.3359968960285187,0.29850277304649353,0.4876950681209564,0.03795589506626129,0.15487390756607056,0.1113935112953186,0.25077512860298157,0.1624988317489624,0.22001172602176666,0.1880371868610382,0.27739182114601135,0.0463004969060421,0.1527664065361023,0.35859498381614685,0.24981467425823212,0.1445629596710205
