epoch,train_total,train_recon,train_sup,train_sup_wave,train_sup_diff,train_sup_diff2,train_sup_freq,train_sup_e1,train_sup_e2,train_sup_e3,train_sup_e4,val_recon,val_sup,val_sup_e1,val_sup_e2,val_sup_e3,val_sup_e4,S,argmax_k,lr,sec,rho_e0,rho_e1,rho_e2,rho_e3
1,0.5405072877588479,0.08513161118911661,0.45537567333034845,0.12364944669863452,0.006634524081955137,0.012093381966342744,0.09040189113305963,0.6343581048042878,0.33735535795921867,0.4565191476241402,0.39327003482891165,0.013213793041087963,0.04711389521757761,0.08534334977467854,0.02543428579966227,0.050902101993560794,0.026775843302408855,0.0517820343375206,1.0,0.001,7.817153692245483,0.048854172229766846,0.0517820343375206,0.04573202133178711,0.04531433805823326
2,0.10999804735183716,0.009500863779660152,0.10049718359242314,0.05655103986677916,0.0008789228589233497,0.0008217889876307353,0.0426265064464963,0.14277546042981354,0.05550113692879677,0.13721673482138178,0.06649539976016335,0.0020334905836317274,0.03966222266356151,0.06592638015747071,0.022272855440775553,0.04725370248158773,0.023195952574412027,0.055208273231983185,0.0,0.001,7.364924430847168,0.055208273231983185,0.0514712780714035,0.04756726697087288,0.04810658469796181
3,0.08925864424394525,0.004382644618011039,0.0848760002333185,0.04928055729555047,0.0007119088853790385,0.0007115288475609344,0.03477742757810199,0.12429937687904938,0.04773202117370522,0.1071959652978441,0.06027664049811985,0.0016177399811921297,0.035195785562197365,0.05851268927256266,0.020318742593129477,0.040434743563334145,0.021516966819763183,,,0.001,7.312008380889893,,,,
4,0.08160125334625659,0.003772135095103927,0.07782911865607552,0.046058222813450775,0.0006354179046035785,0.0006568398346881504,0.031482663734451584,0.11175553954165915,0.045191384851932526,0.09560638439396153,0.05876316356918086,0.002982636826126664,0.03304884682099025,0.05324956655502319,0.020196465651194255,0.03634158372879028,0.022407771348953248,0.057185593992471695,3.0,0.001,7.383906602859497,0.05545811727643013,0.04978259280323982,0.049849554896354675,0.057185593992471695
5,0.07593279720648476,0.003154016393439277,0.07277878017529198,0.04273491255615069,0.0006008773495483657,0.0006382811596900549,0.02789374667665233,0.10404336387696474,0.042800030468598656,0.08721661697263303,0.05705510776328004,0.003400435949254919,0.031176573435465493,0.051898609002431234,0.019281317392985026,0.032725954055786134,0.020800413290659587,,,0.001,7.321687936782837,,,,
6,0.07256767250921416,0.003409567268808251,0.06915810477474461,0.04057511217568232,0.0005716598471221716,0.0006213567786566589,0.026102610823252926,0.09742408148620439,0.04152860524861709,0.08155044492172159,0.0561292859847131,0.001555060605649595,0.028205609718958538,0.04468084494272868,0.018282880783081056,0.029928094546000164,0.01993061860402425,0.07450918853282928,3.0,0.001,7.381713628768921,0.05818941444158554,0.054031506180763245,0.04369453713297844,0.07450918853282928
7,0.06903980251239694,0.0026735843958981013,0.06636621803045273,0.038819430153007095,0.0005509357661535234,0.0006080558523535728,0.024646934769723728,0.0916457228038622,0.04112143182884092,0.07792862375145373,0.0547690953573455,0.010057552535445602,0.030494494040807087,0.051924889087677,0.018655824661254882,0.030476609865824383,0.020920652548472085,,,0.001,7.315312385559082,,,,
8,0.0674009452695432,0.003372886076407588,0.06402805901092032,0.03727101243060568,0.0005351409389455196,0.0005966333454758253,0.02337899407290894,0.08756399089875429,0.04040646374873493,0.0759264460724333,0.05221533354209817,0.0034826019287109377,0.027553551594416303,0.04192456483840942,0.019472983678181965,0.029069434801737466,0.019747223059336346,0.05729665979743004,1.0,0.001,7.3715174198150635,0.05217983201146126,0.05729665979743004,0.04811934754252434,0.051018569618463516
9,0.06570566008272379,0.003258626968802317,0.0624470331746599,0.03639053132223046,0.0005211300297599772,0.0005856485500850755,0.022813709533732872,0.08458907286758008,0.04042713360294052,0.07423593913731368,0.05053598611899044,0.0007747989513255932,0.025102463960647584,0.03918410936991374,0.017485037644704184,0.026798824469248455,0.016941884358723958,,,0.001,7.316809892654419,,,,
10,0.062351178377866745,0.0022053308481269555,0.06014584701346314,0.03458733872874924,0.000511170149801056,0.0005800943523038017,0.021408117902667625,0.08036201252885487,0.0394766457054926,0.0726248813064202,0.04811984754127005,0.000525552170364945,0.02515239695707957,0.038076977729797366,0.018033546209335328,0.02706353187561035,0.017435532013575235,0.05557232350111008,1.0,0.001,7.372795820236206,0.053639382123947144,0.05557232350111008,0.04743177816271782,0.04954909905791283
11,0.0632911758578342,0.0038461651015297875,0.05944501090308894,0.03451499407706053,0.0004986003382921057,0.0005686625992656564,0.021620937015699303,0.0793921040452045,0.03956318112171214,0.07120521301808565,0.04761954607523006,0.003060046669288918,0.025040045579274497,0.04035290082295736,0.017374491691589354,0.02596149762471517,0.016471292177836102,,,0.001,7.320825099945068,,,,
12,0.06078252779400867,0.0024133509925931044,0.05836917702918467,0.03397717966657618,0.0004878399422918649,0.0005599728041409475,0.02108419038679289,0.07744676490192828,0.03959151098261709,0.06959591433405876,0.04684251967979514,0.0005931092438874421,0.02349017043908437,0.03552855253219604,0.01695402224858602,0.025815993944803873,0.015662113030751545,0.05675860866904259,1.0,0.001,7.385643005371094,0.05662648752331734,0.05675860866904259,0.046093765646219254,0.04197888821363449
13,0.06017758130379345,0.0030388163412799654,0.05713876482585202,0.03305978821995466,0.0004815795122261119,0.0005561233872709715,0.02066497504711151,0.07547744233971057,0.038790878880283104,0.06877431143885074,0.04551242437699567,0.001509947317617911,0.023651045262813572,0.0342233419418335,0.01780352274576823,0.026155858834584555,0.016421457529067995,,,0.001,7.326087236404419,,,,
14,0.05774388510895812,0.0019401504718901022,0.055803733999314514,0.032052714701579964,0.00047502039081376534,0.0005492365655853697,0.019806207117179165,0.07333677002917165,0.038457862708879555,0.06706249033627303,0.04435781227505725,0.0017677597611038772,0.02313261369864146,0.03411521593729655,0.017546456654866538,0.025338815848032634,0.015529966354370118,0.0564592108130455,0.0,0.001,7.364302158355713,0.0564592108130455,0.05425586178898811,0.045472051948308945,0.04464375972747803
15,0.05735416742770568,0.002102720857415672,0.05525144643109778,0.03192512634331766,0.00046652638348345846,0.000540356406101795,0.019889507604681927,0.07224173617103825,0.038158401684916535,0.06667259643259256,0.04393304916827575,0.000819772536666305,0.02379719614982605,0.034603957335154215,0.01800498882929484,0.02663987080256144,0.015939967632293703,,,0.001,7.3177385330200195,,,,
16,0.057246209972578545,0.002228028530700375,0.05501818154817042,0.03195153290162916,0.00046133297070374954,0.0005353176346271421,0.01976280157332835,0.07197086545436279,0.03807095924149389,0.06649006951762282,0.043540831493294754,0.0032926116943359377,0.022297239204247792,0.03376376072565714,0.016747342745463054,0.024083900451660156,0.014593952894210815,0.05687987431883812,0.0,0.001,7.3904993534088135,0.05687987431883812,0.054159943014383316,0.048040952533483505,0.03893784061074257
17,0.058478689388088555,0.0032744630234842393,0.055204226270965905,0.03221820205773996,0.0004597204831003657,0.0005287424276542405,0.0204738090219705,0.07171764030404713,0.03851072457821473,0.06672380232940549,0.043864738358103714,0.0004983296005814164,0.021861156821250914,0.031682523091634114,0.017049736976623535,0.0241861097017924,0.014526257514953613,,,0.001,7.324655055999756,,,,
18,0.05732396585137948,0.0029661907288043394,0.054357775365528854,0.03176364213552164,0.00045188265958922386,0.0005236322429719503,0.01994057704249154,0.07081662409979364,0.03837816433414169,0.06501218093478162,0.04322413193142932,0.0075182350441261574,0.024540480275948844,0.03653696219126384,0.018932132323582967,0.025834121704101563,0.016858704884847007,0.05805576220154762,1.0,0.001,7.3632307052612305,0.05596533417701721,0.05805576220154762,0.04927302151918411,0.04288054257631302
19,0.058986759380153984,0.004088131500833222,0.05489862726434418,0.03249237370555815,0.00044812505897741926,0.0005197574336425928,0.02095533405309138,0.07187807138847269,0.03872907922967621,0.06534616875907649,0.04364118789849074,0.0019378006546585647,0.022338674565156303,0.033273294766743976,0.016758784453074136,0.024735932350158692,0.014586686690648398,,,0.001,7.326870441436768,,,,
20,0.05490841214423594,0.0022607439921399496,0.05264766822042673,0.030506567219677178,0.00044282200574146015,0.0005156303130839344,0.018921155077607735,0.06856107614610506,0.037486612553829735,0.06306888568012611,0.04147409761081571,0.0021448086773907696,0.021777377426624295,0.03201052188873291,0.016809075673421225,0.023996798197428386,0.014293113946914673,0.0583609975874424,1.0,0.001,7.368635654449463,0.056465234607458115,0.0583609975874424,0.052917178720235825,0.039544906467199326
21,0.05373895184501358,0.001899473867682821,0.051839478151953736,0.03006930932726549,0.00043540338494652963,0.0005075151060262452,0.018699905632630638,0.06709794975493265,0.03716253003348475,0.06225797566382781,0.04083945877526118,0.0004864413649947555,0.022367232938607533,0.030677671432495116,0.017410157918930053,0.025851130485534668,0.015529971917470296,,,0.001,7.3222901821136475,,,,
22,0.05578745933978454,0.0024435565801863763,0.05334390278743661,0.03160572238266468,0.0004347636232800458,0.0005050702615256381,0.019681688398122787,0.0702701207736264,0.038175535266814026,0.06316384268195732,0.041766111941441246,0.00038551785504376446,0.021889161467552185,0.031263782183329265,0.017669376532236734,0.023931281566619875,0.014692205588022868,0.06027441844344139,1.0,0.001,7.373406887054443,0.05841349810361862,0.06027441844344139,0.04932311549782753,0.040689073503017426
23,0.05414945324477942,0.0019445114379303286,0.05220494192579518,0.030673353973290195,0.0004306317752470141,0.0005009257862263399,0.018871412410036377,0.06729832680329033,0.03767864649062571,0.06243158650139104,0.04141120871771937,0.0032422468962492765,0.022926963170369467,0.036821934382120766,0.01670644203821818,0.024137325286865234,0.014042150974273682,,,0.001,7.322224855422974,,,,
24,0.0533463588875273,0.00204960537477113,0.05129675340393315,0.029880460432690124,0.0004283258648407038,0.0004954972942157284,0.018466300776471264,0.06582542751794276,0.03690106162558431,0.06194491247120111,0.04051561167706614,0.0006473054532651548,0.020678685108820594,0.029063172340393066,0.016857038338979086,0.023036375045776367,0.01375815471013387,0.060001179575920105,1.0,0.001,7.385524034500122,0.058711472898721695,0.060001179575920105,0.05193281173706055,0.03785998746752739
25,0.05380580671455549,0.0026323839303349023,0.05117342280952827,0.02990818363816842,0.0004253047860085802,0.0004927788041127117,0.018680815018065598,0.0663011383427226,0.03737374605691951,0.060856209500976234,0.04016259733749473,0.0008113262035228588,0.020905536015828452,0.029163347880045574,0.01633882999420166,0.024022510846455892,0.014097455342610678,,,0.001,7.319170951843262,,,,
26,0.05264467681231706,0.0019038686599663417,0.05074080792458161,0.02971230503981528,0.00042057006225070876,0.00048780549980659526,0.018454951193669567,0.06530409889376682,0.03666478103917578,0.06084443223865136,0.04014992211823878,0.0004457882351345486,0.020427195131778715,0.02904656489690145,0.017031983137130738,0.022259486118952433,0.013370746374130249,0.05945270508527756,1.0,0.001,7.369636297225952,0.05559177324175835,0.05945270508527756,0.05193861201405525,0.037048593163490295
27,0.05202825820964316,0.0020434104852661812,0.04998484739790792,0.02931796224868816,0.00041333769458224594,0.00048112002854316455,0.018135034600677696,0.06402378027205882,0.036852159334913544,0.05986870695715365,0.03919474327045938,0.002162393781873915,0.02152838557958603,0.031111267407735187,0.01667823632558187,0.024206332365671792,0.014117706219355266,,,0.001,7.318350076675415,,,,
28,0.051982488483190536,0.002354907790583599,0.04962758088241453,0.029095294682875923,0.0004106457142726235,0.0004778035521588248,0.01806295177210932,0.06401830555304237,0.03669189143439998,0.058824116283136864,0.038976008153480034,0.00121592692622432,0.02023264835278193,0.028712854385375977,0.016426477829615274,0.02254747788111369,0.013243783315022786,0.06106053665280342,1.0,0.001,7.370252847671509,0.059587884694337845,0.06106053665280342,0.048514168709516525,0.037358660250902176
29,0.05174592364093532,0.0023011960716837125,0.04944472808552825,0.028950516944346222,0.0004098842378564017,0.00047426489207124257,0.018285849658043488,0.06309220486361047,0.03660303273278734,0.05897046755189481,0.039113209137450096,0.001218149651421441,0.020399129390716555,0.02887462615966797,0.017181200981140135,0.02217564344406128,0.013365046977996826,,,0.001,7.326948165893555,,,,
30,0.05082707107067108,0.001816228702765606,0.04901084303855896,0.028707206978098206,0.0004060727280929037,0.00046909635294350267,0.017674703960833343,0.062289436388274895,0.03640143881025522,0.05855352787867836,0.038798970696718796,0.00033319839194968895,0.02027438769737879,0.027904473940531412,0.016705950101216633,0.022804803450902304,0.013682323296864828,0.05854673311114311,0.0,0.001,7.371277093887329,0.05854673311114311,0.058245450258255005,0.05761580914258957,0.04364895820617676
31,0.05105992115062216,0.0017510952868336892,0.04930882609408835,0.028870683244389038,0.00040876287106505555,0.0004683543722975351,0.017988067930159363,0.06266746329872505,0.03652251617092153,0.05911167468065801,0.038933651278848236,0.0032603031864872683,0.02171687990427017,0.03327903509140015,0.016512284278869627,0.023959054946899414,0.013117145299911499,,,0.001,7.3349127769470215,,,,
32,0.0508101427036783,0.0019902057348467088,0.048819936649954834,0.02875811315101126,0.000401236454743649,0.0004605669882553427,0.017960771229927956,0.06216549355050792,0.036047559393488846,0.05790959460579831,0.039157099050024284,0.00112100830078125,0.01992790271838506,0.028169480959574382,0.01616905371348063,0.02209064523379008,0.01328243096669515,0.0576913058757782,1.0,0.001,7.39637017250061,0.0572502501308918,0.0576913058757782,0.05184193328022957,0.03865144029259682
33,0.05018432875690253,0.0018234996190902007,0.04836082879615867,0.028504476518086765,0.00039712704070236373,0.0004539655878350301,0.01775719982612392,0.061746234317188675,0.03590979200342427,0.057490412631760475,0.03829687704210696,0.0008835699575918693,0.02056159029404322,0.027559686104456582,0.01738786737124125,0.0233105206489563,0.013988287051518758,,,0.001,7.323815584182739,,,,
34,0.04951848381239435,0.002022493170047908,0.04749599099159241,0.02802536644689415,0.000389412494690117,0.0004458346356050638,0.01726864440285641,0.06072197109460831,0.03585666175121847,0.05574408173561096,0.03766124808917875,0.002009119556568287,0.020433261593182882,0.029275129636128744,0.016718013286590575,0.022587955792744953,0.013151947657267253,0.059120845049619675,0.0,0.001,7.374539136886597,0.059120845049619675,0.05696456506848335,0.056478627026081085,0.038343049585819244
35,0.04969133744421213,0.0020964676691421673,0.04759486991426219,0.028151988011339436,0.00038885763016245937,0.00043968228198101986,0.01755539449336736,0.060788125447604965,0.03611891894884731,0.05545299807968347,0.038019436047129006,0.0013345848366066262,0.020623851319154105,0.030521003405253093,0.016564884980519612,0.02229263782501221,0.013116879065831503,,,0.001,7.335533618927002,,,,
36,0.051071350989134415,0.0029543176541388357,0.048117033165434135,0.02865731197854747,0.0003891944260154243,0.0004369139155049039,0.017919805143838344,0.06116451565986094,0.03592509727763093,0.057306685687407204,0.03807183468471403,0.0013565847891348379,0.020293179353078207,0.028849542140960693,0.016720081965128582,0.022509651184082033,0.01309344212214152,0.05753655731678009,0.0,0.001,7.368347406387329,0.05753655731678009,0.056639667600393295,0.05182095989584923,0.03638426586985588
